date,AT_th,BE_th,BG_th,CZ_th,DK_th,DE_th,EE_th,IE_th,ES_th,FR_th,HR_th,IT_th,LV_th,LT_th,LU_th,HU_th,NL_th,PL_th,PT_th,RO_th,SI_th,SK_th,FI_th,SE_th,NO_th,CH_th,UK_th,EL_th
2019-04-17 18:00,23974.67245,25204.64716,4800.430563,24151.1307,11022.58658,177919.9463,2651.913836,7684.255156,20493.4292,149958.3377,3031.783304,73941.56017,4635.234158,4657.213975,1936.089225,8187.254878,33769.90172,51088.52058,6659.764179,20579.34778,1937.655678,9071.825813,23980.20964,25906.91916,14509.3463,17992.5207,82183.90847,6681.512044
2019-04-17 19:00,21597.40271,23080.7871,3602.025203,21732.76878,11825.70629,160298.356,2573.69631,7584.190765,40980.19452,134908.1835,2792.966853,87909.37482,4588.932222,4791.145533,1727.884508,7602.804741,30681.9154,45886.7106,11805.06341,15360.11108,1774.604418,8289.818679,23747.56434,26821.17793,16004.84713,20153.03834,81245.77939,7943.991669
2019-04-17 20:00,17077.34003,17765.99691,2455.823106,16471.66405,12239.27069,124654.5903,2688.955068,6857.861303,49481.67744,103107.3382,2066.355101,92308.45315,4596.854507,4890.562986,1410.211331,5619.966849,24038.78584,35446.67415,14662.13555,11248.74302,1298.72225,6323.939634,24133.5735,27402.58545,16710.20913,19451.71097,74150.20639,8273.992284
2019-04-17 21:00,13288.56639,12383.35834,1806.686869,12867.47228,12647.03534,92167.76678,2725.982962,5277.534019,53103.7132,80323.36791,1346.518283,96599.07925,4520.197409,4934.513069,1109.709678,3714.725444,17385.7589,26131.71598,16283.53343,9365.616412,830.4238621,4735.487644,24516.58923,28168.57438,17269.92734,19908.29901,55783.26298,8873.231628
2019-04-17 22:00,10493.4172,8028.725602,1922.441932,13482.72304,13017.9597,66212.76242,2666.004338,3797.271127,55158.85457,76190.49916,767.2613612,101894.394,4496.541862,4843.513384,652.5178764,2384.02824,11963.96753,18928.915,16758.3203,10000.82778,483.4659471,5324.708297,24668.12111,28797.11886,17762.89465,20663.62556,38169.58712,9742.178859
2019-04-17 23:00,11131.84414,8341.239377,2010.96051,14187.31715,13426.16205,70264.27529,2649.93219,2888.065364,58665.92717,80603.8356,806.217236,105553.2327,4499.864022,4761.990301,684.7144821,2464.926706,12502.38565,20331.9087,16913.74094,10200.89435,515.6970102,5609.815064,24948.82738,29416.62095,18241.64305,21500.7654,30225.72429,10574.23997
2019-04-18 0:00,11363.99938,8857.298308,2390.0016,14500.01886,13879.81217,72825.52882,2670.210588,3050.238688,62157.4788,82571.94509,835.0107087,107636.0018,4504.475987,4674.606918,727.6432898,2573.891985,13197.18258,20663.49054,17191.0651,11528.83622,523.2807898,5726.573074,25221.44087,30044.01093,18704.44567,22236.15239,32086.43335,11515.07117
2019-04-18 1:00,12684.96274,10317.0666,3375.054491,16020.88627,14364.50729,83215.83285,2726.26758,3203.785771,63252.46607,92260.97552,999.3028766,110574.7746,4495.494056,4635.412541,841.40463,2989.941235,15291.47074,23427.31146,17471.29203,15097.52371,618.0780343,6443.412946,25679.52049,31081.5404,19825.14907,22926.234,33368.37033,11388.26517
2019-04-18 2:00,15614.76197,13520.33279,5084.143954,19361.10907,14727.00389,109193.6685,2766.142348,3698.931983,65872.88361,113597.4746,1478.629511,113619.0553,4514.333392,4632.655909,1083.952393,4134.076672,19780.92778,31007.69409,17595.86384,22222.39451,942.2846106,7972.128281,25880.22776,31473.48521,20050.8774,23557.98758,38352.72098,12524.49566
2019-04-18 3:00,21353.6397,19509.49481,5583.479521,26287.24887,15101.72438,160481.0062,2801.329155,4975.615597,68997.12686,153082.1676,2455.913849,115680.1118,4593.169614,4629.149999,1523.972672,6475.179196,28098.69607,46793.28986,18154.49649,26941.46478,1674.119338,10717.29916,26153.80604,31723.20942,20174.88699,24295.93096,52291.62601,13700.48343
2019-04-18 4:00,25555.64969,24569.33955,5544.8945,31389.97222,15450.36419,197642.0136,2735.8854,7556.586795,73630.92777,182289.4927,2945.402885,117527.9364,4579.295592,4588.759854,1918.917702,8263.200376,35383.17663,57610.90795,18410.42549,25916.1236,2112.082608,12992.72269,26032.84899,31401.98521,20307.5337,25392.21079,81354.6231,14744.5957
2019-04-18 5:00,24854.54084,24244.4897,4950.231234,30620.40113,14874.05684,192980.2831,2652.550252,9423.305268,77843.01299,177547.3321,2816.679125,107189.7272,4379.223452,4435.553018,1903.89262,8043.618827,34933.83503,55579.25041,18684.47397,24068.00864,2015.389419,12818.94333,25563.98289,29632.93587,19706.25129,26298.15751,100799.6375,8284.025631
2019-04-18 6:00,23837.70085,22533.88799,4475.862445,29749.30351,13149.16936,177309.7287,2619.47314,9247.329959,69933.35054,172760.0387,2469.463719,71965.74497,4150.450854,4215.274688,1764.373995,7289.116815,32600.02998,50513.52316,19036.10251,22284.91531,1713.934181,12514.82944,25043.41086,27046.86345,18343.22294,25875.02291,98126.91983,3548.710452
2019-04-18 7:00,22386.73055,20722.5417,4149.024619,27925.88705,11127.94847,164349.8689,2677.107174,8346.750437,46585.5377,160034.2202,2330.577556,46552.71418,4003.461947,4029.635295,1627.00181,6739.337449,30117.76405,47282.03767,14850.17236,20781.91519,1621.032881,11575.33476,24586.75921,24231.77426,16636.97702,24476.58202,87809.22761,872.9163246
2019-04-18 8:00,21065.76719,18738.49043,3813.107965,26281.15728,9736.907391,151481.3341,2615.730483,7699.782389,30132.92357,149872.9079,2083.292438,25155.12032,3742.144894,3827.575381,1470.311662,6085.545771,27316.80209,44035.21892,11389.21556,19696.55403,1471.253235,10752.59809,24173.88541,22333.02585,15241.64559,23725.02503,81157.66782,351.5204706
2019-04-18 9:00,19958.38666,17083.40103,3645.149638,25036.44204,8757.424448,141001.7806,2548.614293,7025.210372,20382.68917,141865.0718,1900.369199,17678.35235,3648.07085,3717.501283,1341.525239,5639.778718,25087.9094,41829.14549,8661.345099,19171.37928,1384.03977,10225.8294,23699.40462,20964.02015,13789.39533,22780.60435,74570.03211,132.050164
2019-04-18 10:00,19517.29169,16137.63566,3574.788717,24376.5196,7980.813604,135729.8325,2496.060717,6466.229979,13744.38539,138230.275,1797.051444,14895.38071,3606.790718,3580.068829,1262.106945,5357.459584,23799.26896,40757.73364,6833.530398,18763.74364,1325.265479,9927.146116,23061.25557,19718.73475,12741.04927,20617.63625,69153.762,37.87819485
2019-04-18 11:00,19192.27434,16129.41161,3536.203696,24195.80238,7393.762696,132450.4317,2460.152858,6152.23482,10272.90671,138385.0157,1719.139694,15366.58779,3625.621218,3504.024191,1255.667624,5207.219577,23613.19798,38864.07547,5779.656308,18846.2711,1213.40473,9761.51266,22534.6583,18729.54312,11912.50818,18797.69786,66251.26318,19.10801554
2019-04-18 12:00,19340.8537,15734.65737,3658.767881,24441.49658,7055.00345,131082.631,2474.140985,6005.588729,8815.493623,140054.9268,1658.165282,17144.66029,3643.853296,3440.13741,1221.324578,5085.046385,23120.30786,38810.40905,5565.142708,19301.42255,1177.381777,9848.402342,22261.91324,18251.36092,11312.23997,16473.98149,64102.03191,13.66519139
2019-04-18 13:00,19728.55297,16302.11659,3810.838258,24932.88498,6938.388189,134110.8878,2355.637856,5876.195119,9870.217283,144332.8651,1666.63395,21447.49236,3529.896229,3326.007675,1262.106945,5113.1132,23777.49469,39051.90796,5662.676631,20246.73711,1143.254769,9938.007326,21448.95185,17269.15709,10673.56104,15610.00161,63003.22879,14.31648037
2019-04-18 14:00,20747.7145,16781.16731,4006.033071,26023.2799,7014.032546,139916.2574,2396.506705,6029.742203,11187.59198,150593.4198,1741.158232,25854.12745,3555.979846,3326.334596,1287.86423,5400.385301,24555.42971,41282.89794,5529.299603,21412.12489,1211.508785,10399.60876,21770.24673,17471.23188,10645.9813,14854.82872,64416.46928,20.80478859
2019-04-18 15:00,21662.40618,17712.5406,4348.758846,27014.17882,7176.339141,147844.9353,2426.139353,6238.497226,11977.03661,156918.4498,1810.601314,32446.09956,3739.862494,3470.625701,1356.550322,5700.865314,25905.43399,43885.71959,5431.279092,22054.83875,1302.51414,10893.79382,22228.72551,17949.45964,10914.89384,15282.84444,67071.91017,106.6471348
2019-04-18 16:00,22173.14773,18956.42767,4671.057257,27249.72037,7675.540989,155132.262,2485.9918,6621.50231,12690.6178,159911.717,1976.587215,42095.19855,3922.036653,3664.116395,1444.554378,6029.412142,27447.44767,45177.54712,5287.406653,22565.00851,1372.664101,10956.24578,22808.91413,18804.84383,11441.98537,16807.56678,71346.18521,460.4226541
2019-04-18 17:00,22201.00636,20204.42676,4587.078094,27223.32347,8610.667392,161618.4186,2602.91065,7045.913349,15401.96656,160825.6549,2171.366589,60008.80223,4145.209917,3968.470042,1541.144195,6422.347545,28959.76918,46233.62571,5811.938129,22014.82544,1478.837015,10991.54471,23743.9496,20373.37951,12211.94589,19252.15376,75559.99153,2935.232124
2019-04-18 18:00,21527.75614,19717.15199,4242.082611,26455.78291,10807.73267,158380.5292,2740.268704,7501.378855,25045.31998,155578.9748,2164.591655,97871.80963,4263.567218,4219.391454,1506.801149,6344.751058,28300.60287,45595.37858,7396.510417,19764.0765,1494.004574,10758.0287,25015.81641,22788.29771,13432.89787,24450.96998,80024.31114,4226.274908
2019-04-18 19:00,19405.85717,18436.25672,3198.017335,23858.7343,11006.9284,144856.1143,2726.680619,7375.435741,42737.43087,139974.3327,1981.668416,109336.8458,4163.120598,4181.441886,1416.650653,5887.427081,26390.4062,41066.31558,11848.41104,14759.91137,1361.288431,9731.644332,24597.24879,23438.83467,14287.12223,28791.75277,78837.39644,5129.417073
2019-04-18 20:00,14920.61778,13738.27003,2156.221766,18404.72917,11446.29199,108788.9323,2748.640855,6816.455348,52782.43719,106637.3625,1514.197918,118347.7958,4204.839625,4360.387449,1073.220191,4332.195362,19798.74308,30814.11162,15017.38969,10783.58824,1010.538627,7418.206561,24926.68586,23789.03363,14729.50878,30700.10775,72206.56879,6087.676284
2019-04-18 21:00,11665.80121,9334.293017,1942.869297,14662.46131,11261.95133,76968.36678,2754.236899,5075.679989,60157.0612,83597.10286,965.4282028,123309.4531,4267.963975,4477.370302,744.8148128,2844.654195,13789.04662,22248.56675,17097.9403,7777.587995,631.3496486,5859.622899,25349.9429,24094.84156,15156.13868,31999.90903,53632.30404,7822.551511
2019-04-18 22:00,8503.84673,4471.825399,2054.084946,12711.12142,11417.3687,48985.53042,2775.41478,3412.540794,63771.27273,68724.25578,628.3751987,126058.1049,4336.408431,4529.501773,390.6521497,1873.872613,6872.749049,17238.42259,18801.95612,8297.761083,466.4024431,5460.473424,25553.1603,24620.28995,15825.64843,33178.62475,36105.01207,9634.169497
2019-04-18 23:00,9009.945171,4455.377306,2165.300595,13433.99031,11699.8636,51272.80869,2793.801131,2580.971197,67207.02756,72834.55816,662.2498724,128121.4307,4419.317814,4526.478884,397.0914708,1982.837892,6910.359139,18367.33418,20330.54147,8442.809347,498.6335062,5753.726099,25926.95908,25285.76748,16442.53528,34088.23939,25538.53424,11423.90483
2019-04-19 0:00,9251.386629,4753.498999,2489.868713,13726.38671,12153.67779,53580.84266,2804.184386,2698.28807,69499.34554,74614.07731,675.799742,130539.1935,4508.82379,4461.115417,422.8487554,1999.347783,7339.905954,18765.99906,21061.12933,9545.676327,496.7375613,5875.914714,26004.75108,26176.03061,16908.71249,34665.86768,26856.75245,12661.34244
2019-04-19 1:00,10442.34305,5545.063495,3375.054491,15129.48334,13017.48077,61314.41693,2797.535787,2841.483665,75059.64119,83779.24567,828.235774,132692.3167,4519.520231,4361.282009,487.2419669,2369.169339,8539.469872,21311.32096,21627.67197,12704.22734,591.5348059,6603.615797,25768.45913,27166.06458,17771.66118,34661.05375,28059.21624,13183.95694
2019-04-19 2:00,13381.42849,7159.032662,5159.044289,18485.95039,13838.5221,83157.71688,2830.253852,3257.268463,77254.01606,103855.252,1271.994001,133270.9549,4591.89522,4360.142137,626.7605918,3382.876637,11158.31981,28914.70349,22137.26936,19173.88011,917.637327,8143.192342,25827.69198,27681.99492,18076.7402,35156.32242,32191.8217,14213.0209
2019-04-19 3:00,18992.62083,10025.11294,6314.325214,25184.67077,14110.05495,127334.1513,2894.580338,4444.239174,80048.75925,139901.7979,2191.691394,134908.716,4681.026314,4376.876426,867.1619146,5421.848159,15928.86279,45085.54753,22753.15235,23620.35968,1658.951779,10953.53048,25823.0726,27908.50342,18404.78623,35591.97185,44976.63792,14815.33845
2019-04-19 4:00,23143.55666,12716.43223,6200.839858,30705.68341,14015.91206,159501.3371,2773.845099,6844.059318,81900.15224,166802.5181,2599.881213,139389.4309,4634.253152,4375.028843,1109.709678,7038.166474,20511.35531,56184.91436,23503.12102,22795.08507,2089.331269,13275.11416,25377.47071,27956.00212,18714.05068,36004.72125,71857.57786,14626.74881
2019-04-19 5:00,22602.63493,12549.89528,5560.782449,29919.86808,13103.99038,155925.1297,2645.414551,8586.559926,85042.29237,162503.6254,2486.401056,136792.4907,4425.348449,4252.267879,1101.123916,6802.075035,20214.43355,54295.08951,24333.7255,20946.97011,2000.22186,13098.61949,24551.90199,26905.09821,18377.24814,35253.505,89873.80266,8114.740606
2019-04-19 6:00,21339.71039,12233.26948,5090.953075,28959.42711,11679.45344,141885.9734,2540.697227,8433.012843,80122.89608,158109.6315,2145.960584,120552.2014,4166.516987,4005.067364,1058.195109,6087.19676,19341.48357,48976.36339,25317.06244,19376.44752,1693.078787,12783.6444,23682.07887,24882.15092,16985.64517,29491.86118,87582.90181,4068.573285
2019-04-19 7:00,19712.3021,11135.35925,4661.978429,27066.97261,10048.12914,130615.6277,2408.263278,7637.673457,60621.85947,145828.6928,2061.2739,98633.75244,3817.752195,3767.480036,965.8981722,5667.845533,17708.41388,45558.96207,17210.48352,18015.99483,1611.553157,11833.2885,22535.41614,22000.33097,14849.03099,24097.40607,78094.49496,2819.016919
2019-04-19 8:00,18261.3318,9905.864264,4246.622026,25505.4946,8904.372646,119029.7953,2278.688417,7013.133635,45171.46574,136237.9872,1815.682515,82198.62265,3632.892597,3665.162848,860.7225935,5131.27408,15782.38138,42099.39428,12222.06569,16978.14948,1454.189731,10996.97532,21654.90503,19765.29695,13466.14459,18211.92254,71878.30999,2522.95255
2019-04-19 9:00,17221.27629,8992.995079,4033.269556,24291.23731,7918.84458,110275.0405,2193.568485,6366.165587,32050.48697,128760.4606,1654.777814,70678.21257,3380.541112,3653.181441,785.5971801,4743.291644,14458.11033,39925.90404,7589.25657,16505.49221,1366.976266,10456.63011,20786.97316,17663.63718,12121.9585,13881.71836,65643.12057,2286.080299
2019-04-19 10:00,16652.49593,8450.207996,3969.717757,23582.58214,6895.390677,104992.7146,2131.979264,5857.21739,21849.85411,125535.0822,1558.234994,61133.9756,3201.749481,3557.615191,736.2290513,4581.494714,13608.91409,38536.32694,3952.807357,16032.83493,1311.993864,10160.66213,19725.73912,15533.05006,10685.9929,11174.08666,60688.14045,2079.664809
2019-04-19 11:00,16343.72945,8805.898016,3872.12035,23278.00255,5917.354393,102433.5366,2075.129701,5551.848471,17157.63303,125676.9279,1461.692174,53236.90284,3145.045944,3495.407517,755.5470147,4320.638438,13882.08211,36682.9186,2747.699998,16015.32911,1190.653391,9981.452167,18956.61958,14032.34908,9413.192466,8856.435091,57790.82466,2018.085603
2019-04-19 12:00,16346.051,8666.089222,4026.460435,23596.79586,5787.891415,100314.3795,1965.759203,5432.806351,16067.78626,127301.7063,1393.942826,46464.06166,3263.364956,3445.261005,740.5219321,4236.437995,13636.62678,36336.00349,2151.610821,16352.94145,1148.942604,10073.77245,18707.92182,12916.76848,8301.660841,7424.937628,55810.90583,2170.155444
2019-04-19 13:00,16631.60196,8995.05109,4137.676084,24063.81789,5794.18976,101885.5861,2028.844524,5296.511749,15663.09067,131374.9353,1373.618022,43620.47447,3261.434574,3424.162948,761.9863359,4198.465246,13967.19968,36359.00339,1834.663428,17138.20274,1107.231816,10168.80804,17410.02451,11031.96062,6801.052045,8043.09728,54414.94211,2493.399819
2019-04-19 14:00,17386.10651,9523.446092,4369.18621,25081.11371,6024.298166,106663.5485,2018.437055,5396.57614,15985.2954,137140.6419,1434.592435,43848.91397,3285.948742,3424.721174,800.6222628,4454.368554,14806.49853,38243.07826,1913.261718,18146.0381,1173.589887,10635.84008,17394.68364,10913.35376,6569.251567,8257.509556,55258.04891,3047.882454
2019-04-19 15:00,18268.29646,9827.73582,4714.181693,26035.46308,6545.029728,112423.2556,2012.645621,5638.110878,17400.62246,143185.2042,1488.791913,47778.70563,3543.869096,3472.73359,826.3795474,4690.459994,15374.60883,40763.48361,2309.066192,18863.77693,1264.595242,11135.45575,17747.16227,11441.72595,6806.551025,8590.820284,57787.36931,3527.101327
2019-04-19 16:00,18744.21471,10514.44372,5072.795418,26467.96609,7253.222221,118730.9132,2075.298808,5933.128307,17716.44023,146220.3804,1636.146744,57071.28266,3835.816982,3689.00476,880.0405569,4961.222204,16318.82003,41959.47824,2579.085423,19481.48247,1334.745203,11195.19241,18524.10213,12711.87335,7392.252987,10078.92568,61260.00182,4102.774175
2019-04-19 17:00,19182.98813,11131.24722,4977.467719,26433.44707,8243.421392,125845.9676,2197.528732,6319.583888,19499.75659,147340.6393,1822.45745,73660.20352,3946.644486,3864.858612,933.7015665,5288.118043,17257.0928,43546.47111,3037.859149,19038.83518,1442.814062,11227.77604,19829.83169,14888.96277,8562.881801,12916.69171,65192.19665,7113.189679
2019-04-19 18:00,18751.17937,10765.27715,4600.696337,25665.90652,10050.35852,123720.5838,2277.465271,6752.621168,25762.3455,142487.2587,1832.619852,121772.9811,3965.230626,3993.08994,905.7978415,5261.702217,16797.85381,43099.88978,4978.8159,17188.21939,1461.773511,10986.11411,21199.82632,17746.47073,10412.32697,20389.67416,69708.34659,8610.347739
2019-04-19 19:00,17012.33657,10162.86572,3445.415411,23152.10966,11058.68216,114287.1176,2123.557619,6630.128551,50163.78475,128201.1371,1675.102619,136380.7574,3911.502123,4015.425511,856.4297127,4860.511869,15816.03252,39088.32447,10728.13611,12799.25896,1330.953313,9946.153233,21284.3343,18364.62238,11180.76997,24787.88387,68744.30234,10988.90962
2019-04-19 20:00,12847.47142,7428.370192,2294.673901,17846.33326,11012.21584,84832.70197,2171.741804,6150.509571,59800.13903,97153.04129,1300.787473,145016.6256,3861.779622,4041.978139,635.3463533,3612.36412,11572.0308,29089.11937,15198.93137,9113.032364,991.5791778,7581.124714,22093.0125,19608.29592,11903.68964,28723.01112,63326.30455,11813.00345
2019-04-19 21:00,9574.082423,5051.620692,2337.798336,14110.15699,10959.47099,57208.93924,2235.158164,4554.655054,65793.98211,75760.12632,814.6859045,149177.3859,3818.402886,4054.989443,435.7273977,2341.102524,7824.878165,20331.9087,17625.20044,6294.594528,614.2861445,6000.818631,22855.89899,20625.115,12517.31799,31537.55464,46728.50328,12211.90384
