date,AT,BE,BG,CZ,DK,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
5/01/2019 10:00,20575,36869,6341,21963,8413.339415,208371,2766.939116,8639,17875.92511,73322,4432,36916.80464,3377.601781,2880.012068,2518,11692,47395,56611,3070.481408,20892,2255,5890,19119.22272,15496.63053,11618.39041,13489.74992,104386,11812.52298
5/01/2019 11:00,19936,35885,6275,21375,8307.261628,203006,2782.951597,8262,14082.45946,71321,4336,34450.41195,3472.836213,2933.77674,2451,11287,46087,55021,2322.008674,20600,2192,5712,19100.37057,15199.68234,11502.96879,12378.65347,100063,12090.97159
5/01/2019 12:00,19607,35694,6364,20997,8229.665974,199614,2803.675558,8047,11522.92984,71518,4278,33274.91218,3561.310621,3046.313952,2417,10948,45741,53516,1784.422266,20458,2132,5650,19231.09736,15185.50015,11439.3949,11740.23934,97558,12477.12767
5/01/2019 13:00,19608,36019,6474,20913,8453.920364,201144,2772.038994,8023,11590.90079,72265,4331,32069.75588,3640.267303,3283.155892,2441,10858,46115,53600,1699.393728,21127,2146,5681,19669.03264,15658.28267,11376.38208,12006.29817,96790,12906.96259
5/01/2019 14:00,20173,36650,6709,21165,8606.919935,204877,2822.977179,8097,11166.57458,74544,4530,34296.27108,3717.678475,3434.517085,2472,11159,46838,54532,1642.790213,22203,2187,5749,19924.86168,16137.14777,11498.96258,12046.38612,97601,13464.46124
5/01/2019 15:00,20946,37917,6817,22127,8769.876513,212227,2857.105737,8258,12139.35752,77797,4765,40930.66013,3769.872953,3560.455356,2532,11772,48395,56748,1778.890548,22811,2301,5984,20152.49854,16399.59685,11475.37585,14372.45652,99347,14230.19288
5/01/2019 16:00,21448,38538,6821,22688,8829.674065,216657,2876.46215,8606,17736.34706,81027,5023,49299.28283,3805.543701,3654.006451,2569,12402,49164,58405,2095.978107,22475,2416,6109,20271.27029,16562.95945,11356.33436,17946.22292,103544,14651.38285
5/01/2019 17:00,21070,38403,6729,22554,8879.659711,214692,2894.877718,8824,26769.63362,82847,5199,50537.46372,3835.294873,3741.922759,2546,12619,48887,57670,3365.062909,22479,2454,6073,20390.86097,16692.70888,11301.70647,17878.28341,106494,14832.51733
5/01/2019 18:00,20989,37809,6460,22371,8925.224788,212584,2909.722378,8849,28964.69967,83606,5234,51123.67056,3848.278095,3814.09331,2503,12535,48094,57548,4211.879295,22098,2454,5988,20470.2323,16701.07372,11248.79608,17624.51076,106943,15012.52228
5/01/2019 19:00,20390,36459,5830,21772,9026.082315,205073,2841.534697,8762,28665.41522,80864,5061,51132.79453,3937.355346,4007.546606,2394,12209,46392,56004,4482.605349,20517,2388,5842,20477.92413,16858.74428,11130.10509,17658.54105,106201,15046.95254
5/01/2019 20:00,18843,33077,4801,19989,9031.633197,186814,2832.84017,8492,29438.89051,72921,4520,51294.82912,3929.19293,4043.769327,2175,11093,42145,51233,4544.24957,17714,2158,5315,20436.80787,16783.16629,11090.4648,17541.90581,103013,15266.62793
5/01/2019 21:00,16306,26933,4059,17004,9047.719834,157417,2824.423034,7678,30278.34882,55474,3424,51570.29071,3924.942537,4065.28338,1839,8728,34515,43251,4629.218023,14741,1662,4239,20453.12028,16799.45895,10991.86054,17481.16978,92948,15508.57797
5/01/2019 22:00,13850,22871,3137,14407,9050.070815,133662,2819.516991,6026,30943.83876,43124,2581,51907.228,3922.630633,4060.729183,1611,6917,29482,35914,4851.28509,13547,1281,3517,20496.10471,16782.43911,10872.92218,17448.28467,72743,15766.3826
5/01/2019 23:00,13194,17131,3264,12874,9020.538531,110435,2816.381094,4923,31659.2631,44637,2410,52266.72628,3924.194468,4057.78226,1170,7371,23976,34010,5014.1496,13510,1142,3186,20557.55688,16705.84671,10778.52266,17396.44434,58675,16042.08134
6/01/2019 0:00,13276,17788,3351,13165,8965.72085,113525,2816.79053,5015,32108.06334,47186,2598,52682.24873,3931.691589,4052.617595,1216,7635,24903,34575,5156.217416,13714,1208,3327,20641.1867,16622.35202,10697.30774,17317.20646,55511,16334.63344
6/01/2019 1:00,13495,18232,3600,13308,8877.283651,116159,2862.765015,5218,32737.83103,48293,2594,52577.58239,4107.626281,4147.114701,1247,7607,25514,35185,4446.494873,14193,1209,3415,20677.71937,16794.9,10750.62601,16959.23936,57921,15981.12971
6/01/2019 2:00,14216,19626,4165,14103,8823.996882,123962,2872.374497,5343,33273.54042,53417,2908,52347.21186,4129.302248,4146.890944,1341,8287,27474,37290,4592.782335,15449,1340,3659,20740.59205,16673.6851,10687.13607,16813.76763,59276,16374.11298
6/01/2019 3:00,15356,22244,5652,16020,8760.292392,140000,2874.580029,5760,33782.83383,65270,3669,52787.47968,4163.055462,4160.252778,1509,10094,31093,41806,4757.426957,20334,1678,4250,20823.11175,16541.37342,10626.44449,16726.69484,63916,16899.12281
6/01/2019 4:00,19831,29309,6659,21382,8707.101301,185324,2871.636248,6644,34253.53656,87918,5155,52814.91482,4219.125016,4183.90649,1961,14003,40850,56239,4893.397828,25549,2424,5738,20784.36709,16424.29806,10570.11654,16794.31434,74821,17204.97481
6/01/2019 5:00,25111,34541,6415,23918,8667.894906,220476,2871.476258,9000,34582.11264,106405,5882,52919.78145,4277.183555,4211.125104,2304,15596,48193,69831,5024.679281,23400,2786,6993,20661.3947,16304.81522,10513.76142,16826.10758,103803,17420.82136
6/01/2019 6:00,23589,33887,6284,22608,8639.003807,212772,2910.428501,10681,34888.66544,103420,5561,53030.91108,4351.46538,4249.702762,2279,14705,47483,66033,5163.872136,22424,2632,6866,20506.16876,16147.76428,10448.07083,16807.01586,123615,17480.61439
6/01/2019 7:00,23141,33518,6034,22450,8650.232044,211116,3072.761584,10386,35324.38421,100733,5285,52348.72267,4556.304065,4454.705725,2259,14325,46893,64106,5167.76966,21589,2480,6652,20754.15073,16107.98977,10263.61993,17073.45802,119311,16363.58197
6/01/2019 8:00,22036,32247,5780,21738,8632.466091,202821,3083.077516,10148,34566.25702,93696,4953,45891.49381,4512.948064,4444.471863,2172,13764,45116,61346,5331.983007,20881,2365,6365,20469.40251,15810.72283,10186.81185,16000.53332,115296,15105.1993
6/01/2019 9:00,21149,30738,5532,20973,8601.732596,194171,2953.434969,9756,27962.29339,88253,4676,38786.03772,4415.007776,4400.38636,2069,13096,42949,58758,4000.375312,20293,2244,6065,19822.89835,15392.46585,10088.90437,13421.61025,110807,14180.18788
6/01/2019 10:00,20369,29358,5401,20477,8549.61575,186581,2867.035036,9300,22621.50738,83646,4477,33993.07274,4294.100317,4339.493106,1972,12767,41008,56663,2813.316523,19673,2172,5806,19204.27988,14991.2634,9976.121481,11509.01709,105730,13541.99776
6/01/2019 11:00,19731,28524,5398,19924,8525.903728,181930,2846.551326,8901,18736.40279,81363,4384,31616.73388,4225.524489,4299.786027,1913,12384,39794,55092,2254.036918,19463,2120,5605,18846.25512,14713.38479,9887.267495,10471.27995,101364,13229.50341
6/01/2019 12:00,19407,28594,5456,19652,8545.916909,179439,2865.954423,8663,15774.84937,81122,4385,30707.45499,4219.587018,4285.115767,1915,12253,39778,53587,1922.654449,19363,2080,5506,18776.73513,14575.14437,9826.687286,10007.80193,98780,13200.70199
6/01/2019 13:00,19417,28860,5582,19850,8615.920798,181286,3000.936745,8638,15590.49015,82374,4480,30911.64142,4379.774358,4356.341009,1929,12505,40092,53746,1504.748205,20016,2114,5551,19015.84401,14457.91611,9783.729161,10570.93441,97995,13135.65984
6/01/2019 14:00,19959,29458,5801,20203,8733.730899,183900,3084.060233,8720,15073.16228,84782,4643,32384.08758,4557.402103,4521.093672,1966,12756,40839,54544,1476.506473,21111,2149,5610,18836.42668,14469.87984,9759.921463,10946.34387,98875,13733.2606
6/01/2019 15:00,20735,30607,5941,21020,8868.425051,190638,3086.603411,8887,15834.13878,88301,4887,39069.39415,4574.784349,4605.604279,2038,13225,42414,56747,1534.408415,21749,2254,5841,18582.12915,14433.16259,9741.690231,13827.6897,100631,14954.55584
6/01/2019 16:00,21230,31139,5976,21575,8986.168384,194548,3072.059368,9250,21376.40408,91515,5140,47585.35874,4602.210846,4657.414758,2067,13888,43111,58341,1767.007427,21479,2377,5969,18290.07476,14340.63132,9698.964877,17231.87286,104814,15753.88368
6/01/2019 17:00,20850,31065,5923,21525,9135.747533,193939,3074.21605,9471,30410.27164,93615,5282,48903.07555,4628.187568,4695.493371,2056,14031,42922,57694,2983.786252,21487,2414,5970,17980.47374,14261.17433,9679.962898,17342.64198,107836,16047.25437
6/01/2019 18:00,20776,30573,5715,21221,9311.301484,191610,3092.852515,9478,32129.38318,93749,5318,49537.30493,4653.142626,4722.622519,2020,13914,42217,57503,3891.477795,21072,2421,5899,17649.53007,14203.01835,9679.493402,17266.78898,108229,16259.94293
6/01/2019 19:00,20169,29604,5156,20587,9677.943374,184856,3206.024613,9372,32930.8917,90549,5154,50032.38565,4791.963781,4820.779572,1959,13594,40962,55904,4323.449453,19649,2367,5740,17517.35335,14253.30851,9634.539534,17251.49594,107474,17087.89824
6/01/2019 20:00,18607,26882,4076,18889,9924.987785,167379,3197.434511,9084,33433.72148,81585,4608,50470.20383,4809.125671,4837.365034,1784,12355,37258,51018,4409.843927,16717,2134,5228,17065.49688,14282.95901,9707.545401,17228.56096,104249,16931.07359
6/01/2019 21:00,16105,21421,3329,15727,10070.07884,136955,3188.534615,8220,33899.58864,62694,3527,50875.43452,4829.098036,4854.271162,1436,9786,29801,42871,4378.48243,14056,1647,4171,16630.66982,14317.76649,9717.112079,17373.86079,94083,17047.71474
6/01/2019 22:00,13649,17936,2532,13289,10096.16731,115114,3161.711696,6476,34306.12883,49412,2706,51387.88937,4844.630984,4871.220705,1216,8076,25051,35619,4444.472544,12127,1281,3418,16204.04095,14348.8245,9702.20434,17571.27742,73663,17143.55349
6/01/2019 23:00,10916,12493,2653,12024,10136.76067,84841,3131.164374,5317,34538.19906,45571,2848,51876.56264,4857.703674,4881.838688,721,8484,21417,27673,4534.944794,12200,1262,3446,15816.76713,14385.37791,9708.413582,17742.11985,59477,17283.9651
7/01/2019 0:00,11079,13235,2720,12322,10095.04636,88391,3093.320637,5367,34447.2265,47483,2977,52036.14295,4863.625539,4889.848352,764,8746,22284,28294,4626.462909,12419,1315,3482,15452.83299,14423.93294,9716.594384,17848.40316,56032,17477.09649
7/01/2019 1:00,11371,13546,2949,12612,9834.525495,90731,3066.601101,5581,35661.57293,49047,3051,51960.42168,4900.316103,5009.01079,782,8961,22934,28988,4904.119211,13024,1344,3637,15011.69013,14141.28504,9641.349742,17921.94919,58423,17363.1839
7/01/2019 2:00,12033,15041,3472,13412,9637.766996,97155,3020.074941,5735,35939.39763,54130,3320,52083.50385,4903.837598,5031.524071,870,9687,24450,30840,5003.680541,14380,1461,3863,14616.158,14159.86828,9987.992133,18039.54629,59903,17778.33219
7/01/2019 3:00,13452,18348,4736,15077,9410.024406,113087,2980.616168,6123,36211.62168,66147,3945,52439.35197,4914.036489,5052.050283,1054,11153,27809,35557,5080.713435,18935,1754,4441,14281.28289,14188.96259,10213.38924,18179.49606,64332,18081.62812
7/01/2019 4:00,17630,24125,5583,19583,9218.058429,154602,2956.066647,7065,36802.39494,90822,5469,53072.4401,4925.549947,5053.325158,1355,15094,36638,48671,5299.413902,24199,2523,6109,13979.36962,14179.31792,10136.64004,18333.11205,75757,18113.84264
7/01/2019 5:00,21352,29502,5390,23133,9085.709065,186372,2936.659837,9580,37286.36896,107028,6456,53475.7251,4931.570954,5049.298172,1665,17906,44223,58977,5460.638082,22353,3023,7249,13699.19238,14162.55057,10151.50393,18424.55429,104925,18179.4263
7/01/2019 6:00,20481,28994,5251,22391,8935.752674,180692,2926.841635,11547,37619.85779,102622,6158,53732.78043,4932.641324,5035.374146,1650,17309,43374,56548,5544.999456,21626,2887,6934,13435.11921,14133.83309,10265.63637,18572.57233,126544,18218.98184
7/01/2019 7:00,20437,28490,5003,22301,8836.645241,175395,2935.808301,11201,36729.10949,99418,5982,52433.04662,4958.290348,5112.009779,1639,16967,42638,55218,5703.372061,20801,2749,6730,13221.39372,14085.55004,10474.19121,18563.24372,122034,17040.08517
7/01/2019 8:00,19643,26334,4769,21674,8580.709312,168183,2906.161794,10914,35466.50979,93159,5707,45235.12043,4901.638859,5004.553268,1509,16365,40939,53161,5595.895853,20025,2640,6473,12912.76618,13964.60354,10487.43364,17088.20745,117828,15822.27741
7/01/2019 9:00,18865,24704,4552,20755,8345.704633,160791,2842.914554,10485,28026.65167,87087,5456,39112.10934,4779.375442,4818.670322,1412,15652,39200,50913,4726.921263,19230,2520,6130,12662.21011,13824.15977,10466.23495,14051.95555,112752,14919.76237
7/01/2019 10:00,18163,23405,4441,19872,8144.245786,154101,2776.406598,10040,22393.60868,84217,5216,35083.3112,4634.555932,4616.832121,1335,14997,37487,49102,3820.272282,18703,2423,6028,12464.07791,13677.74198,10283.45736,12626.10484,107674,14174.1687
7/01/2019 11:00,17711,22685,4446,19472,7946.449422,149570,2735.673552,9621,18356.29028,81643,5101,32714.8405,4523.723598,4470.93827,1291,14571,36209,47934,3055.952803,18431,2361,5780,12296.13253,13554.51073,10174.55951,11803.02056,103223,13742.16424
7/01/2019 12:00,17317,22517,4495,19196,7860.114309,148052,2721.101895,9334,15338.7417,79836,5124,31314.75664,4462.671767,4391.382977,1280,14497,36004,46410,2401.091551,18380,2328,5624,12174.17017,13500.91103,10163.63644,11225.89092,100426,13663.58768
7/01/2019 13:00,17542,22899,4613,19279,7863.221015,149565,2735.852943,9262,14405.69054,79404,5194,30115.82414,4473.855148,4431.653973,1303,14589,36406,46882,2518.044952,18867,2347,5536,12231.77882,13647.3036,10264.24743,10949.072,99244,13688.46423
7/01/2019 14:00,17729,23427,4797,19381,8062.160648,152076,2769.159026,9362,14265.92784,82571,5345,32067.13215,4512.666209,4503.407672,1329,14785,37058,47053,2140.835577,19826,2379,5596,12178.84124,13847.99961,10465.31379,11452.37566,100249,14417.96307
7/01/2019 15:00,18347,24334,4937,20105,8256.85512,158336,2805.863153,9529,14884.96578,86937,5574,38041.24602,4518.693391,4530.206321,1377,15350,38535,48877,2014.112469,20399,2485,5889,12139.4521,13994.6438,10494.00385,13923.84168,101985,15734.80115
7/01/2019 16:00,18608,25213,4985,20598,8257.285528,162287,2820.142403,9915,20359.01806,91483,5774,45452.9769,4502.853662,4489.547847,1422,15854,39109,50005,2207.695639,20170,2590,6148,12133.5385,14068.52336,10398.74948,17153.34568,106222,16469.02037
7/01/2019 17:00,18631,25718,4962,20643,8190.340859,163065,2830.84695,10135,29432.03735,94008,5867,46557.28815,4492.026992,4461.11904,1450,15926,39098,50137,3601.943015,20078,2614,6159,12130.38507,14177.31583,10344.06516,17365.98102,109365,16710.70114
7/01/2019 18:00,18325,25641,4791,20304,8106.678572,161567,2831.642503,10171,31712.61055,93782,5846,47078.82692,4484.926661,4434.338761,1442,15733,38446,49594,4382.657942,19493,2608,6077,12135.71714,14292.73519,10294.19225,17437.562,110220,16942.09188
7/01/2019 19:00,17632,24850,4317,19393,8074.714497,156374,2774.859847,10058,33383.02956,91002,5611,47155.51792,4492.876367,4448.97937,1399,15086,37182,47996,4489.889982,17947,2524,5906,12036.07805,14352.67599,10355.90127,17390.17118,109611,17089.17311
7/01/2019 20:00,15997,22441,3373,17698,7953.193423,141622,2722.985914,9722,33908.22258,82189,5045,47940.13834,4490.640094,4448.533671,1268,13743,33860,43369,4507.936525,15263,2277,5448,11998.90584,14255.44903,10196.57507,17121.65525,106059,17182.20959
7/01/2019 21:00,13370,17291,2717,14736,7905.791474,112008,2699.335625,8810,33774.42535,64385,3899,48284.26545,4479.602426,4448.096183,983,10952,27182,35452,4561.559107,12609,1762,4431,11971.98504,14131.82356,9980.684687,16792.32638,95770,17283.2572
7/01/2019 22:00,11362,13845,2234,12480,7922.045385,90986,2694.025957,6986,33670.71147,50613,3095,48432.95223,4455.654644,4421.578043,797,9011,22651,29295,4684.110046,11075,1384,3692,11946.07443,13925.05488,9735.114294,16520.03225,75158,17421.55851
7/01/2019 23:00,9092,8810,2353,10058,7983.581658,62570,2684.077711,5720,33761.93251,45192,3249,48592.57583,4427.650071,4399.67661,491,10557,14457,22538,4821.79412,11241,1386,3575,11934.51649,13718.97259,9499.809161,16403.31015,60411,17550.53993
8/01/2019 0:00,9247,9295,2411,10469,8126.725903,64745,2672.260685,5208,34140.32076,48717,3400,48898.09558,4392.254171,4376.149142,516,10828,15096,22979,4933.9605,11470,1448,3662,11936.16426,13539.5126,9286.124656,16237.93545,49455,17664.22619
8/01/2019 1:00,9535,9631,2624,10717,8022.290216,66856,2620.772049,5293,34811.28203,47692,3483,49311.29919,4358.855755,4353.727337,539,11078,15667,23645,5371.905482,12113,1479,3639,12021.99199,13369.76949,9086.558192,15904.34367,51039,17195.00455
8/01/2019 2:00,10132,10792,3146,11541,7977.722835,73242,2568.768612,5520,34796.5579,53004,3775,50117.07087,4297.123428,4315.003771,602,11812,17406,25443,5316.51266,13606,1598,3937,11968.89746,13148.12162,9022.304441,15615.94068,52400,17300.20779
8/01/2019 3:00,11650,13396,4301,13305,8007.816815,88753,2513.60624,5903,34921.91847,66377,4479,50409.47442,4190.2463,4251.95806,740,13274,21302,30278,5281.141345,18095,1905,4737,11925.68858,12982.4965,9055.844211,15467.48296,57108,17383.79359
8/01/2019 4:00,15838,18179,5136,18045,7989.546396,124112,2442.927934,6849,35072.56496,92262,6219,50268.14375,4092.886601,4167.876176,989,17456,28909,43489,5304.563805,22395,2731,6489,11891.01216,12798.12102,9018.504173,15562.30254,68741,17468.17348
8/01/2019 5:00,18785,21248,4965,21384,7964.680525,147750,2358.791207,9474,35261.95994,102211,7356,50366.29434,3998.637119,4093.669879,1146,20694,33967,52633,5346.467415,20954,3272,7094,11840.56862,12657.102,9067.269542,15686.70598,96339,17516.82697
8/01/2019 6:00,17924,20487,4815,20824,7940.906159,141161,2253.862259,11277,35479.73797,96498,7030,50688.4738,3891.892157,4025.18512,1109,20014,32795,50034,5412.929314,20486,3134,6699,11763.14842,12527.71594,9190.680467,15829.89621,115423,17510.82314
8/01/2019 7:00,17426,20007,4543,20312,8140.847242,135711,2219.353319,10726,35711.20802,92858,6828,49360.55776,3899.60374,4007.108587,1097,20004,31972,47447,5539.283843,19681,2990,6573,11920.97195,12453.88417,9144.112612,15515.97289,109982,16391.47978
8/01/2019 8:00,16816,18606,4317,19541,8036.998336,128238,2061.004791,10442,34642.85984,87660,6518,43513.91659,3782.979484,3897.644182,1021,19213,29896,45520,5690.407899,18943,2878,6335,11764.22713,12288.14477,9363.107782,14695.85451,105281,15366.92897
8/01/2019 9:00,16077,17053,4113,18632,7864.261001,120461,1958.047007,10000,28476.0926,82467,6226,38038.10715,3638.432574,3765.416266,929,18392,27527,43396,4657.983108,18206,2746,6033,11612.19836,12106.51629,9536.574876,12862.20976,99941,14517.74578
8/01/2019 10:00,15640,16687,4006,17838,7618.749409,117112,1929.678898,9512,22817.63201,79458,5959,33580.88916,3503.43953,3619.389725,916,17696,26975,42160,3655.417866,17759,2641,5924,11470.48051,11959.00637,9536.834503,11154.04019,94736,13838.07843
8/01/2019 11:00,15157,16144,4001,17353,7368.931142,113224,1895.544137,9273,18273.67445,77238,5830,30819.883,3393.177088,3479.005325,883,17264,25997,40730,2921.532106,17457,2577,5721,11362.81708,11804.99252,9514.052507,9979.698837,91583,13403.66261
