h,n,id,Demand,rl,pump_in,pump_out,pump_net,rl_w_pumping,rrl,rrlwp,xid
2016-04-25T01:00:00Z,LT,2008,919,917.19814,0,0,0,917.19814,2106,1928,0.7595890410958904
2016-02-01T06:00:00Z,LT,1996,1090,945.4745399999999,645.238475316661,0,-645.238475316661,1590.7130153166609,2107,8275,0.7594748858447489
2016-07-22T23:00:00Z,LT,2008,931,917.22137,743.1110000000001,0,-743.1110000000001,1660.33237,2107,8728,0.7594748858447489
2016-04-18T03:00:00Z,LT,1996,950,945.5717,566.5995302750209,0,-566.5995302750209,1512.171230275021,2108,7660,0.7593607305936073
2016-05-21T22:00:00Z,LT,2008,1004,917.34275,0,0,0,917.34275,2108,1930,0.7593607305936073
2016-02-14T02:00:00Z,LT,1996,984,945.59086,645.122155316661,0,-645.122155316661,1590.7130153166609,2109,8296,0.7592465753424658
2016-03-20T02:00:00Z,LT,2008,933,917.50095,0,0,0,917.50095,2109,1932,0.7592465753424658
2016-02-15T15:00:00Z,LT,1996,1261,945.6069879710913,0,0,0,945.6069879710913,2110,1966,0.7591324200913242
2016-03-09T00:00:00Z,LT,2008,938,917.60437,0,0,0,917.60437,2110,1933,0.7591324200913242
2016-01-24T23:00:00Z,LT,1996,1096,945.73811,0,0,0,945.73811,2111,1967,0.7590182648401826
2016-04-17T23:00:00Z,LT,2008,932,917.62075,0,0,0,917.62075,2111,1934,0.7590182648401826
2016-01-24T00:00:00Z,LT,1996,1060,945.81094,0,0,0,945.81094,2112,1968,0.7589041095890411
2016-06-28T15:00:00Z,LT,2008,1097,917.804317497001,0,189.56983808801942,189.56983808801942,728.2344794089815,2112,809,0.7589041095890411
2016-03-14T19:00:00Z,LT,1996,1350,945.8387299999999,0,150.95694551534547,150.95694551534547,794.8817844846544,2113,818,0.7587899543378995
2016-07-06T05:00:00Z,LT,2008,940,917.8098088759068,0,0,0,917.8098088759068,2113,1935,0.7587899543378995
2016-01-29T03:00:00Z,LT,1996,1032,945.86193,743.1110000000001,0,-743.1110000000001,1688.9729300000001,2114,8631,0.758675799086758
2016-12-30T01:00:00Z,LT,2008,1013,917.817,629.2169859400261,0,-629.2169859400261,1547.033985940026,2114,8184,0.758675799086758
2016-09-10T23:00:00Z,LT,1996,966,945.87923,0,0,0,945.87923,2115,1969,0.7585616438356164
2016-11-06T02:00:00Z,LT,2008,953,918.14368,0,0,0,918.14368,2115,1937,0.7585616438356164
2016-03-05T01:00:00Z,LT,1996,1009,946.04688,743.1110000000001,0,-743.1110000000001,1689.1578800000002,2116,8632,0.7584474885844749
2016-03-09T03:00:00Z,LT,2008,926,918.23775,392.24560898977916,0,-392.24560898977916,1310.4833589897792,2116,6529,0.7584474885844749
2016-11-07T15:00:00Z,LT,1996,1321,946.3876371241524,0,0,0,946.3876371241524,2117,1970,0.7583333333333333
2016-04-04T00:00:00Z,LT,2008,933,918.2899,0,0,0,918.2899,2117,1938,0.7583333333333333
2016-04-17T01:00:00Z,LT,1996,947,946.48591,715.5687452029201,0,-715.5687452029201,1662.05465520292,2118,8568,0.7582191780821917
2016-04-30T21:00:00Z,LT,2008,1034,918.36029,0,0.004962014382135657,0.004962014382135657,918.3553279856178,2118,1939,0.7582191780821917
2016-05-09T16:00:00Z,LT,1996,1098,946.5323828821772,0,0,0,946.5323828821772,2119,1971,0.7581050228310502
2016-06-01T23:00:00Z,LT,2008,925,918.61205,681.5405500000002,0,-681.5405500000002,1600.1526000000001,2119,8635,0.7581050228310502
2016-10-14T01:00:00Z,LT,1996,947,946.53681,0,0,0,946.53681,2120,1972,0.7579908675799087
2016-09-26T23:00:00Z,LT,2008,952,918.69104,0,0,0,918.69104,2120,1941,0.7579908675799087
2016-12-03T02:00:00Z,LT,1996,1011,946.55042,600.583118967146,0,-600.583118967146,1547.133538967146,2121,7931,0.7578767123287671
2016-10-23T23:00:00Z,LT,2008,1011,918.69285,0,0,0,918.69285,2121,1942,0.7578767123287671
2016-03-03T03:00:00Z,LT,1996,1007,946.67841,529.3617416944398,0,-529.3617416944398,1476.0401516944398,2122,7414,0.7577625570776256
2016-05-30T01:00:00Z,LT,2008,923,918.74985,0,0,0,918.74985,2122,1943,0.7577625570776256
2016-03-17T04:00:00Z,LT,1996,997,946.82787,648.5739525476755,0,-648.5739525476755,1595.4018225476755,2123,8357,0.757648401826484
2016-11-10T22:00:00Z,LT,2008,1151,918.96217,0,0,0,918.96217,2123,1945,0.757648401826484
2016-08-02T21:00:00Z,LT,1996,1002,946.93129,0,0,0,946.93129,2124,1973,0.7575342465753425
2016-03-17T00:00:00Z,LT,2008,919,919,0,0,0,919,2124,1946,0.7575342465753425
2016-08-30T12:00:00Z,LT,1996,1136,947.0299906792493,0,0,0,947.0299906792493,2125,1974,0.7574200913242009
2016-03-21T02:00:00Z,LT,2008,933,919.04831,636.0707563364662,0,-636.0707563364662,1555.1190663364662,2125,8289,0.7574200913242009
2016-06-18T23:00:00Z,LT,1996,981,947.54852,0,0,0,947.54852,2126,1976,0.7573059360730594
2016-02-15T12:00:00Z,LT,2008,1302,919.2050977917049,402.28152394352765,0,-402.28152394352765,1321.4866217352326,2126,6682,0.7573059360730594
2016-02-14T03:00:00Z,LT,1996,984,947.79992,642.9130953166608,0,-642.9130953166608,1590.7130153166609,2127,8297,0.7571917808219178
2016-02-11T00:00:00Z,LT,2008,1031,919.21851,671.3949522895412,0,-671.3949522895412,1590.613462289541,2127,8502,0.7571917808219178
2016-02-14T01:00:00Z,LT,1996,997,947.82551,642.8875053166611,0,-642.8875053166611,1590.713015316661,2128,8328,0.7570776255707763
2016-04-05T11:00:00Z,LT,2008,982,919.3204447956311,0,0,0,919.3204447956311,2128,1948,0.7570776255707763
2016-05-22T23:00:00Z,LT,1996,954,947.85128,0,0,0,947.85128,2129,1980,0.7569634703196347
2016-05-15T23:00:00Z,LT,2008,924,919.39355,391.17532998034915,0,-391.17532998034915,1310.5688799803493,2129,6566,0.7569634703196347
2016-12-31T01:00:00Z,LT,1996,1060,947.87748,599.2560589671461,0,-599.2560589671461,1547.1335389671463,2130,8005,0.7568493150684932
2016-09-11T03:00:00Z,LT,2008,922,919.75531,703.1472899999999,0,-703.1472899999999,1622.9026,2130,8687,0.7568493150684932
2016-08-27T22:00:00Z,LT,1996,980,947.89737,0,0,0,947.89737,2131,1981,0.7567351598173516
2016-01-31T05:00:00Z,LT,2008,1086,919.76569,0,0,0,919.76569,2131,1951,0.7567351598173516
2016-05-25T23:00:00Z,LT,1996,963,947.95396,0,0,0,947.95396,2132,1982,0.7566210045662101
2016-08-30T13:00:00Z,LT,2008,1125,919.8203330310087,408.1706968416014,0,-408.1706968416014,1327.99102987261,2132,6748,0.7566210045662101
2016-01-26T04:00:00Z,LT,1996,1070,947.95707,0,0,0,947.95707,2133,1983,0.7565068493150685
2016-09-12T20:00:00Z,LT,2008,1131,919.88207,0,63.445878758227195,63.445878758227195,856.4361912417728,2133,1449,0.7565068493150685
2016-12-12T03:00:00Z,LT,1996,1042,947.98261,0,0,0,947.98261,2134,1985,0.756392694063927
2016-03-18T22:00:00Z,LT,2008,1027,919.89622,0,0,0,919.89622,2134,1952,0.756392694063927
2016-01-05T02:00:00Z,LT,1996,951,947.99181,717.711796815911,0,-717.711796815911,1665.703606815911,2135,8581,0.7562785388127854
2016-03-16T04:00:00Z,LT,2008,945,919.93175,596.0012645443694,0,-596.0012645443694,1515.9330145443694,2135,7961,0.7562785388127854
2016-09-20T22:00:00Z,LT,1996,976,947.99991,0,0,0,947.99991,2136,1986,0.7561643835616438
2016-02-15T21:00:00Z,LT,2008,1215,919.96833,87.9442812766838,0,-87.9442812766838,1007.9126112766838,2136,2780,0.7561643835616438
2016-06-20T22:00:00Z,LT,1996,971,948.07973,0,1.20984466263392e-4,1.20984466263392e-4,948.0796090155338,2137,1987,0.7560502283105023
2016-11-21T03:00:00Z,LT,2008,959,920.14294,0,0,0,920.14294,2137,1953,0.7560502283105023
2016-12-25T10:00:00Z,LT,1996,1262,948.1758883746933,0,0,0,948.1758883746933,2138,1988,0.7559360730593607
2016-08-30T14:00:00Z,LT,2008,1119,920.1821180412869,408.5143918313232,0,-408.5143918313232,1328.69650987261,2138,6750,0.7559360730593607
2016-12-24T22:00:00Z,LT,1996,1083,948.26261,0,0,0,948.26261,2139,1989,0.7558219178082192
2016-05-10T22:00:00Z,LT,2008,927,920.45935,0,0,0,920.45935,2139,1954,0.7558219178082192
2016-04-26T10:00:00Z,LT,1996,1181,948.4087171772925,473.4831505477325,0,-473.4831505477325,1421.891867725025,2140,7173,0.7557077625570776
2016-01-22T01:00:00Z,LT,2008,1031,920.47065,717.6122437887911,0,-717.6122437887911,1638.0828937887911,2140,8710,0.7557077625570776
2016-11-29T21:00:00Z,LT,1996,1238,948.46553,357.7494555785024,0,-357.7494555785024,1306.2149855785024,2141,6283,0.755593607305936
2016-03-10T21:00:00Z,LT,2008,1193,920.52212,0,0,0,920.52212,2141,1955,0.755593607305936
2016-02-07T01:00:00Z,LT,1996,999,948.54283,0,0,0,948.54283,2142,1990,0.7554794520547945
2016-10-29T00:00:00Z,LT,2008,947,920.87303,0,0,0,920.87303,2142,1958,0.7554794520547945
2016-12-04T22:00:00Z,LT,1996,1206,948.62924,0,0,0,948.62924,2143,1991,0.7553652968036529
2016-05-15T03:00:00Z,LT,2008,965,921.03767,679.11493,0,-679.11493,1600.1526,2143,8570,0.7553652968036529
2016-07-04T10:00:00Z,LT,1996,1183,948.6691341250912,0,1.0886726827011906,1.0886726827011906,947.5804614423901,2144,1977,0.7552511415525114
2016-04-25T02:00:00Z,LT,2008,922,921.14488,0,0,0,921.14488,2144,1959,0.7552511415525114
2016-12-06T04:00:00Z,LT,1996,1021,948.71691,598.4166289671459,0,-598.4166289671459,1547.1335389671458,2145,7907,0.7551369863013698
2016-03-20T01:00:00Z,LT,2008,937,921.2922599999999,0,0,0,921.2922599999999,2145,1960,0.7551369863013698
2016-01-18T23:00:00Z,LT,1996,1044,948.74065,624.130284646826,0,-624.130284646826,1572.8709346468258,2146,8183,0.7550228310502283
2016-07-10T22:00:00Z,LT,2008,940,921.40623,0,0,0,921.40623,2146,1961,0.7550228310502283
2016-08-24T04:00:00Z,LT,1996,978,948.78849,0,0,0,948.78849,2147,1992,0.7549086757990868
2016-05-08T03:00:00Z,LT,2008,982,921.42391,663.94469,0,-663.94469,1585.3686,2147,8456,0.7549086757990868
2016-11-15T00:00:00Z,LT,1996,949,948.82694,357.38804557850244,0,-357.38804557850244,1306.2149855785024,2148,6244,0.7547945205479452
2016-07-29T23:00:00Z,LT,2008,923,921.47809,0,0,0,921.47809,2148,1962,0.7547945205479452
2016-01-11T06:00:00Z,LT,1996,1114,948.86513,513.5948596617123,0,-513.5948596617123,1462.4599896617124,2149,7362,0.7546803652968037
2016-07-18T05:00:00Z,LT,2008,956,921.5488403010844,524.1184764969164,0,-524.1184764969164,1445.6673167980007,2149,7477,0.7546803652968037
2016-10-07T21:00:00Z,LT,1996,1011,949.01907,0,0,0,949.01907,2150,1993,0.754566210045662
2016-05-29T02:00:00Z,LT,2008,924,921.59243,717.6122437887911,0,-717.6122437887911,1639.2046737887913,2150,8711,0.754566210045662
2016-10-06T01:00:00Z,LT,1996,953,949.06034,0,0,0,949.06034,2151,1994,0.7544520547945206
2016-01-01T03:00:00Z,LT,2008,977,921.76332,0,0,0,921.76332,2151,1963,0.7544520547945206
2016-08-13T21:00:00Z,LT,1996,1092,949.06262,0,0,0,949.06262,2152,1995,0.7543378995433789
2016-03-29T15:00:00Z,LT,2008,1222,921.8670694626078,362.0253351484987,0,-362.0253351484987,1283.8924046111065,2152,6193,0.7543378995433789
2016-03-01T23:00:00Z,LT,1996,1017,949.49642,464.77221749275213,0,-464.77221749275213,1414.268637492752,2153,7127,0.7542237442922375
2016-09-01T02:00:00Z,LT,2008,927,921.88455,636.175541126512,0,-636.175541126512,1558.060091126512,2153,8335,0.7542237442922375
2016-07-16T21:00:00Z,LT,1996,1085,949.6619900000001,0,0,0,949.6619900000001,2154,1998,0.7541095890410959
2016-04-15T01:00:00Z,LT,2008,954,921.89228,0,0,0,921.89228,2154,1964,0.7541095890410959
2016-05-07T22:00:00Z,LT,1996,974,949.74106,0,0,0,949.74106,2155,1999,0.7539954337899544
2016-06-03T00:00:00Z,LT,2008,955,921.90991,678.24269,0,-678.24269,1600.1526,2155,8589,0.7539954337899544
2016-08-25T04:00:00Z,LT,1996,1027,949.77452,0,0,0,949.77452,2156,2000,0.7538812785388128
2016-11-09T03:00:00Z,LT,2008,1014,922.14077,0,0,0,922.14077,2156,1965,0.7538812785388128
2016-04-19T22:00:00Z,LT,1996,956,949.77493,0,0,0,949.77493,2157,2001,0.7537671232876713
2016-02-21T00:00:00Z,LT,2008,996,922.35788,0,0,0,922.35788,2157,1967,0.7537671232876713
2016-07-30T22:00:00Z,LT,1996,950,949.81167,0,0,0,949.81167,2158,2002,0.7536529680365297
2016-01-01T07:00:00Z,LT,2008,1008,922.39638,0,0,0,922.39638,2158,1968,0.7536529680365297
2016-12-06T01:00:00Z,LT,1996,1021,949.85198,597.281558967146,0,-597.281558967146,1547.133538967146,2159,7936,0.7535388127853881
2016-04-05T16:00:00Z,LT,2008,940,922.4236744876754,0,0,0,922.4236744876754,2159,1969,0.7535388127853881
2016-03-08T04:00:00Z,LT,1996,951,949.86493,605.353689363586,0,-605.353689363586,1555.218619363586,2160,8057,0.7534246575342466
2016-02-11T02:00:00Z,LT,2008,1002,922.44839,668.1650722895411,0,-668.1650722895411,1590.613462289541,2160,8504,0.7534246575342466
2016-10-22T03:00:00Z,LT,1996,1013,950.00107,578.7882748724359,0,-578.7882748724359,1528.7893448724358,2161,7785,0.753310502283105
2016-02-09T00:00:00Z,LT,2008,980,922.56953,668.0439322895411,0,-668.0439322895411,1590.613462289541,2161,8490,0.753310502283105
2016-09-13T12:00:00Z,LT,1996,1216,950.255300403962,560.1805481484989,0,-560.1805481484989,1510.4358485524608,2162,7597,0.7531963470319635
2016-04-02T02:00:00Z,LT,2008,979,922.59262,0,0,0,922.59262,2162,1971,0.7531963470319635
2016-01-13T00:00:00Z,LT,1996,1068,950.27848,0,0,0,950.27848,2163,2003,0.7530821917808219
2016-07-05T14:00:00Z,LT,2008,1026,922.6129934380443,0,227.24779435576727,227.24779435576727,695.3651990822771,2163,695,0.7530821917808219
2016-09-13T15:00:00Z,LT,1996,1200,950.4162942392915,560.0195543131695,0,-560.0195543131695,1510.4358485524608,2164,7598,0.7529680365296804
2016-06-28T12:00:00Z,LT,2008,1136,922.6398737447241,0,196.31695643952708,196.31695643952708,726.322917305197,2164,801,0.7529680365296804
2016-05-08T21:00:00Z,LT,1996,1047,950.50887,0,0.10153515171441548,0.10153515171441548,950.4073348482856,2165,2004,0.7528538812785388
2016-07-18T22:00:00Z,LT,2008,953,922.71959,0,0,0,922.71959,2165,1973,0.7528538812785388
2016-06-19T04:00:00Z,LT,1996,1087,950.85951569614,0,0,0,950.85951569614,2166,2007,0.7527397260273972
2016-05-20T03:00:00Z,LT,2008,927,922.84656,677.3060400000002,0,-677.3060400000002,1600.1526000000001,2166,8629,0.7527397260273972
2016-08-05T22:00:00Z,LT,1996,1028,950.86105,0,0,0,950.86105,2167,2008,0.7526255707762557
2016-07-16T22:00:00Z,LT,2008,952,922.94119,0,0,0,922.94119,2167,1975,0.7526255707762557
2016-03-03T01:00:00Z,LT,1996,1006,950.91093,546.0814417526931,0,-546.0814417526931,1496.992371752693,2168,7524,0.7525114155251141
2016-01-21T01:00:00Z,LT,2008,1031,922.94439,717.6122437887911,0,-717.6122437887911,1640.5566337887913,2168,8713,0.7525114155251141
2016-11-22T11:00:00Z,LT,1996,1287,950.9646757329758,355.25030984552654,0,-355.25030984552654,1306.2149855785024,2169,6262,0.7523972602739726
2016-05-24T13:00:00Z,LT,2008,1129,922.945752668125,652.2443807203808,0,-652.2443807203808,1575.1901333885057,2169,8406,0.7523972602739726
2016-04-05T05:00:00Z,LT,1996,977,951.19879,0,0,0,951.19879,2170,2009,0.752283105022831
2016-05-26T01:00:00Z,LT,2008,942,923.11101,677.04159,0,-677.04159,1600.1526,2170,8578,0.752283105022831
2016-05-23T23:00:00Z,LT,1996,968,951.21318,0,1.052491224672105e-4,1.052491224672105e-4,951.2130747508775,2171,2010,0.7521689497716895
2016-06-15T23:00:00Z,LT,2008,942,923.12628,699.77632,0,-699.77632,1622.9026,2171,8676,0.7521689497716895
2016-07-20T22:00:00Z,LT,1996,978,951.32331,0,0,0,951.32331,2172,2012,0.7520547945205479
2016-09-27T03:00:00Z,LT,2008,943,923.15409,0,0,0,923.15409,2172,1977,0.7520547945205479
2016-09-26T23:00:00Z,LT,1996,954,951.38374,0,0,0,951.38374,2173,2013,0.7519406392694064
2016-02-01T20:00:00Z,LT,2008,1322,923.2239500000001,0,0,0,923.2239500000001,2173,1978,0.7519406392694064
2016-10-14T00:00:00Z,LT,1996,953,951.51372,0,0,0,951.51372,2174,2014,0.7518264840182649
2016-04-01T23:00:00Z,LT,2008,989,923.3339100000001,0,0,0,923.3339100000001,2174,1980,0.7518264840182649
2016-05-06T23:00:00Z,LT,1996,1007,951.54954,0,0,0,951.54954,2175,2015,0.7517123287671232
2016-03-01T10:00:00Z,LT,2008,1259,923.4252472857501,242.13388978614626,0,-242.13388978614626,1165.5591370718962,2175,4957,0.7517123287671232
2016-11-24T01:00:00Z,LT,1996,1006,951.60826,0,0,0,951.60826,2176,2016,0.7515981735159818
2016-10-17T03:00:00Z,LT,2008,940,923.53894,0,0,0,923.53894,2176,1981,0.7515981735159818
2016-11-24T02:00:00Z,LT,1996,995,951.71464,0,0,0,951.71464,2177,2017,0.7514840182648401
2016-12-23T05:00:00Z,LT,2008,1310,923.5875599999999,0,0,0,923.5875599999999,2177,1982,0.7514840182648401
2016-05-24T22:00:00Z,LT,1996,953,951.76822,0,0,0,951.76822,2178,2018,0.7513698630136987
2016-09-19T23:00:00Z,LT,2008,950,923.86285,0,0,0,923.86285,2178,1985,0.7513698630136987
2016-09-20T04:00:00Z,LT,1996,994,951.77336,0,0,0,951.77336,2179,2019,0.751255707762557
2016-10-17T20:00:00Z,LT,2008,1148,923.90257,0,0,0,923.90257,2179,1986,0.751255707762557
2016-10-15T03:00:00Z,LT,1996,1001,951.86623,0,0,0,951.86623,2180,2020,0.7511415525114156
2016-06-10T18:00:00Z,LT,2008,1220,923.9562589039431,0,212.7984540418493,212.7984540418493,711.1578048620938,2180,746,0.7511415525114156
2016-08-14T20:00:00Z,LT,1996,1160,951.96661,0,0,0,951.96661,2181,2021,0.751027397260274
2016-02-18T03:00:00Z,LT,2008,1007,924.1195299999999,666.4939322895411,0,-666.4939322895411,1590.613462289541,2181,8521,0.751027397260274
2016-09-08T04:00:00Z,LT,1996,1117,951.99238,558.4434685524611,0,-558.4434685524611,1510.4358485524613,2182,7627,0.7509132420091325
2016-04-04T03:00:00Z,LT,2008,946,924.15372,0,0,0,924.15372,2182,1987,0.7509132420091325
2016-04-26T16:00:00Z,LT,1996,1153,952.0055350688025,453.24914907185075,0,-453.24914907185075,1405.2546841406534,2183,7068,0.7507990867579909
2016-02-15T14:00:00Z,LT,2008,1270,924.3787122482535,397.1079094869792,0,-397.1079094869792,1321.4866217352328,2183,6690,0.7507990867579909
2016-11-16T03:00:00Z,LT,1996,955,952.12415,589.3255228755961,0,-589.3255228755961,1541.4496728755962,2184,7886,0.7506849315068493
2016-01-01T06:00:00Z,LT,2008,999,924.3958700000001,0,0,0,924.3958700000001,2184,1988,0.7506849315068493
2016-05-05T17:00:00Z,LT,1996,1268,952.2458391606096,0,169.75485829725335,169.75485829725335,782.4909808633563,2185,734,0.7505707762557078
2016-07-03T00:00:00Z,LT,2008,929,924.45972,675.6928800000001,0,-675.6928800000001,1600.1526,2185,8599,0.7505707762557078
2016-03-22T06:00:00Z,LT,1996,1021,952.4735740827217,602.7450452808641,0,-602.7450452808641,1555.2186193635857,2186,8040,0.7504566210045662
2016-05-01T21:00:00Z,LT,2008,1012,924.57416,0,1.2114292925135882e-6,1.2114292925135882e-6,924.5741587885707,2186,1990,0.7504566210045662
2016-05-09T19:00:00Z,LT,1996,1124,952.5138588808129,0,3.9662168638443545e-4,3.9662168638443545e-4,952.5134622591265,2187,2022,0.7503424657534247
2016-03-06T21:00:00Z,LT,2008,1244,924.6177700000001,0,1.5324104808885384,1.5324104808885384,923.0853595191115,2187,1976,0.7503424657534247
2016-10-06T00:00:00Z,LT,1996,957,952.81602,0,0,0,952.81602,2188,2024,0.7502283105022831
2016-02-21T04:00:00Z,LT,2008,980,924.64625,0,0,0,924.64625,2188,1991,0.7502283105022831
2016-04-05T21:00:00Z,LT,1996,1005,952.99038,0,0,0,952.99038,2189,2026,0.7501141552511416
2016-05-16T22:00:00Z,LT,2008,926,924.65115,0,0,0,924.65115,2189,1992,0.7501141552511416
2016-11-14T05:00:00Z,LT,1996,1045,953.04406,0,0,0,953.04406,2190,2027,0.75
2016-08-12T01:00:00Z,LT,2008,946,924.79506,675.35754,0,-675.35754,1600.1526,2190,8611,0.75
2016-02-26T21:00:00Z,LT,1996,1278,953.0696700000001,0,0,0,953.0696700000001,2191,2028,0.7498858447488584
2016-10-29T03:00:00Z,LT,2008,934,924.82273,0,0,0,924.82273,2191,1993,0.7498858447488584
2016-10-25T04:00:00Z,LT,1996,955,953.08107,575.708274872436,0,-575.708274872436,1528.789344872436,2192,7811,0.7497716894977169
2016-07-05T15:00:00Z,LT,2008,1029,924.8328056649093,0,236.5715757962434,236.5715757962434,688.2612298686659,2192,663,0.7497716894977169
2016-12-03T00:00:00Z,LT,1996,1036,953.19588,0,0,0,953.19588,2193,2030,0.7496575342465753
2016-01-25T10:00:00Z,LT,2008,1322,924.9126540780467,0,0,0,924.9126540780467,2193,1995,0.7496575342465753
2016-04-11T00:00:00Z,LT,1996,991,953.2322,0,0,0,953.2322,2194,2031,0.7495433789954338
2016-06-21T17:00:00Z,LT,2008,1114,924.974309720052,0,0,0,924.974309720052,2194,1996,0.7495433789954338
2016-10-17T13:00:00Z,LT,1996,1230,953.3600888131034,0,0,0,953.3600888131034,2195,2032,0.7494292237442922
2016-11-21T02:00:00Z,LT,2008,968,925.11675,0,0,0,925.11675,2195,1998,0.7494292237442922
2016-09-05T15:00:00Z,LT,1996,1133,953.6306914416766,0,0,0,953.6306914416766,2196,2033,0.7493150684931507
2016-11-30T22:00:00Z,LT,2008,1190,925.13676,0,0,0,925.13676,2196,1999,0.7493150684931507
2016-10-21T22:00:00Z,LT,1996,1003,953.64227,575.1470748724358,0,-575.1470748724358,1528.7893448724358,2197,7781,0.7492009132420092
2016-05-24T10:00:00Z,LT,2008,1175,925.1727923384302,326.56699068400894,0,-326.56699068400894,1251.739783022439,2197,5866,0.7492009132420092
2016-12-27T22:00:00Z,LT,1996,1141,953.75417,0,0,0,953.75417,2198,2034,0.7490867579908675
2016-02-06T02:00:00Z,LT,2008,1000,925.2788,0,0,0,925.2788,2198,2000,0.7490867579908675
2016-10-11T21:00:00Z,LT,1996,1001,953.82588,0,0,0,953.82588,2199,2035,0.7489726027397261
2016-02-06T23:00:00Z,LT,2008,1047,925.37445,0,0,0,925.37445,2199,2001,0.7489726027397261
2016-01-03T00:00:00Z,LT,1996,1020,953.86563,717.711796815911,0,-717.711796815911,1671.5774268159112,2200,8597,0.7488584474885844
2016-10-08T23:00:00Z,LT,2008,927,925.44246,0,0,0,925.44246,2200,2002,0.7488584474885844
2016-10-23T02:00:00Z,LT,1996,973,953.90741,0,0,0,953.90741,2201,2036,0.748744292237443
2016-05-24T11:00:00Z,LT,2008,1162,925.4955401087841,453.03008099754777,0,-453.03008099754777,1378.525621106332,2201,7115,0.748744292237443
2016-02-07T04:00:00Z,LT,1996,1007,953.96729,0,0,0,953.96729,2202,2037,0.7486301369863013
2016-05-24T09:00:00Z,LT,2008,1183,925.7464861577871,337.8762659148226,0,-337.8762659148226,1263.6227520726097,2202,5992,0.7486301369863013
2016-03-10T00:00:00Z,LT,1996,995,954.16802,706.650599363586,0,-706.650599363586,1660.818619363586,2203,8555,0.7485159817351599
2016-01-08T00:00:00Z,LT,2008,1123,925.9152,717.6122437887911,0,-717.6122437887911,1643.527443788791,2203,8715,0.7485159817351599
2016-07-08T19:00:00Z,LT,1996,1228,954.1808331653847,0,0,0,954.1808331653847,2204,2039,0.7484018264840182
2016-01-25T20:00:00Z,LT,2008,1335,926.00323,0,0,0,926.00323,2204,2005,0.7484018264840182
2016-03-10T01:00:00Z,LT,1996,974,954.34242,706.4761993635861,0,-706.4761993635861,1660.818619363586,2205,8556,0.7482876712328768
2016-11-26T01:00:00Z,LT,2008,1013,926.05771,0,0,0,926.05771,2205,2006,0.7482876712328768
2016-11-20T04:00:00Z,LT,1996,1058,954.3472399999999,0,0,0,954.3472399999999,2206,2040,0.7481735159817351
