Scenario,Week,Region,Level,id
Connected,5,SAPP,12724152.32,1985
Connected,6,SAPP,12716997.16,1985
Connected,7,SAPP,12744563.02,1985
Connected,8,SAPP,12803565.92,1985
Connected,9,SAPP,12914972.73,1985
Connected,10,SAPP,13026911.79,1985
Connected,11,SAPP,13082384.53,1985
Connected,12,SAPP,13206676.32,1985
Connected,13,SAPP,13428277.54,1985
Connected,14,SAPP,13723491.94,1985
Connected,15,SAPP,14052414.43,1985
Connected,16,SAPP,14353850.13,1985
Connected,17,SAPP,14568242.53,1985
Connected,18,SAPP,14720040.94,1985
Connected,19,SAPP,14851053.57,1985
Connected,20,SAPP,14943081.67,1985
Connected,21,SAPP,14954652.58,1985
Connected,22,SAPP,14888182.68,1985
Connected,23,SAPP,14803265.76,1985
Connected,24,SAPP,14709807.45,1985
Connected,25,SAPP,14575543.42,1985
Connected,26,SAPP,14442234.7,1985
Connected,27,SAPP,14311771.91,1985
Connected,28,SAPP,14175969.46,1985
Connected,29,SAPP,14056431.47,1985
Connected,30,SAPP,13961010.89,1985
Connected,31,SAPP,13898621.93,1985
Connected,32,SAPP,13871169.01,1985
Connected,33,SAPP,13886829.16,1985
Connected,34,SAPP,13981596.31,1985
Connected,35,SAPP,14014306.93,1985
Connected,36,SAPP,14057451.75,1985
Connected,37,SAPP,14136558.21,1985
Connected,38,SAPP,14180979.9,1985
Connected,39,SAPP,14191719.51,1985
Connected,40,SAPP,14137628.31,1985
Connected,41,SAPP,14056647.32,1985
Connected,42,SAPP,13953153.41,1985
Connected,43,SAPP,13824116.34,1985
Connected,44,SAPP,13740236.25,1985
Connected,45,SAPP,13682878.8,1985
Connected,46,SAPP,13629268.18,1985
Connected,47,SAPP,13566602.49,1985
Connected,48,SAPP,13529464.22,1985
Connected,49,SAPP,13494851.28,1985
Connected,50,SAPP,13463039.59,1985
Connected,51,SAPP,13394546.14,1985
Connected,52,SAPP,13357260.24,1985
Connected,0,WAPP,9349405.413,1985
Connected,1,WAPP,9244570.791,1985
Connected,2,WAPP,9130953.916,1985
Connected,3,WAPP,9011747.512,1985
Connected,4,WAPP,8903799.492,1985
Connected,5,WAPP,8795664.987,1985
Connected,6,WAPP,8688408.773,1985
Connected,7,WAPP,8566752.596,1985
Connected,8,WAPP,8431038.283,1985
Connected,9,WAPP,8290730.903,1985
Connected,10,WAPP,8142181.835,1985
Connected,11,WAPP,7997401.122,1985
Connected,12,WAPP,7879092.427,1985
Connected,13,WAPP,7776980.204,1985
Connected,14,WAPP,7703217.062,1985
Connected,15,WAPP,7661639.787,1985
Connected,16,WAPP,7644765.673,1985
Connected,17,WAPP,7634578.33,1985
Connected,18,WAPP,7631626.004,1985
Connected,19,WAPP,7650083.699,1985
Connected,20,WAPP,7682414.402,1985
Connected,21,WAPP,7716078.471,1985
Connected,22,WAPP,7749882.181,1985
Connected,23,WAPP,7782056.784,1985
Connected,24,WAPP,7830286.292,1985
Connected,25,WAPP,7894833.53,1985
Connected,26,WAPP,7966258.155,1985
Connected,27,WAPP,8044792.235,1985
Connected,28,WAPP,8138665.748,1985
Connected,29,WAPP,8253026.861,1985
Connected,30,WAPP,8378899.893,1985
Connected,31,WAPP,8520973.737,1985
Connected,32,WAPP,8678174.368,1985
Connected,33,WAPP,8832354.863,1985
Connected,34,WAPP,8976238.736,1985
Connected,35,WAPP,9106531.596,1985
Connected,36,WAPP,9238326.596,1985
Connected,37,WAPP,9391163.899,1985
Connected,38,WAPP,9540343.027,1985
Connected,39,WAPP,9666831.802,1985
Connected,40,WAPP,9769640.705,1985
Connected,41,WAPP,9858905.918,1985
Connected,42,WAPP,9932448.94,1985
Connected,43,WAPP,9971945.702,1985
Connected,44,WAPP,9999215.798,1985
Connected,45,WAPP,10022696.92,1985
Connected,46,WAPP,10015685.78,1985
Connected,47,WAPP,9981158.875,1985
Connected,48,WAPP,9935096.331,1985
Connected,49,WAPP,9891641.78,1985
Connected,50,WAPP,9835328.724,1985
Connected,51,WAPP,9771702.266,1985
Connected,52,WAPP,9736183.937,1985
Connected,0,CAPP,238034.2188,1986
Connected,1,CAPP,245299.3985,1986
Connected,2,CAPP,242708.9435,1986
Connected,3,CAPP,214721.2207,1986
Connected,4,CAPP,195348.3494,1986
Connected,5,CAPP,213706.6462,1986
Connected,6,CAPP,236764.2081,1986
Connected,7,CAPP,271364.6012,1986
Connected,8,CAPP,306958.7926,1986
Connected,9,CAPP,348685.8098,1986
Connected,10,CAPP,392307.9966,1986
Connected,11,CAPP,429225.4248,1986
Connected,12,CAPP,439473.2338,1986
Connected,13,CAPP,434767.6165,1986
Connected,14,CAPP,454591.6526,1986
Connected,15,CAPP,468099.3524,1986
Connected,16,CAPP,459729.7556,1986
Connected,17,CAPP,442455.5021,1986
Connected,18,CAPP,454445.1481,1986
Connected,19,CAPP,441615.2675,1986
Connected,20,CAPP,415092.6558,1986
Connected,21,CAPP,377742.4048,1986
Connected,22,CAPP,356219.4731,1986
Connected,23,CAPP,416294.8954,1986
Connected,24,CAPP,458837.7231,1986
Connected,25,CAPP,467997.1378,1986
Connected,26,CAPP,464362.4934,1986
Connected,27,CAPP,464889.8585,1986
Connected,28,CAPP,460835.9857,1986
Connected,29,CAPP,449991.6869,1986
Connected,30,CAPP,433380.0524,1986
Connected,31,CAPP,416879.7454,1986
Connected,32,CAPP,398792.7855,1986
Connected,33,CAPP,374518.3138,1986
Connected,34,CAPP,348591.2124,1986
Connected,35,CAPP,332833.8482,1986
Connected,36,CAPP,311683.7793,1986
Connected,37,CAPP,295489.1575,1986
Connected,38,CAPP,274141.7482,1986
Connected,39,CAPP,245691.4447,1986
Connected,40,CAPP,241666.2365,1986
Connected,41,CAPP,251693.0566,1986
Connected,42,CAPP,264656.2689,1986
Connected,43,CAPP,268925.7296,1986
Connected,44,CAPP,272257.815,1986
Connected,45,CAPP,271181.6854,1986
Connected,46,CAPP,272855.6618,1986
Connected,47,CAPP,282434.0133,1986
Connected,48,CAPP,275940.3765,1986
Connected,49,CAPP,272279.5799,1986
Connected,50,CAPP,267073.0925,1986
Connected,51,CAPP,256520.0054,1986
Connected,52,CAPP,253969.8372,1986
Connected,0,EAPP,14119974.24,1986
Connected,1,EAPP,14357253.62,1986
Connected,2,EAPP,14563044.59,1986
Connected,3,EAPP,14697105.44,1986
Connected,4,EAPP,14804190,1986
Connected,5,EAPP,14941778.61,1986
Connected,6,EAPP,15321922.16,1986
Connected,7,EAPP,15714052.64,1986
Connected,8,EAPP,15878984.29,1986
Connected,9,EAPP,15961565.81,1986
Connected,10,EAPP,16170868.53,1986
Connected,11,EAPP,16341036.64,1986
Connected,12,EAPP,16395086.69,1986
Connected,13,EAPP,16515241.99,1986
Connected,14,EAPP,16649206.49,1986
Connected,15,EAPP,16693431.19,1986
Connected,16,EAPP,16704296.38,1986
Connected,17,EAPP,16794452.34,1986
Connected,18,EAPP,16891848.83,1986
Connected,19,EAPP,16874453.05,1986
Connected,20,EAPP,16742412.43,1986
Connected,21,EAPP,16551918.66,1986
Connected,22,EAPP,16328830.14,1986
Connected,23,EAPP,16084550.85,1986
Connected,24,EAPP,15802708.47,1986
Connected,25,EAPP,15533891.63,1986
Connected,26,EAPP,15242725.39,1986
Connected,27,EAPP,14948589.93,1986
Connected,28,EAPP,14668772.94,1986
Connected,29,EAPP,14378221.46,1986
Connected,30,EAPP,14075400.2,1986
Connected,31,EAPP,13771132.17,1986
Connected,32,EAPP,13483303.36,1986
Connected,33,EAPP,13191076.9,1986
Connected,34,EAPP,12906889.03,1986
Connected,35,EAPP,12642848.16,1986
Connected,36,EAPP,12423907.08,1986
Connected,37,EAPP,12216804.76,1986
Connected,38,EAPP,12006623.46,1986
Connected,39,EAPP,11853762.74,1986
Connected,40,EAPP,11887021.04,1986
Connected,41,EAPP,12133286.4,1986
Connected,42,EAPP,12227774.99,1986
Connected,43,EAPP,12328706.19,1986
Connected,44,EAPP,12570907.46,1986
Connected,45,EAPP,12761308.28,1986
Connected,46,EAPP,12836041.88,1986
Connected,47,EAPP,12870102.04,1986
Connected,48,EAPP,12998809.28,1986
Connected,49,EAPP,13255868.09,1986
Connected,50,EAPP,13539311.45,1986
Connected,51,EAPP,13830869.25,1986
Connected,52,EAPP,13967201.63,1986
Connected,0,NAPP,144868.2689,1986
Connected,1,NAPP,148663.6509,1986
Connected,2,NAPP,154166.8069,1986
Connected,3,NAPP,159848.3146,1986
Connected,4,NAPP,165841.1342,1986
Connected,5,NAPP,170183.7456,1986
Connected,6,NAPP,175582.7652,1986
Connected,7,NAPP,181315.1645,1986
Connected,8,NAPP,186814.8467,1986
Connected,9,NAPP,191223.2026,1986
Connected,10,NAPP,197401.4141,1986
Connected,11,NAPP,204288.8127,1986
Connected,12,NAPP,210825.3116,1986
Connected,13,NAPP,215443.8214,1986
Connected,14,NAPP,221556.2098,1986
Connected,15,NAPP,226212.5615,1986
Connected,16,NAPP,229759.1834,1986
Connected,17,NAPP,232178.4202,1986
Connected,18,NAPP,232335.1754,1986
Connected,19,NAPP,232232.8235,1986
Connected,20,NAPP,234176.0163,1986
Connected,21,NAPP,235783.6582,1986
Connected,22,NAPP,234712.8229,1986
Connected,23,NAPP,232405.1194,1986
Connected,24,NAPP,228779.5805,1986
Connected,25,NAPP,224008.9287,1986
Connected,26,NAPP,211304.499,1986
Connected,27,NAPP,198263.8426,1986
Connected,28,NAPP,183980.0289,1986
Connected,29,NAPP,167853.764,1986
Connected,30,NAPP,149836.5557,1986
Connected,31,NAPP,132516.9841,1986
Connected,32,NAPP,122334.6229,1986
Connected,33,NAPP,114397.129,1986
Connected,34,NAPP,102473.1935,1986
Connected,35,NAPP,95910.821,1986
Connected,36,NAPP,92658.4552,1986
Connected,37,NAPP,91624.52756,1986
Connected,38,NAPP,94965.51875,1986
Connected,39,NAPP,95291.84117,1986
Connected,40,NAPP,95784.95801,1986
Connected,41,NAPP,97709.83506,1986
Connected,42,NAPP,98686.03628,1986
Connected,43,NAPP,101657.7285,1986
Connected,44,NAPP,105679.6702,1986
Connected,45,NAPP,111036.6126,1986
Connected,46,NAPP,115226.1039,1986
Connected,47,NAPP,118433.8161,1986
Connected,48,NAPP,121916.356,1986
Connected,49,NAPP,126280.8067,1986
Connected,50,NAPP,130977.4736,1986
Connected,51,NAPP,137479.4736,1986
Connected,52,NAPP,140380.1249,1986
Connected,0,SAPP,13075886.49,1986
Connected,1,SAPP,13021287.01,1986
Connected,2,SAPP,12959595.6,1986
Connected,3,SAPP,12927744.34,1986
Connected,4,SAPP,12961236.97,1986
Connected,5,SAPP,13027315.38,1986
Connected,6,SAPP,13162261.55,1986
Connected,7,SAPP,13311853.53,1986
Connected,8,SAPP,13454780.88,1986
Connected,9,SAPP,13585723.14,1986
Connected,10,SAPP,13739107.11,1986
Connected,11,SAPP,13898033.48,1986
Connected,12,SAPP,14075586.2,1986
Connected,13,SAPP,14262806.95,1986
Connected,14,SAPP,14465517.49,1986
Connected,15,SAPP,14626211.46,1986
Connected,16,SAPP,14760639.28,1986
Connected,17,SAPP,14902272.35,1986
Connected,18,SAPP,14968985.9,1986
Connected,19,SAPP,15000050.7,1986
Connected,20,SAPP,15027855.89,1986
Connected,21,SAPP,15048611.35,1986
Connected,22,SAPP,15027012,1986
Connected,23,SAPP,14985845.6,1986
Connected,24,SAPP,14902843.58,1986
Connected,25,SAPP,14789659.49,1986
Connected,26,SAPP,14672975.29,1986
Connected,27,SAPP,14560147.62,1986
Connected,28,SAPP,14442642.72,1986
Connected,29,SAPP,14331462.29,1986
Connected,30,SAPP,14238358.99,1986
Connected,31,SAPP,14184021.58,1986
Connected,32,SAPP,14107254.55,1986
Connected,33,SAPP,13992087.03,1986
Connected,34,SAPP,13885602,1986
Connected,35,SAPP,13787250.23,1986
Connected,36,SAPP,13720802.19,1986
Connected,37,SAPP,13720196.52,1986
Connected,38,SAPP,13713205.85,1986
Connected,39,SAPP,13700717.06,1986
Connected,40,SAPP,13630677.83,1986
Connected,41,SAPP,13540510.01,1986
Connected,42,SAPP,13424047.34,1986
Connected,43,SAPP,13322562.85,1986
Connected,44,SAPP,13272395.82,1986
Connected,45,SAPP,13202726.4,1986
Connected,46,SAPP,13154746.5,1986
Connected,47,SAPP,13084402.62,1986
Connected,48,SAPP,13088554.11,1986
Connected,49,SAPP,13136320.16,1986
Connected,50,SAPP,13195093.36,1986
Connected,51,SAPP,13275047.7,1986
Connected,52,SAPP,13306470.48,1986
Connected,0,WAPP,9370973.886,1986
Connected,1,WAPP,9323284.51,1986
Connected,2,WAPP,9268205.787,1986
Connected,3,WAPP,9183161.314,1986
Connected,4,WAPP,9094683.223,1986
Connected,5,WAPP,9006375.878,1986
Connected,6,WAPP,8928081.075,1986
Connected,7,WAPP,8851360.808,1986
Connected,8,WAPP,8765938.007,1986
Connected,9,WAPP,8688092.624,1986
Connected,10,WAPP,8616878.353,1986
Connected,11,WAPP,8538538.708,1986
Connected,12,WAPP,8475894.275,1986
Connected,13,WAPP,8422326.663,1986
Connected,14,WAPP,8384070.816,1986
Connected,15,WAPP,8333250.292,1986
Connected,16,WAPP,8279448.456,1986
Connected,17,WAPP,8241653.609,1986
Connected,18,WAPP,8208833.015,1986
Connected,19,WAPP,8178166.173,1986
Connected,20,WAPP,8152399.169,1986
Connected,21,WAPP,8127186.919,1986
Connected,22,WAPP,8108286.505,1986
Connected,23,WAPP,8101077.307,1986
Connected,24,WAPP,8114673.234,1986
Connected,25,WAPP,8138809.266,1986
Connected,26,WAPP,8165718.531,1986
Connected,27,WAPP,8207816.807,1986
Connected,28,WAPP,8270074.837,1986
Connected,29,WAPP,8339253.818,1986
Connected,30,WAPP,8428306.509,1986
Connected,31,WAPP,8543897.002,1986
Connected,32,WAPP,8639265.985,1986
Connected,33,WAPP,8726707.887,1986
Connected,34,WAPP,8810852.745,1986
Connected,35,WAPP,8903090.361,1986
Connected,36,WAPP,8995914.709,1986
Connected,37,WAPP,9085955.118,1986
Connected,38,WAPP,9175510.247,1986
Connected,39,WAPP,9251039.268,1986
Connected,40,WAPP,9336772.119,1986
Connected,41,WAPP,9424774.751,1986
Connected,42,WAPP,9480112.261,1986
Connected,43,WAPP,9530010.2,1986
Connected,44,WAPP,9574236.685,1986
Connected,45,WAPP,9611320.796,1986
Connected,46,WAPP,9617899.155,1986
Connected,47,WAPP,9594969.896,1986
Connected,48,WAPP,9561866.796,1986
Connected,49,WAPP,9527639.909,1986
Connected,50,WAPP,9495702.142,1986
Connected,51,WAPP,9446906.268,1986
Connected,52,WAPP,9422484.326,1986
Connected,0,CAPP,210384.5914,1988
Connected,1,CAPP,181677.404,1988
Connected,2,CAPP,151091.035,1988
Connected,3,CAPP,164279.9724,1988
Connected,4,CAPP,181144.7163,1988
Connected,5,CAPP,199075.1648,1988
Connected,6,CAPP,196434.8,1988
Connected,7,CAPP,186361.4664,1988
Connected,8,CAPP,248040.9028,1988
Connected,9,CAPP,340714.064,1988
Connected,10,CAPP,401628.9898,1988
Connected,11,CAPP,436818.1119,1988
Connected,12,CAPP,457230.5201,1988
Connected,13,CAPP,465372.2403,1988
Connected,14,CAPP,468106.9277,1988
Connected,15,CAPP,467800.3172,1988
Connected,16,CAPP,460509.206,1988
Connected,17,CAPP,443007.3296,1988
Connected,18,CAPP,428487.9707,1988
Connected,19,CAPP,423702.3079,1988
Connected,20,CAPP,430691.1454,1988
Connected,21,CAPP,438783.1744,1988
Connected,22,CAPP,448888.2631,1988
Connected,23,CAPP,456672.1107,1988
Connected,24,CAPP,461563.8015,1988
Connected,25,CAPP,466052.5611,1988
Connected,26,CAPP,463449.3895,1988
Connected,27,CAPP,454193.0922,1988
Connected,28,CAPP,442464.9137,1988
Connected,29,CAPP,427105.8289,1988
Connected,30,CAPP,406803.1616,1988
Connected,31,CAPP,381258.8463,1988
Connected,32,CAPP,351912.7087,1988
Connected,33,CAPP,323572.8202,1988
Connected,34,CAPP,295737.3653,1988
Connected,35,CAPP,270768.6371,1988
Connected,36,CAPP,238619.508,1988
Connected,37,CAPP,208488.4189,1988
Connected,38,CAPP,186187.6919,1988
Connected,39,CAPP,172920.3092,1988
Connected,40,CAPP,167556.8073,1988
Connected,41,CAPP,154681.9073,1988
Connected,42,CAPP,153164.1836,1988
Connected,43,CAPP,142573.6846,1988
Connected,44,CAPP,136476.8654,1988
Connected,45,CAPP,177888.2088,1988
Connected,46,CAPP,232668.4015,1988
Connected,47,CAPP,259466.5276,1988
Connected,48,CAPP,287653.8667,1988
Connected,49,CAPP,291782.8458,1988
Connected,50,CAPP,278419.9738,1988
Connected,51,CAPP,262989.9166,1988
Connected,52,CAPP,254833.5599,1988
Connected,0,EAPP,14087169.05,1988
Connected,1,EAPP,14402916.07,1988
Connected,2,EAPP,14679604.21,1988
Connected,3,EAPP,14928931.8,1988
Connected,4,EAPP,15140838.66,1988
Connected,5,EAPP,15305189.42,1988
Connected,6,EAPP,15478410.65,1988
Connected,7,EAPP,15619284.99,1988
Connected,8,EAPP,15695327.99,1988
Connected,9,EAPP,15790803.65,1988
Connected,10,EAPP,16179868.53,1988
Connected,11,EAPP,16566272.32,1988
Connected,12,EAPP,16833350.69,1988
Connected,13,EAPP,16986300.91,1988
Connected,14,EAPP,17058209.33,1988
Connected,15,EAPP,17090900.64,1988
Connected,16,EAPP,17191505.15,1988
Connected,17,EAPP,17308240.46,1988
Connected,18,EAPP,17340905.11,1988
Connected,19,EAPP,17268596.61,1988
Connected,20,EAPP,17079798.31,1988
Connected,21,EAPP,16827119.85,1988
Connected,22,EAPP,16540174.52,1988
Connected,23,EAPP,16267121.49,1988
Connected,24,EAPP,15975362.1,1988
Connected,25,EAPP,15701431.75,1988
Connected,26,EAPP,15390570.74,1988
Connected,27,EAPP,15062421.76,1988
Connected,28,EAPP,14751910.34,1988
Connected,29,EAPP,14439570.13,1988
Connected,30,EAPP,14140901.17,1988
Connected,31,EAPP,13841966.38,1988
Connected,32,EAPP,13553435.28,1988
Connected,33,EAPP,13323946.03,1988
Connected,34,EAPP,13168680.71,1988
Connected,35,EAPP,13004915.58,1988
Connected,36,EAPP,12818943.42,1988
Connected,37,EAPP,12668307.48,1988
Connected,38,EAPP,12591751.89,1988
Connected,39,EAPP,12656327.46,1988
Connected,40,EAPP,12803381.15,1988
Connected,41,EAPP,12867693.93,1988
Connected,42,EAPP,12874735.61,1988
Connected,43,EAPP,12852282.32,1988
Connected,44,EAPP,12885716.57,1988
Connected,45,EAPP,12984215.73,1988
Connected,46,EAPP,13030964.05,1988
Connected,47,EAPP,13234112.08,1988
Connected,48,EAPP,13439310.94,1988
Connected,49,EAPP,13584335.08,1988
Connected,50,EAPP,13717478.13,1988
Connected,51,EAPP,13893405.43,1988
Connected,52,EAPP,14011936.02,1988
Connected,0,NAPP,143219.6537,1988
Connected,1,NAPP,145016.129,1988
Connected,2,NAPP,148141.8959,1988
Connected,3,NAPP,150828.1726,1988
Connected,4,NAPP,155395.1135,1988
Connected,5,NAPP,158154.0718,1988
Connected,6,NAPP,162671.7241,1988
Connected,7,NAPP,168288.1456,1988
Connected,8,NAPP,172366.5401,1988
Connected,9,NAPP,177594.7346,1988
Connected,10,NAPP,181421.5817,1988
Connected,11,NAPP,185635.1331,1988
Connected,12,NAPP,191043.471,1988
Connected,13,NAPP,196009.1213,1988
Connected,14,NAPP,200248.3523,1988
Connected,15,NAPP,203890.6808,1988
Connected,16,NAPP,209449.9513,1988
Connected,17,NAPP,213454.0765,1988
Connected,18,NAPP,211065.5697,1988
Connected,19,NAPP,207699.723,1988
Connected,20,NAPP,205843.4609,1988
Connected,21,NAPP,207220.2423,1988
Connected,22,NAPP,199141.7369,1988
Connected,23,NAPP,191906.5234,1988
Connected,24,NAPP,188453.632,1988
Connected,25,NAPP,181000.4954,1988
Connected,26,NAPP,166723.1859,1988
Connected,27,NAPP,151671.5575,1988
Connected,28,NAPP,139769.1671,1988
Connected,29,NAPP,127619.4727,1988
Connected,30,NAPP,114817.707,1988
Connected,31,NAPP,101542.8833,1988
Connected,32,NAPP,93179.51336,1988
Connected,33,NAPP,87348.79555,1988
Connected,34,NAPP,82298.63093,1988
Connected,35,NAPP,82230.33073,1988
Connected,36,NAPP,83262.10539,1988
Connected,37,NAPP,82592.65509,1988
Connected,38,NAPP,88418.25803,1988
Connected,39,NAPP,95706.7023,1988
Connected,40,NAPP,100623.9624,1988
Connected,41,NAPP,104787.2078,1988
Connected,42,NAPP,109700.2116,1988
Connected,43,NAPP,112654.5591,1988
Connected,44,NAPP,116436.5856,1988
Connected,45,NAPP,119535.0437,1988
Connected,46,NAPP,122438.7973,1988
Connected,47,NAPP,125443.3019,1988
Connected,48,NAPP,127960.3996,1988
Connected,49,NAPP,131116.8871,1988
Connected,50,NAPP,134574.8519,1988
Connected,51,NAPP,139015.3287,1988
Connected,52,NAPP,141577.7043,1988
Connected,0,SAPP,13042494.97,1988
Connected,1,SAPP,12942988.98,1988
Connected,2,SAPP,12865859.48,1988
Connected,3,SAPP,12830904.93,1988
Connected,4,SAPP,12814971.29,1988
Connected,5,SAPP,12786472.54,1988
Connected,6,SAPP,12760419.56,1988
Connected,7,SAPP,12750018.08,1988
Connected,8,SAPP,12709013.7,1988
Connected,9,SAPP,12647274.49,1988
Connected,10,SAPP,12612435.1,1988
Connected,11,SAPP,12608478.59,1988
Connected,12,SAPP,12672160.18,1988
Connected,13,SAPP,12740639.7,1988
Connected,14,SAPP,12763538.06,1988
Connected,15,SAPP,12822729.6,1988
Connected,16,SAPP,12976438.07,1988
Connected,17,SAPP,13131100.69,1988
Connected,18,SAPP,13270897.89,1988
Connected,19,SAPP,13372884.7,1988
Connected,20,SAPP,13404596.05,1988
Connected,21,SAPP,13390125.25,1988
Connected,22,SAPP,13366577.16,1988
Connected,23,SAPP,13363387.2,1988
Connected,24,SAPP,13331432.69,1988
Connected,25,SAPP,13279884.05,1988
Connected,26,SAPP,13250298.64,1988
Connected,27,SAPP,13240332.8,1988
Connected,28,SAPP,13206671.63,1988
Connected,29,SAPP,13134483.66,1988
Connected,30,SAPP,13019986.02,1988
Connected,31,SAPP,12913367.69,1988
Connected,32,SAPP,12815302.06,1988
Connected,33,SAPP,12754109.75,1988
Connected,34,SAPP,12755770.19,1988
Connected,35,SAPP,12789692.73,1988
Connected,36,SAPP,12827866.56,1988
Connected,37,SAPP,12901183.4,1988
Connected,38,SAPP,12983825.65,1988
Connected,39,SAPP,13048296.32,1988
Connected,40,SAPP,13110306.28,1988
Connected,41,SAPP,13131323.67,1988
Connected,42,SAPP,13142613.3,1988
Connected,43,SAPP,13126420.27,1988
Connected,44,SAPP,13129767.76,1988
Connected,45,SAPP,13144308.13,1988
Connected,46,SAPP,13161826.25,1988
Connected,47,SAPP,13211722.04,1988
Connected,48,SAPP,13231342.72,1988
Connected,49,SAPP,13204834.65,1988
Connected,50,SAPP,13170441.83,1988
Connected,51,SAPP,13123761.46,1988
Connected,52,SAPP,13096614.07,1988
Connected,0,WAPP,9368203.113,1988
Connected,1,WAPP,9293522.377,1988
Connected,2,WAPP,9210651.674,1988
Connected,3,WAPP,9119609.318,1988
Connected,4,WAPP,9024733.916,1988
Connected,5,WAPP,8910675.505,1988
Connected,6,WAPP,8792972.087,1988
Connected,7,WAPP,8689788.839,1988
Connected,8,WAPP,8590994.172,1988
Connected,9,WAPP,8495417.666,1988
Connected,10,WAPP,8402726.477,1988
Connected,11,WAPP,8307844.059,1988
Connected,12,WAPP,8214862.365,1988
Connected,13,WAPP,8111610.105,1988
Connected,14,WAPP,8008092.717,1988
Connected,15,WAPP,7903956.721,1988
Connected,16,WAPP,7813150.687,1988
Connected,17,WAPP,7740050.475,1988
Connected,18,WAPP,7669149.301,1988
Connected,19,WAPP,7622767.423,1988
Connected,20,WAPP,7604183.909,1988
Connected,21,WAPP,7596218.419,1988
Connected,22,WAPP,7576267.04,1988
Connected,23,WAPP,7565808.232,1988
Connected,24,WAPP,7557399.933,1988
Connected,25,WAPP,7545898.887,1988
Connected,26,WAPP,7534565.867,1988
Connected,27,WAPP,7538519.697,1988
Connected,28,WAPP,7557906.491,1988
Connected,29,WAPP,7599469.389,1988
Connected,30,WAPP,7652631.334,1988
Connected,31,WAPP,7742890.04,1988
Connected,32,WAPP,7846947.608,1988
Connected,33,WAPP,7969775.922,1988
Connected,34,WAPP,8116679.773,1988
Connected,35,WAPP,8273688.435,1988
Connected,36,WAPP,8426035.15,1988
Connected,37,WAPP,8572699.364,1988
Connected,38,WAPP,8714627.386,1988
Connected,39,WAPP,8882650.228,1988
Connected,40,WAPP,9058493.628,1988
Connected,41,WAPP,9206606.911,1988
Connected,42,WAPP,9336910.532,1988
Connected,43,WAPP,9433775.979,1988
Connected,44,WAPP,9506513.682,1988
Connected,45,WAPP,9547940.103,1988
Connected,46,WAPP,9546827.464,1988
Connected,47,WAPP,9533789.579,1988
Connected,48,WAPP,9512717.14,1988
Connected,49,WAPP,9495942.15,1988
Connected,50,WAPP,9470756.83,1988
Connected,51,WAPP,9437694.48,1988
Connected,52,WAPP,9417431.735,1988
Connected,0,CAPP,233454.6354,2000
Connected,1,CAPP,249534.3902,2000
Connected,2,CAPP,260791.5389,2000
Connected,3,CAPP,260416.2989,2000
Connected,4,CAPP,271895.6796,2000
Connected,5,CAPP,285577.1113,2000
Connected,6,CAPP,283365.6955,2000
Connected,7,CAPP,292806.1171,2000
Connected,8,CAPP,291678.9983,2000
Connected,9,CAPP,285771.6493,2000
Connected,10,CAPP,291458.5374,2000
Connected,11,CAPP,299817.9348,2000
Connected,12,CAPP,290127.2017,2000
Connected,13,CAPP,284701.2231,2000
Connected,14,CAPP,305678.1874,2000
Connected,15,CAPP,326831.7568,2000
Connected,16,CAPP,330758.1648,2000
Connected,17,CAPP,334910.6611,2000
Connected,18,CAPP,326645.3685,2000
Connected,19,CAPP,333237.6911,2000
Connected,20,CAPP,333429.3722,2000
Connected,21,CAPP,354438.5996,2000
Connected,22,CAPP,377807.7021,2000
Connected,23,CAPP,397977.4969,2000
Connected,24,CAPP,411898.7924,2000
Connected,25,CAPP,424223.4463,2000
Connected,26,CAPP,434777.5485,2000
Connected,27,CAPP,442591.1868,2000
Connected,28,CAPP,448679.7582,2000
Connected,29,CAPP,454185.7931,2000
Connected,30,CAPP,453699.4677,2000
Connected,31,CAPP,449905.0652,2000
Connected,32,CAPP,443530.6759,2000
Connected,33,CAPP,436806.035,2000
Connected,34,CAPP,427702.777,2000
Connected,35,CAPP,416275.0239,2000
Connected,36,CAPP,403673.9502,2000
Connected,37,CAPP,392950.8836,2000
Connected,38,CAPP,391147.4425,2000
Connected,39,CAPP,380614.9605,2000
Connected,40,CAPP,369235.8509,2000
Connected,41,CAPP,366355.2402,2000
Connected,42,CAPP,371825.2533,2000
Connected,43,CAPP,376199.2686,2000
Connected,44,CAPP,364826.5338,2000
Connected,45,CAPP,339897.936,2000
Connected,46,CAPP,334129.4852,2000
Connected,47,CAPP,333728.0819,2000
Connected,48,CAPP,314685.6355,2000
Connected,49,CAPP,287777.4658,2000
Connected,50,CAPP,259104.8335,2000
Connected,51,CAPP,243888.4606,2000
Connected,52,CAPP,246963.9694,2000
Connected,0,EAPP,14126245.76,2000
Connected,1,EAPP,14316024.84,2000
Connected,2,EAPP,14494811.6,2000
Connected,3,EAPP,14592218.87,2000
Connected,4,EAPP,14712141.67,2000
Connected,5,EAPP,14754580.68,2000
Connected,6,EAPP,14774470.68,2000
Connected,7,EAPP,14899321.79,2000
Connected,8,EAPP,15034827.52,2000
Connected,9,EAPP,15178923.47,2000
Connected,10,EAPP,15406623.19,2000
Connected,11,EAPP,15675582.95,2000
Connected,12,EAPP,15812926.72,2000
Connected,13,EAPP,15933120.35,2000
Connected,14,EAPP,16156900.63,2000
Connected,15,EAPP,16348806.96,2000
