Time	DAM_STORAGE	LNG_STO	PHES	BATT_LI	BEV_BATT	PHEV_BATT	NEWSOLAR_STORAGE	DAM_STORAGE_in	DAM_STORAGE_out	LNG_STO_in	LNG_STO_out	PHES_in	PHES_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	NEWSOLAR_STORAGE_in	NEWSOLAR_STORAGE_out	
 5739	5708.140921	0.000000	210.577476	0.000000	3.926254	0.372070	-0.000000	-3.507408	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.002338	0.002338	0.000000	0.000330	0.000000	0.000000	
 5740	5711.639751	0.000000	210.577476	0.000000	3.925469	0.303340	-0.000000	-3.498830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028057	0.028057	-0.053043	0.121699	0.000000	0.000000	
 5741	5715.130002	0.000000	212.213437	0.000000	3.924684	0.292731	0.000000	-3.490251	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-1.165966	1.165966	0.000000	0.010548	-0.000000	-0.000000	
 5742	5718.611608	0.000000	212.213437	0.000000	3.923899	0.353759	0.000000	-3.481606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.187045	0.187045	-0.087456	0.026370	0.000000	0.000000	
 5743	5722.084568	0.000000	210.932341	0.000000	5.016768	0.302597	-0.000000	-3.472960	0.000000	0.000000	0.000000	-0.330538	1.611633	0.000000	0.000000	-1.456054	0.362400	0.000000	0.051091	0.000000	0.000000	
 5744	5725.549016	0.000000	208.912637	0.000000	6.173061	0.338949	0.000000	-3.464449	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-1.472935	0.315638	-0.080912	0.044499	-0.000000	-0.000000	
 5745	5728.353932	0.000000	208.912637	0.000000	7.360943	0.379781	-0.000000	-3.455803	0.650887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.481375	0.292258	-0.082102	0.041203	0.000000	0.000000	
 5746	5731.801090	0.000000	209.535804	0.000000	7.032141	0.413874	-0.000000	-3.447157	0.000000	0.000000	0.000000	-0.623167	0.000000	0.000000	0.000000	0.000000	0.327330	-0.080317	0.046147	0.000000	0.000000	
 5747	5735.239735	0.000000	211.171765	0.000000	3.919976	0.361052	-0.000000	-3.438646	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.340850	3.451608	0.000000	0.052740	0.000000	0.000000	
 5748	5738.437915	0.000000	211.171765	0.000000	3.919192	0.378999	-0.000000	-3.430000	0.231821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.076033	0.058014	0.000000	0.000000	
 5749	5741.859336	0.000000	211.016666	0.000000	3.918409	0.404121	-0.000000	-3.421422	0.000000	0.000000	0.000000	-0.834437	0.989536	0.000000	0.000000	-0.374090	0.374090	-0.077937	0.052740	0.000000	0.000000	
 5750	5745.272180	0.000000	209.156268	0.000000	4.989004	0.350641	-0.000000	-3.412843	0.000000	0.000000	0.000000	-0.071292	1.931690	0.000000	0.000000	-1.450145	0.378766	0.000000	0.053399	0.000000	0.000000	
 5751	5748.676378	0.000000	209.156268	0.000000	4.562478	0.290579	-0.000000	-3.404198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.425528	0.000000	0.059991	0.000000	0.000000	
 5752	5748.824541	0.000000	210.792228	0.000000	5.543844	0.302260	-0.000000	-3.395619	3.247456	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-1.426512	0.444233	-0.074367	0.062628	0.000000	0.000000	
 5753	5744.131582	0.000000	208.772524	0.000000	3.915275	0.313938	-0.000000	-3.387041	8.080000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.734289	2.361749	-0.074367	0.062628	0.000000	0.000000	
 5754	5747.510044	0.000000	208.772524	0.000000	3.914492	0.267728	-0.000000	-3.378462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	0.000000	0.046147	0.000000	0.000000	
 5755	5750.879861	0.000000	206.752819	0.000000	3.913709	0.234712	-0.000000	-3.369817	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.233807	0.233807	0.000000	0.032962	0.000000	0.000000	
 5756	5754.241099	0.000000	206.752819	0.000000	4.029853	0.297995	-0.000000	-3.361238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292282	0.175355	-0.088051	0.024722	0.000000	0.000000	
 5757	5754.241099	0.000000	207.806954	0.000000	3.912144	0.281454	-0.000000	0.000000	0.000000	0.000000	0.000000	-1.054135	0.000000	0.000000	0.000000	0.000000	0.116903	0.000000	0.016481	0.000000	0.000000	
 5758	5757.585114	0.000000	205.787250	0.000000	5.291121	0.270850	-0.000000	-3.344014	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-1.454578	0.074818	0.000000	0.010548	0.000000	0.000000	
 5759	5760.920616	0.000000	203.767546	0.000000	5.243301	0.264203	-0.000000	-3.335503	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	0.000000	0.046761	0.000000	0.006592	0.000000	0.000000	
 5760	5762.939312	0.000000	203.767546	0.000000	6.803676	0.357537	0.000000	-3.326857	1.308162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.580128	0.018705	-0.096024	0.002637	-0.000000	-0.000000	
 5761	5766.463944	0.000000	203.767546	0.000000	3.601577	0.355818	0.000000	-3.524632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.316983	3.517721	0.000000	0.001648	-0.000000	-0.000000	
 5762	5769.979998	0.000000	203.767546	0.000000	3.596181	0.355087	0.000000	-3.516054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004676	0.000000	0.000659	0.000000	0.000000	
 5763	5773.487406	0.000000	205.403506	0.000000	3.595461	0.354687	-0.000000	-3.507408	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.002338	0.002338	0.000000	0.000330	0.000000	0.000000	
 5764	5776.986235	0.000000	205.403506	0.000000	3.594742	0.285960	-0.000000	-3.498830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028057	0.028057	-0.053043	0.121699	0.000000	0.000000	
 5765	5780.476487	0.000000	207.039467	0.000000	3.594023	0.275355	0.000000	-3.490251	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-1.165966	1.165966	0.000000	0.010548	-0.000000	-0.000000	
 5766	5783.958092	0.000000	207.039467	0.000000	3.593305	0.336386	0.000000	-3.481606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.187045	0.187045	-0.087456	0.026370	0.000000	0.000000	
 5767	5787.431052	0.000000	205.758371	0.000000	4.686240	0.285228	-0.000000	-3.472960	0.000000	0.000000	0.000000	-0.330538	1.611633	0.000000	0.000000	-1.456054	0.362400	0.000000	0.051091	0.000000	0.000000	
 5768	5790.895501	0.000000	203.738667	0.000000	5.842599	0.321583	0.000000	-3.464449	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-1.472935	0.315638	-0.080912	0.044499	-0.000000	-0.000000	
 5769	5793.700416	0.000000	203.738667	0.000000	7.030547	0.362418	-0.000000	-3.455803	0.650887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.481375	0.292258	-0.082102	0.041203	0.000000	0.000000	
 5770	5797.147574	0.000000	204.361834	0.000000	6.701811	0.396515	-0.000000	-3.447157	0.000000	0.000000	0.000000	-0.623167	0.000000	0.000000	0.000000	0.000000	0.327330	-0.080317	0.046147	0.000000	0.000000	
 5771	5800.586220	0.000000	205.997795	0.000000	3.589713	0.343696	-0.000000	-3.438646	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.340850	3.451608	0.000000	0.052740	0.000000	0.000000	
 5772	5803.784399	0.000000	205.997795	0.000000	3.588995	0.361647	-0.000000	-3.430000	0.231821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.076033	0.058014	0.000000	0.000000	
 5773	5807.205821	0.000000	205.842696	0.000000	3.588277	0.386772	-0.000000	-3.421422	0.000000	0.000000	0.000000	-0.834437	0.989536	0.000000	0.000000	-0.374090	0.374090	-0.077937	0.052740	0.000000	0.000000	
 5774	5810.618664	0.000000	203.982298	0.000000	4.658938	0.333296	-0.000000	-3.412843	0.000000	0.000000	0.000000	-0.071292	1.931690	0.000000	0.000000	-1.450145	0.378766	0.000000	0.053399	0.000000	0.000000	
 5775	5814.022862	0.000000	203.982298	0.000000	4.232478	0.273238	-0.000000	-3.404198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.425528	0.000000	0.059991	0.000000	0.000000	
 5776	5814.171026	0.000000	205.618258	0.000000	5.213910	0.284922	-0.000000	-3.395619	3.247456	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-1.426512	0.444233	-0.074367	0.062628	0.000000	0.000000	
 5777	5809.478067	0.000000	203.598554	0.000000	3.585407	0.296603	-0.000000	-3.387041	8.080000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.734289	2.361749	-0.074367	0.062628	0.000000	0.000000	
 5778	5812.856529	0.000000	203.598554	0.000000	3.584690	0.250397	-0.000000	-3.378462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	0.000000	0.046147	0.000000	0.000000	
 5779	5816.226346	0.000000	201.578849	0.000000	3.583973	0.217384	-0.000000	-3.369817	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.233807	0.233807	0.000000	0.032962	0.000000	0.000000	
 5780	5819.587584	0.000000	201.578849	0.000000	3.700183	0.280671	-0.000000	-3.361238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292282	0.175355	-0.088051	0.024722	0.000000	0.000000	
 5781	5819.587584	0.000000	202.632985	0.000000	3.582540	0.264133	-0.000000	0.000000	0.000000	0.000000	0.000000	-1.054135	0.000000	0.000000	0.000000	0.000000	0.116903	0.000000	0.016481	0.000000	0.000000	
 5782	5822.931598	0.000000	200.613280	0.000000	4.961583	0.253532	-0.000000	-3.344014	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-1.454578	0.074818	0.000000	0.010548	0.000000	0.000000	
 5783	5826.267101	0.000000	198.593576	0.000000	4.913829	0.246889	-0.000000	-3.335503	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	0.000000	0.046761	0.000000	0.006592	0.000000	0.000000	
 5784	5828.285796	0.000000	198.593576	0.000000	6.474269	0.340227	0.000000	-3.326857	1.308162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.580128	0.018705	-0.096024	0.002637	-0.000000	-0.000000	
 5785	5831.810428	0.000000	198.593576	0.000000	3.272237	0.338511	0.000000	-3.524632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.316983	3.517721	0.000000	0.001648	-0.000000	-0.000000	
 5786	5835.326482	0.000000	198.593576	0.000000	3.266906	0.337784	-0.000000	-3.516054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004676	0.000000	0.000659	0.000000	0.000000	
 5787	5838.833890	0.000000	200.229536	0.000000	3.266253	0.337387	-0.000000	-3.507408	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.002338	0.002338	0.000000	0.000330	0.000000	0.000000	
 5788	5842.332720	0.000000	200.229536	0.000000	3.265600	0.268663	-0.000000	-3.498830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028057	0.028057	-0.053043	0.121699	0.000000	0.000000	
 5789	5845.822971	0.000000	201.865497	0.000000	3.264946	0.258062	0.000000	-3.490251	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-1.165966	1.165966	0.000000	0.010548	-0.000000	-0.000000	
 5790	5849.304576	0.000000	201.865497	0.000000	3.264293	0.319097	-0.000000	-3.481606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.187045	0.187045	-0.087456	0.026370	0.000000	0.000000	
 5791	5852.777537	0.000000	200.584402	0.000000	4.357295	0.267941	-0.000000	-3.472960	0.000000	0.000000	0.000000	-0.330538	1.611633	0.000000	0.000000	-1.456054	0.362400	0.000000	0.051091	0.000000	0.000000	
 5792	5856.241985	0.000000	198.564697	0.000000	5.513720	0.304301	-0.000000	-3.464449	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-1.472935	0.315638	-0.080912	0.044499	-0.000000	-0.000000	
 5793	5859.046901	0.000000	198.564697	0.000000	6.701734	0.345139	-0.000000	-3.455803	0.650887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.481375	0.292258	-0.082102	0.041203	0.000000	0.000000	
 5794	5862.494058	0.000000	199.187864	0.000000	6.373063	0.379239	-0.000000	-3.447157	0.000000	0.000000	0.000000	-0.623167	0.000000	0.000000	0.000000	0.000000	0.327330	-0.080317	0.046147	0.000000	0.000000	
 5795	5865.932704	0.000000	200.823825	0.000000	3.261030	0.326424	-0.000000	-3.438646	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.340850	3.451608	0.000000	0.052740	0.000000	0.000000	
 5796	5869.130883	0.000000	200.823825	0.000000	3.260378	0.344378	-0.000000	-3.430000	0.231821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.076033	0.058014	0.000000	0.000000	
 5797	5872.552305	0.000000	200.668726	0.000000	3.259726	0.369506	-0.000000	-3.421422	0.000000	0.000000	0.000000	-0.834437	0.989536	0.000000	0.000000	-0.374090	0.374090	-0.077937	0.052740	0.000000	0.000000	
 5798	5875.965149	0.000000	198.808328	0.000000	4.330453	0.316034	-0.000000	-3.412843	0.000000	0.000000	0.000000	-0.071292	1.931690	0.000000	0.000000	-1.450145	0.378766	0.000000	0.053399	0.000000	0.000000	
 5799	5879.369346	0.000000	198.808328	0.000000	3.904059	0.255979	-0.000000	-3.404198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.425528	0.000000	0.059991	0.000000	0.000000	
 5800	5879.517510	0.000000	200.444288	0.000000	4.885557	0.267666	-0.000000	-3.395619	3.247456	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-1.426512	0.444233	-0.074367	0.062628	0.000000	0.000000	
 5801	5874.824551	0.000000	198.424584	0.000000	3.257119	0.279352	-0.000000	-3.387041	8.080000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.734289	2.361749	-0.074367	0.062628	0.000000	0.000000	
 5802	5878.203013	0.000000	198.424584	0.000000	3.256468	0.233148	-0.000000	-3.378462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	0.000000	0.046147	0.000000	0.000000	
 5803	5881.572830	0.000000	196.404880	0.000000	3.255816	0.200139	-0.000000	-3.369817	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.233807	0.233807	0.000000	0.032962	0.000000	0.000000	
 5804	5884.934068	0.000000	196.404880	0.000000	3.372092	0.263429	-0.000000	-3.361238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292282	0.175355	-0.088051	0.024722	0.000000	0.000000	
 5805	5884.934068	0.000000	197.459015	0.000000	3.254514	0.246895	-0.000000	0.000000	0.000000	0.000000	0.000000	-1.054135	0.000000	0.000000	0.000000	0.000000	0.116903	0.000000	0.016481	0.000000	0.000000	
 5806	5888.278082	0.000000	195.439310	0.000000	4.633623	0.236298	-0.000000	-3.344014	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-1.454578	0.074818	0.000000	0.010548	0.000000	0.000000	
 5807	5891.613585	0.000000	193.419606	0.000000	4.585935	0.229658	-0.000000	-3.335503	0.000000	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	0.000000	0.046761	0.000000	0.006592	0.000000	0.000000	
 5808	5893.632281	0.000000	193.419606	0.000000	6.146441	0.322999	0.000000	-3.326857	1.308162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.580128	0.018705	-0.096024	0.002637	-0.000000	-0.000000	
 5809	5895.792258	0.000000	195.055566	0.000000	6.601055	0.417668	0.000000	-2.159977	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.467534	0.011690	-0.096381	0.001648	0.000000	0.000000	
 5810	5897.951967	0.000000	196.691527	0.000000	7.021285	0.463459	0.000000	-2.159709	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.426226	0.004676	-0.046534	0.000659	0.000000	0.000000	
 5811	5900.111408	0.000000	198.327488	0.000000	7.410435	0.559894	0.000000	-2.159441	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.392893	0.002338	-0.096857	0.000330	0.000000	0.000000	
 5812	5902.270649	0.000000	199.963448	0.000000	7.771168	0.555826	0.000000	-2.159240	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.390271	0.028057	0.000000	0.003955	0.000000	0.000000	
 5813	5904.429688	0.000000	201.599409	0.000000	7.881090	0.545167	0.000000	-2.159039	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.186294	0.074818	0.000000	0.010548	0.000000	0.000000	
 5814	5906.588459	0.000000	202.890241	0.000000	7.692468	0.518688	0.000000	-2.158771	0.000000	0.000000	0.000000	-1.290832	0.000000	0.000000	0.000000	0.000000	0.187045	0.000000	0.026370	0.000000	0.000000	
 5815	5908.747029	0.000000	203.226297	0.000000	7.328530	0.467493	0.000000	-2.158570	0.000000	0.000000	0.000000	-0.336056	0.000000	0.000000	0.000000	0.000000	0.362400	0.000000	0.051091	0.000000	0.000000	
 5816	5910.905331	0.000000	203.704384	0.000000	7.011426	0.422901	0.000000	-2.158302	0.000000	0.000000	0.000000	-0.478087	0.000000	0.000000	0.000000	0.000000	0.315638	0.000000	0.044499	0.000000	0.000000	
 5817	5913.063432	0.000000	204.041133	0.000000	6.893708	0.463715	0.000000	-2.158101	0.000000	0.000000	0.000000	-0.336750	0.000000	0.000000	0.000000	-0.175942	0.292258	-0.082102	0.041203	0.000000	0.000000	
 5818	5915.221331	0.000000	204.041133	0.000000	7.095695	0.417475	0.000000	-2.157900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530696	0.327330	0.000000	0.046147	0.000000	0.000000	
 5819	5917.378963	0.000000	204.041133	0.000000	7.033842	0.442589	0.000000	-2.157632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.313655	0.374090	-0.077937	0.052740	0.000000	0.000000	
 5820	5919.536327	0.000000	204.041133	0.000000	6.761123	0.460520	0.000000	-2.157364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.140188	0.411500	-0.076033	0.058014	0.000000	0.000000	
 5821	5921.693556	0.000000	204.041133	0.000000	6.700977	0.407688	0.000000	-2.157230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315295	0.374090	0.000000	0.052740	0.000000	0.000000	
 5822	5923.850518	0.000000	204.041133	0.000000	6.527608	0.431907	0.000000	-2.156962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.206738	0.378766	-0.077699	0.053399	0.000000	0.000000	
 5823	5926.007211	0.000000	204.041133	0.000000	6.100774	0.423835	0.000000	-2.156693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.425528	-0.052006	0.059991	0.000000	0.000000	
 5824	5928.163704	0.000000	204.041133	0.000000	5.614192	0.361122	0.000000	-2.156492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.485362	0.000000	0.062628	0.000000	0.000000	
 5825	5930.319995	0.000000	204.041133	0.000000	5.168836	0.271626	0.000000	-2.156291	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.444233	0.000000	0.089424	0.000000	0.000000	
 5826	5932.476085	0.000000	204.255848	0.000000	5.167802	0.271571	0.000000	-2.156090	0.000000	0.000000	0.000000	-0.214714	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 5827	5934.631907	0.000000	205.033707	0.000000	5.166768	0.271517	0.000000	-2.155822	0.000000	0.000000	0.000000	-0.777859	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 5828	5936.787462	0.000000	206.176937	0.000000	5.165735	0.271463	0.000000	-2.155554	0.000000	0.000000	0.000000	-1.143230	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 5829	5938.942882	0.000000	206.786766	0.000000	5.164702	0.271408	0.000000	-2.155420	0.000000	0.000000	0.000000	-0.609829	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 5830	5941.098034	0.000000	207.108675	0.000000	5.185137	0.324402	0.000000	-2.155152	0.000000	0.000000	0.000000	-0.321909	0.000000	0.000000	0.000000	-0.096287	0.074818	-0.063596	0.010548	0.000000	0.000000	
 5831	5943.252918	0.000000	207.108675	0.000000	5.181345	0.317745	0.000000	-2.154884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.044005	0.046761	0.000000	0.006592	0.000000	0.000000	
 5832	5945.407533	0.000000	207.108675	0.000000	5.161604	0.271246	0.000000	-2.154616	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018705	0.000000	0.046436	0.000000	0.000000	
 5833	5947.567511	0.000000	208.744635	0.000000	5.616415	0.365924	0.000000	-2.159977	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.467534	0.011690	-0.096381	0.001648	0.000000	0.000000	
 5834	5949.727220	0.000000	210.380596	0.000000	6.036842	0.411726	0.000000	-2.159709	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.426226	0.004676	-0.046534	0.000659	0.000000	0.000000	
 5835	5951.886661	0.000000	212.016556	0.000000	6.426189	0.508171	0.000000	-2.159441	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.392893	0.002338	-0.096857	0.000330	0.000000	0.000000	
 5836	5954.045901	0.000000	213.652517	0.000000	6.787118	0.504114	0.000000	-2.159240	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.390271	0.028057	0.000000	0.003955	0.000000	0.000000	
 5837	5956.204941	0.000000	215.288478	0.000000	6.897237	0.493465	0.000000	-2.159039	0.000000	0.000000	0.000000	-1.635961	0.000000	0.000000	0.000000	-0.186294	0.074818	0.000000	0.010548	0.000000	0.000000	
