AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,PL,PT,SE,SI,SK,UK,EU
0.134792472,0.112492654,0.042109051,0.170656653,0.079839858,0.123196507,0.130230954,0.149479273,0.119787777,0.159367189,0.091491663,0.143768,0.13558929,0.087669641,0.084044883,0.121354982,0.077932958,0.091527016,0.141196299,0.103430214,0.109403662,0.0977011,0.155370589,0.163726084,0.156932682,0.124480241,0.115836656,0.132386613
0.150449127,0.117967154,0.044010417,0.18601337,0.079667175,0.136139336,0.145642957,0.162659036,0.125977511,0.158931816,0.091988978,0.157839944,0.141516377,0.095928845,0.091883685,0.127834257,0.081329992,0.100624378,0.155048037,0.109173348,0.121133815,0.106958442,0.153684323,0.176945073,0.166812447,0.136584157,0.120130095,0.141537412
0.173236138,0.129179691,0.045552641,0.210480566,0.081648026,0.154790165,0.168415889,0.181455123,0.138552339,0.162713599,0.095456742,0.178408475,0.153862767,0.107248893,0.102699297,0.1407079,0.088245946,0.112889823,0.17528242,0.120627115,0.13822717,0.11960042,0.155177432,0.195416972,0.1786002,0.153667735,0.12905193,0.156375063
0.199949903,0.144919911,0.046891374,0.240821669,0.085983039,0.176761236,0.195351939,0.203972435,0.156406067,0.170806959,0.10247951,0.203110954,0.17084536,0.120293341,0.115245012,0.158655725,0.097438066,0.126730778,0.19956242,0.136899104,0.158474138,0.134115016,0.15900101,0.217545129,0.19182188,0.173696299,0.140335646,0.174903417
0.225050458,0.16336053,0.04737112,0.27165828,0.090503697,0.197327485,0.220903676,0.225027006,0.177352715,0.178465199,0.111070896,0.226503491,0.190706497,0.132114611,0.126677843,0.179404939,0.107958075,0.139078276,0.222542145,0.15587309,0.177557705,0.147227498,0.159219274,0.23802253,0.202689164,0.192223391,0.153084944,0.193511923
0.247139415,0.144689564,0.058219128,0.247220744,0.095272265,0.25796869,0.255292653,0.253986755,0.214600134,0.12908428,0.094988456,0.251069096,0.16446266,0.176297902,0.179502327,0.19840132,0.11011633,0.253111806,0.181378375,0.21139059,0.255049513,0.215539395,0.157654839,0.261529358,0.226923535,0.22564282,0.142629417,0.210204856
0.259052097,0.155060099,0.059101054,0.261461141,0.09865176,0.270184784,0.268105866,0.26538738,0.231790096,0.126026529,0.09946031,0.263050115,0.175147502,0.183785257,0.18733573,0.213431985,0.117122015,0.263878958,0.18958416,0.22873128,0.267522938,0.224764618,0.152837402,0.272613031,0.233772777,0.235666602,0.14996507,0.220354311
0.265356565,0.16138376,0.060028301,0.269517823,0.10210185,0.276771014,0.274798215,0.271841142,0.242248345,0.125326183,0.103541229,0.269603271,0.181688355,0.188010217,0.191720234,0.222507818,0.121370478,0.269825026,0.194189796,0.239225902,0.274162976,0.22993298,0.151215911,0.279106798,0.238541355,0.241253315,0.154431249,0.226315552
0.267917689,0.165071276,0.060507438,0.273508282,0.104215616,0.279709512,0.277609346,0.275306806,0.248025742,0.124906416,0.105995345,0.272939574,0.185706361,0.189855882,0.193697097,0.227613245,0.123988539,0.2719694,0.196578449,0.24492949,0.277150484,0.232121595,0.150233351,0.282788424,0.24129788,0.243850179,0.157528765,0.229437555
0.263716216,0.166869299,0.060482886,0.272015811,0.106076944,0.276161584,0.273360392,0.273730652,0.250666456,0.12634071,0.107933218,0.270673493,0.187808225,0.187586375,0.191496641,0.229797385,0.125255045,0.267381721,0.195183857,0.247351892,0.273593053,0.229120852,0.151828284,0.281901301,0.241239126,0.241261217,0.159200375,0.228619884
0.249193297,0.165503818,0.059185471,0.261964873,0.107241215,0.26213804,0.258223813,0.262581723,0.247830693,0.12767082,0.108972096,0.258436319,0.186855356,0.178610583,0.182394108,0.226910588,0.124338386,0.252856809,0.186861586,0.243951356,0.259474056,0.217838142,0.153412226,0.271645219,0.234562007,0.229948731,0.158809847,0.221247959
0.226174689,0.158513613,0.060926026,0.242900939,0.107664042,0.239524825,0.233909114,0.243714707,0.235912612,0.129952929,0.108823203,0.237906844,0.179976105,0.164484339,0.167888787,0.215869218,0.119456458,0.230763898,0.172944022,0.231369581,0.236535164,0.200172417,0.156429751,0.254062585,0.22386385,0.211722391,0.153995352,0.207481879
0.199884999,0.147281033,0.059735971,0.218966119,0.105683901,0.213611678,0.20575816,0.221973764,0.216739492,0.131156898,0.105954398,0.213972903,0.168864989,0.148849707,0.151650336,0.198566331,0.111813267,0.206617711,0.156942097,0.211415569,0.209988179,0.180621332,0.158438703,0.234031433,0.213425126,0.191147102,0.146531021,0.190222236
0.176532944,0.1348953,0.0598676,0.196074744,0.102735608,0.19079539,0.180464664,0.20339517,0.195025086,0.133835333,0.101782084,0.192961086,0.156928141,0.135615458,0.137778102,0.179442967,0.103755241,0.185980219,0.143190728,0.18885678,0.186372003,0.16399229,0.162645494,0.217441022,0.206871288,0.173478084,0.139323781,0.174397369
0.158393548,0.124676125,0.059976361,0.17786605,0.100717976,0.172934658,0.160746227,0.18852745,0.176251033,0.140158598,0.098333617,0.176269569,0.147612505,0.125302103,0.126925183,0.163227668,0.097506942,0.17015387,0.132242156,0.169170657,0.167859308,0.151069969,0.171647112,0.204032774,0.201481068,0.159603579,0.13472355,0.162353751
0.14551481,0.116615329,0.058978938,0.164458242,0.100753551,0.159983465,0.146962594,0.177028013,0.161531414,0.149932613,0.096891607,0.163957489,0.140187858,0.117365741,0.118669536,0.150616909,0.092593819,0.158311683,0.123878735,0.153840299,0.154641055,0.14122311,0.184959205,0.193088746,0.194996899,0.149106271,0.131025924,0.15373524
0.135504293,0.110103482,0.057053175,0.153948723,0.100661898,0.149534504,0.136434771,0.166784674,0.150528328,0.157355595,0.09572846,0.153646006,0.133628115,0.110514958,0.111609361,0.140953624,0.088242823,0.148593232,0.116565642,0.142612404,0.144175327,0.132843277,0.19509589,0.182705199,0.186900067,0.140153107,0.126687013,0.146399088
0.128552193,0.104112307,0.055195791,0.145747444,0.098862509,0.142033285,0.129170197,0.158853387,0.141289976,0.158747562,0.093404341,0.145957254,0.127019139,0.105429912,0.106373831,0.132668941,0.083893369,0.141715284,0.110980959,0.133489966,0.136732875,0.126690606,0.197339233,0.174372551,0.179734429,0.133497325,0.121390212,0.140007144
0.125330612,0.09946574,0.054159366,0.140763505,0.095520018,0.1384073,0.125786987,0.154688566,0.134492078,0.155547943,0.089958589,0.142036185,0.121646106,0.102945118,0.103796292,0.126555855,0.080402831,0.138581183,0.108091159,0.126954519,0.13314471,0.12372239,0.193621601,0.169876443,0.175739039,0.130191073,0.116773017,0.135681542
0.125137383,0.097086706,0.053262617,0.13915465,0.092254183,0.137844896,0.125684459,0.153277157,0.131145708,0.151293773,0.086798596,0.141080987,0.118796398,0.102283124,0.103135834,0.123592448,0.078594928,0.138118088,0.107196908,0.123839799,0.132708261,0.123013083,0.188455182,0.167986808,0.173130579,0.129341789,0.114251186,0.133788222
0.125753602,0.096207735,0.051522054,0.139069346,0.090358801,0.1379436,0.126667952,0.15203232,0.130379934,0.148541744,0.08504943,0.140713453,0.117434767,0.101622435,0.102573901,0.122844453,0.077753604,0.137779556,0.106477641,0.123346653,0.133131135,0.122360677,0.185072947,0.165872027,0.168856579,0.128690611,0.112639218,0.132889534
0.125464409,0.095141659,0.049338725,0.138323762,0.088772551,0.136982874,0.126730457,0.149476977,0.129914953,0.14517919,0.083730431,0.1391732,0.115504931,0.100176223,0.101208536,0.122114694,0.076492662,0.136477691,0.104858754,0.123291048,0.132532499,0.120778986,0.180796573,0.162284504,0.163080733,0.127016451,0.10992646,0.131160121
0.125593299,0.093293729,0.047928531,0.137318273,0.085906008,0.136597757,0.127075423,0.147845825,0.128429748,0.138560211,0.081321585,0.138266411,0.112589332,0.099402096,0.100472424,0.120451998,0.074601016,0.136022434,0.103856988,0.122310732,0.132375841,0.119978201,0.172326818,0.159914118,0.159277093,0.126093875,0.106261616,0.129120508
0.128147897,0.092172093,0.047957119,0.138244708,0.082260621,0.138848605,0.129706141,0.149102936,0.127650527,0.130617202,0.078208886,0.139896923,0.11073077,0.100806454,0.101863311,0.119587754,0.073430795,0.138674822,0.104887537,0.121922666,0.134653181,0.121807528,0.16220478,0.160810949,0.159521324,0.127770864,0.103888655,0.128790553
0.136170078,0.093087051,0.049366047,0.143873136,0.079839858,0.146673358,0.137913392,0.155554547,0.129469418,0.125260744,0.07619304,0.146720208,0.111440617,0.106082649,0.107152781,0.121354982,0.074030294,0.147132479,0.109670711,0.124015833,0.142407511,0.128404565,0.155370589,0.166988663,0.164509714,0.134296999,0.104213567,0.132604218
0.151997277,0.097317133,0.052210152,0.156528385,0.079667175,0.162472993,0.154266254,0.169441159,0.136285517,0.123994983,0.076315468,0.161138475,0.115848421,0.116621028,0.11782308,0.127834257,0.077168218,0.163355069,0.119817596,0.131134199,0.158130278,0.141484172,0.153684323,0.180583232,0.175295529,0.147592696,0.107746079,0.14233183
0.175036585,0.106027285,0.055102284,0.176647132,0.081648026,0.185398793,0.17844117,0.189328373,0.150114236,0.125363604,0.078697026,0.182238494,0.125111114,0.131312698,0.132856512,0.1407079,0.083571836,0.185917557,0.134373118,0.145299341,0.181222611,0.15975857,0.155177432,0.199639069,0.188455477,0.16646262,0.11515293,0.157762941
0.202047429,0.118011701,0.05798522,0.201435103,0.085983039,0.212458004,0.207039132,0.213177627,0.169845122,0.12877363,0.083614901,0.20758699,0.137438363,0.148329113,0.150400595,0.158655725,0.092003294,0.211636509,0.15175882,0.165589623,0.208633454,0.18088602,0.15900101,0.222484531,0.203326905,0.188620087,0.124177566,0.17664501
0.227429277,0.13197227,0.059895175,0.22651785,0.090503697,0.237886375,0.234174219,0.235530018,0.193025965,0.129564128,0.089123002,0.231606294,0.151717701,0.163916977,0.166595362,0.179404939,0.101624136,0.235062647,0.168050679,0.189303945,0.234580868,0.200252287,0.159219274,0.243664055,0.215782967,0.209183857,0.134246864,0.195170255
0.270602395,0.148548758,0.111389723,0.229747097,0.094397937,0.282985659,0.256128694,0.253941848,0.214600134,0.150738032,0.09435643,0.246444246,0.154390932,0.209947413,0.233755623,0.19840132,0.113438971,0.253111806,0.181378375,0.230288816,0.233400392,0.257109085,0.157654839,0.277935005,0.241158341,0.283930188,0.234744088,0.234100163
0.283700698,0.159281186,0.114704595,0.242546752,0.100942832,0.296499146,0.26898477,0.265339666,0.231790096,0.150558309,0.098744397,0.258173294,0.164121983,0.219137298,0.244376745,0.213431985,0.12075017,0.263878958,0.18958416,0.249361545,0.244741871,0.268419226,0.152837402,0.289934533,0.248764666,0.296986257,0.250615769,0.246083607
0.290618373,0.165824854,0.116902959,0.249748188,0.106434389,0.303755041,0.275699316,0.271792627,0.242248345,0.152062137,0.102761116,0.264597137,0.17008071,0.22424192,0.250198841,0.222507818,0.125183697,0.269825026,0.194189796,0.260905072,0.250798099,0.274667093,0.151215911,0.296898364,0.253922325,0.304137641,0.260262537,0.253127535
0.293421989,0.169625803,0.117733226,0.253310584,0.109607323,0.30697818,0.278519602,0.275257488,0.248025742,0.152968576,0.105176621,0.2678711,0.173798618,0.226437398,0.252771295,0.227613245,0.127897383,0.2719694,0.196578449,0.267150147,0.253531591,0.27727397,0.150233351,0.300817497,0.256855022,0.307406339,0.266035984,0.256779951
0.28878367,0.171473186,0.116369152,0.251737959,0.111704934,0.303010652,0.27425616,0.273681735,0.250666456,0.155090338,0.107094486,0.265665252,0.175767038,0.223543674,0.249622416,0.229797385,0.129202775,0.267381721,0.195183857,0.269789501,0.250324826,0.273478299,0.151828284,0.299744876,0.256582745,0.303852692,0.268822204,0.255949081
0.272808149,0.170038567,0.111476197,0.242200381,0.112731843,0.287479135,0.259068697,0.262535212,0.247830693,0.156677656,0.108125931,0.253692812,0.174984825,0.212488649,0.237215019,0.226910588,0.128220923,0.252856809,0.186861586,0.266012435,0.237499604,0.259604195,0.153412226,0.288577644,0.249068943,0.289038603,0.26668827,0.247703808
0.247481965,0.162795454,0.112498742,0.224431393,0.112671652,0.262424162,0.234672165,0.243672767,0.235912612,0.158427889,0.107992697,0.233608139,0.168757819,0.195053524,0.217397755,0.215869218,0.12311652,0.230763898,0.172944022,0.252161216,0.216668618,0.237841473,0.156429751,0.269430428,0.236991681,0.265128901,0.255759198,0.232218246
0.218529654,0.151151467,0.104817696,0.202390948,0.109736466,0.233656573,0.206426034,0.221936996,0.216739492,0.157947647,0.105173141,0.21020754,0.158717302,0.175598433,0.194981744,0.198566331,0.115117452,0.206617711,0.156942097,0.230181114,0.192596239,0.21357994,0.158438703,0.247496957,0.224920353,0.23789775,0.238448838,0.212330413
0.192777317,0.138283666,0.099195604,0.181580304,0.104820856,0.208251366,0.181046263,0.203363173,0.195025086,0.15798312,0.10107801,0.189684964,0.148043203,0.158920256,0.175520462,0.179442967,0.106646857,0.185980219,0.143190728,0.205277617,0.171228416,0.192711079,0.162645494,0.229152825,0.216877806,0.214189244,0.219774631,0.193726068
0.172774746,0.127626566,0.094917367,0.165199161,0.098943111,0.188369459,0.161260688,0.188499302,0.176251033,0.161283364,0.097717695,0.173379575,0.13987739,0.145933011,0.160313202,0.163227668,0.10002587,0.17015387,0.132242156,0.183476112,0.154474651,0.176503597,0.171647112,0.214350733,0.210318242,0.195594591,0.204794285,0.179268562
0.158606089,0.119223381,0.090847565,0.15318774,0.09408372,0.174024216,0.14743083,0.177002391,0.161531414,0.168343366,0.096354816,0.161332017,0.133354416,0.136145799,0.149050167,0.150616909,0.094822845,0.158311683,0.123878735,0.166501214,0.142467518,0.164379919,0.184959205,0.202456499,0.203030892,0.181844161,0.19300505,0.168813994
0.147629571,0.112475633,0.086634263,0.1436551,0.090111862,0.162529198,0.136868101,0.166761057,0.150528328,0.173668982,0.095252757,0.151219642,0.127414673,0.12790843,0.13973529,0.140953624,0.090271443,0.148593232,0.116565642,0.154136019,0.132911654,0.15429582,0.19509589,0.19135535,0.194330056,0.170448572,0.183079989,0.160166918
0.140023891,0.106307326,0.083276031,0.136173765,0.086960711,0.154312695,0.129579937,0.158831094,0.141289976,0.173604854,0.09297106,0.143669806,0.121271771,0.121884945,0.132964037,0.132668941,0.085771767,0.141715284,0.110980959,0.144161905,0.126093412,0.146993194,0.197339233,0.182518288,0.186747695,0.162121314,0.173593017,0.152838534
0.136506192,0.101539421,0.08161388,0.131653585,0.084083731,0.150354131,0.126185887,0.154666955,0.134492078,0.16931617,0.089557043,0.139816301,0.116219539,0.118974325,0.12967944,0.126555855,0.082179212,0.138581183,0.108091159,0.137049112,0.122797545,0.14350789,0.193621601,0.177771571,0.182553915,0.158035248,0.166120041,0.147947956
0.136322487,0.099103602,0.080792835,0.130232535,0.08131464,0.14979369,0.126083332,0.153255585,0.131145708,0.164330531,0.086418356,0.138863714,0.113521545,0.118325603,0.129030195,0.123592448,0.080324653,0.138118088,0.107196908,0.133670821,0.122361622,0.142819312,0.188455182,0.175867373,0.179942306,0.157188401,0.16228038,0.145853199
0.13705607,0.098224665,0.079311692,0.130124009,0.079258222,0.150022513,0.127071343,0.152010468,0.130379934,0.161253345,0.084678617,0.138470275,0.112161567,0.117833487,0.128746143,0.122844453,0.079484373,0.137779556,0.106477641,0.133184668,0.122670516,0.142372737,0.185072947,0.173847323,0.175744846,0.15684146,0.160685938,0.144996993
0.136805678,0.097180729,0.077218966,0.129296922,0.077657865,0.149103814,0.127135209,0.149455045,0.129914953,0.157907651,0.083359108,0.136921808,0.110172886,0.116443034,0.127471738,0.122114694,0.078241839,0.136477691,0.104858754,0.133233595,0.122035042,0.140859502,0.180796573,0.170289198,0.169993405,0.155265953,0.158490667,0.143358691
0.136993049,0.09533995,0.075988786,0.128256333,0.075961813,0.148775782,0.127482107,0.147823893,0.128429748,0.151418826,0.080946461,0.136006469,0.10723838,0.115752331,0.126863309,0.120451998,0.076356234,0.136022434,0.103856988,0.132287525,0.121831125,0.140164743,0.172326818,0.16794541,0.166219156,0.154474215,0.154994938,0.141382005
0.13981219,0.094227673,0.076797701,0.129100558,0.074186177,0.151288919,0.130121749,0.149080563,0.127650527,0.143519497,0.077832494,0.137595871,0.105356516,0.117534944,0.128839783,0.119587754,0.075194777,0.138674822,0.104887537,0.131949484,0.123886693,0.142471345,0.16220478,0.16897593,0.166602032,0.156756484,0.152856621,0.141218554
0.148619202,0.095186174,0.080352954,0.1344315,0.073362714,0.159918586,0.138356299,0.155530891,0.129469418,0.13823363,0.075814578,0.144281503,0.105956837,0.123934869,0.135902184,0.121354982,0.075834165,0.147132479,0.109670711,0.134272693,0.130953227,0.150473762,0.155370589,0.175619596,0.172031201,0.165148797,0.15426057,0.145547419
0.165988874,0.099550854,0.087222392,0.146337022,0.074025272,0.177330035,0.154763473,0.169414736,0.136285517,0.137283754,0.075927747,0.158413723,0.110019676,0.136683391,0.150094984,0.127834257,0.07909182,0.163355069,0.119817596,0.142075985,0.145290228,0.166300711,0.153684323,0.190207563,0.183716416,0.182190209,0.161069641,0.156437527
0.191308216,0.108531707,0.095878865,0.165106643,0.076415555,0.202668013,0.179019152,0.1892977,0.150114236,0.139570176,0.078282421,0.179074794,0.118582103,0.154643782,0.170376028,0.1407079,0.085732236,0.185917557,0.134373118,0.157591436,0.166300533,0.188623547,0.155177432,0.210808293,0.1982385,0.206674758,0.174999722,0.173831387
0.221003897,0.120922346,0.10535525,0.188013105,0.081023795,0.232597482,0.207713085,0.213141741,0.169845122,0.144761612,0.08314822,0.203889569,0.129852216,0.175511422,0.194137886,0.158655725,0.094515309,0.211636509,0.15175882,0.179883245,0.191225252,0.214503959,0.15900101,0.235551145,0.214747692,0.235522035,0.193751465,0.195332961
0.248930744,0.135367566,0.113371737,0.2109786,0.0869829,0.260768982,0.234939564,0.23548888,0.193025965,0.14816428,0.088580055,0.22739099,0.142863955,0.194749966,0.216256561,0.179404939,0.10455172,0.235062647,0.168050679,0.205959845,0.214790428,0.238365962,0.159219274,0.258587987,0.228780812,0.262485621,0.215360605,0.216706513
0.267240916,0.19473322,0.177682346,0.21741869,0.096857608,0.296868032,0.242153221,0.248044075,0.244737879,0.147175967,0.086029859,0.2716828,0.16092257,0.210962912,0.270605488,0.144996093,0.099159622,0.276363713,0.221260479,0.221914425,0.194333848,0.28533609,0.157197928,0.273289139,0.274553857,0.306008394,0.204437162,0.232774446
