,PHOT,WTOF,WTON,BEVS,HROR
1/18/2016 15:00,0.031,0,0.169956,0.461271411,0.127481357
1/18/2016 16:00,0,0,0.20677,0.518259388,0.127462654
1/18/2016 17:00,0,0,0.229853,0.59298158,0.127443951
1/18/2016 18:00,0,0,0.236448,0.642034478,0.127425248
1/18/2016 19:00,0,0,0.225615,0.717832032,0.127406546
1/18/2016 20:00,0,0,0.2062,0.764726838,0.127387843
1/18/2016 21:00,0,0,0.20718,0.786951797,0.12736914
1/18/2016 22:00,0,0,0.214446,0.799360063,0.127350438
1/18/2016 23:00,0,0,0.203086,0.815668895,0.127331735
1/19/2016 0:00,0,0,0.201635,0.805924672,0.127313032
1/19/2016 1:00,0,0,0.182521,0.782030203,0.127360581
1/19/2016 2:00,0,0,0.15461,0.739693012,0.12740813
1/19/2016 3:00,0,0,0.12264,0.686712625,0.127455679
1/19/2016 4:00,0,0,0.094866,0.615717955,0.127503227
1/19/2016 5:00,0,0,0.069012,0.536388518,0.127550776
1/19/2016 6:00,0,0,0.053023,0.443975644,0.127598325
1/19/2016 7:00,0.003,0,0.046157,0.372572789,0.127645874
1/19/2016 8:00,0.071,0,0.039031,0.389780348,0.127693422
1/19/2016 9:00,0.182,0,0.02965,0.392707608,0.127740971
1/19/2016 10:00,0.282,0,0.018796,0.399341828,0.12778852
1/19/2016 11:00,0.338,0,0.011086,0.425023149,0.127836069
1/19/2016 12:00,0.352,0,0.006375,0.404764685,0.127883617
1/19/2016 13:00,0.297,0,0.003032,0.374448656,0.127931166
1/19/2016 14:00,0.181,0,0.001271,0.361295176,0.127978715
1/19/2016 15:00,0.038,0,0.000779,0.359358253,0.128026264
1/19/2016 16:00,0,0,0.001161,0.379422493,0.128073812
1/19/2016 17:00,0,0,0.002464,0.485151849,0.128121361
1/19/2016 18:00,0,0,0.00463,0.603111102,0.12816891
1/19/2016 19:00,0,0,0.006894,0.669927705,0.128216459
1/19/2016 20:00,0,0,0.007458,0.72458366,0.128264007
1/19/2016 21:00,0,0,0.005621,0.801605151,0.128311556
1/19/2016 22:00,0,0,0.00323,0.836390346,0.128359105
1/19/2016 23:00,0,0,0.002168,0.870406945,0.128406654
1/20/2016 0:00,0,0,0.001687,0.863920291,0.128454203
1/20/2016 1:00,0,0,0.001492,0.843654777,0.128604028
1/20/2016 2:00,0,0,0.001215,0.806270396,0.128753853
1/20/2016 3:00,0,0,0.001484,0.74894794,0.128903678
1/20/2016 4:00,0,0,0.003504,0.671569424,0.129053503
1/20/2016 5:00,0,0,0.007509,0.591654231,0.129203328
1/20/2016 6:00,0,0,0.013172,0.503619599,0.129353153
1/20/2016 7:00,0.006,0,0.020441,0.463317652,0.129502978
1/20/2016 8:00,0.105,0,0.027155,0.420695271,0.129652803
1/20/2016 9:00,0.259,0,0.028241,0.415878166,0.129802628
1/20/2016 10:00,0.378,0,0.027523,0.409695637,0.129952454
1/20/2016 11:00,0.406,0,0.032671,0.391442373,0.130102279
1/20/2016 12:00,0.377,0,0.049114,0.383890322,0.130252104
1/20/2016 13:00,0.301,0,0.06559,0.334102153,0.130401929
1/20/2016 14:00,0.166,0,0.078467,0.299839429,0.130551754
1/20/2016 15:00,0.029,0,0.104158,0.32605144,0.130701579
1/20/2016 16:00,0,0,0.13148,0.385893454,0.130851404
1/20/2016 17:00,0,0,0.140826,0.527148765,0.131001229
1/20/2016 18:00,0,0,0.132119,0.649914741,0.131151054
1/20/2016 19:00,0,0,0.117755,0.710373424,0.13130088
1/20/2016 20:00,0,0,0.099489,0.763615267,0.131450705
1/20/2016 21:00,0,0,0.082753,0.84287407,0.13160053
1/20/2016 22:00,0,0,0.069732,0.892343349,0.131750355
1/20/2016 23:00,0,0,0.057774,0.922494864,0.13190018
1/21/2016 0:00,0,0,0.045469,0.923569794,0.132050005
1/21/2016 1:00,0,0,0.03103,0.909234744,0.132254441
1/21/2016 2:00,0,0,0.017617,0.875151634,0.132458878
1/21/2016 3:00,0,0,0.008726,0.821487815,0.132663314
1/21/2016 4:00,0,0,0.003125,0.747414856,0.132867751
1/21/2016 5:00,0,0,0.000992,0.665470091,0.133072187
1/21/2016 6:00,0,0,0.000303,0.573439801,0.133276624
1/21/2016 7:00,0.005,0,0.000412,0.482976049,0.13348106
1/21/2016 8:00,0.081,0,0.004226,0.462894469,0.133685496
1/21/2016 9:00,0.183,0,0.006729,0.45572992,0.133889933
1/21/2016 10:00,0.294,0,0.008076,0.466331699,0.134094369
1/21/2016 11:00,0.342,0,0.01086,0.475641837,0.134298806
1/21/2016 12:00,0.347,0,0.012744,0.45149103,0.134503242
1/21/2016 13:00,0.342,0,0.015005,0.44152884,0.134707679
1/21/2016 14:00,0.196,0,0.018594,0.42448578,0.134912115
1/21/2016 15:00,0.044,0,0.025004,0.401381632,0.135116551
1/21/2016 16:00,0,0,0.037621,0.42164408,0.135320988
1/21/2016 17:00,0,0,0.067411,0.566089011,0.135525424
1/21/2016 18:00,0,0,0.108332,0.706709565,0.135729861
1/21/2016 19:00,0,0,0.136136,0.753761713,0.135934297
1/21/2016 20:00,0,0,0.14655,0.814210688,0.136138734
1/21/2016 21:00,0,0,0.153975,0.847844357,0.13634317
1/21/2016 22:00,0,0,0.161306,0.886582557,0.136547606
1/21/2016 23:00,0,0,0.169754,0.906059894,0.136752043
1/22/2016 0:00,0,0,0.181909,0.927007693,0.136956479
1/22/2016 1:00,0,0,0.195177,0.92529259,0.137304841
1/22/2016 2:00,0,0,0.20177,0.896666742,0.137653202
1/22/2016 3:00,0,0,0.200791,0.846635336,0.138001564
1/22/2016 4:00,0,0,0.18025,0.774703598,0.138349925
1/22/2016 5:00,0,0,0.160654,0.689062906,0.138698287
1/22/2016 6:00,0,0,0.173018,0.614493355,0.139046648
1/22/2016 7:00,0.007,0,0.198057,0.523666841,0.13939501
1/22/2016 8:00,0.108,0,0.232342,0.471490799,0.139743372
1/22/2016 9:00,0.275,0,0.306088,0.445293329,0.140091733
1/22/2016 10:00,0.387,0,0.318378,0.413139809,0.140440095
1/22/2016 11:00,0.437,0,0.317561,0.395657032,0.140788456
1/22/2016 12:00,0.449,0,0.322358,0.362162811,0.141136818
1/22/2016 13:00,0.37,0,0.320306,0.374426604,0.141485179
1/22/2016 14:00,0.164,0,0.298162,0.369118038,0.141833541
1/22/2016 15:00,0.018,0,0.325778,0.379422706,0.142181902
1/22/2016 16:00,0,0,0.37779,0.419536294,0.142530264
1/22/2016 17:00,0,0,0.388405,0.517976568,0.142878625
1/22/2016 18:00,0,0,0.39695,0.625971693,0.143226987
1/22/2016 19:00,0,0,0.411898,0.70174246,0.143575348
1/22/2016 20:00,0,0,0.410194,0.784684821,0.14392371
1/22/2016 21:00,0,0,0.406871,0.825667924,0.144272071
1/22/2016 22:00,0,0,0.490539,0.854310704,0.144620433
1/22/2016 23:00,0,0,0.47806,0.871281589,0.144968795
1/23/2016 0:00,0,0,0.383913,0.882070169,0.145317156
1/23/2016 1:00,0,0,0.437365,0.868083767,0.145691167
1/23/2016 2:00,0,0,0.428774,0.845073683,0.146065177
1/23/2016 3:00,0,0,0.404734,0.802773198,0.146439188
1/23/2016 4:00,0,0,0.400334,0.734460401,0.146813198
1/23/2016 5:00,0,0,0.423597,0.6520573,0.147187209
1/23/2016 6:00,0,0,0.426882,0.564135085,0.147561219
1/23/2016 7:00,0,0,0.36596,0.495316985,0.14793523
1/23/2016 8:00,0.015,0,0.305125,0.447304518,0.14830924
1/23/2016 9:00,0.04,0,0.243269,0.461283832,0.148683251
1/23/2016 10:00,0.055,0,0.202939,0.438893219,0.149057261
1/23/2016 11:00,0.057,0,0.182396,0.451323368,0.149431272
1/23/2016 12:00,0.054,0,0.17521,0.475094887,0.149805283
1/23/2016 13:00,0.032,0,0.182223,0.455441712,0.150179293
1/23/2016 14:00,0.016,0,0.207808,0.428378201,0.150553304
1/23/2016 15:00,0.001,0,0.232473,0.448798769,0.150927314
1/23/2016 16:00,0,0,0.214664,0.467106393,0.151301325
1/23/2016 17:00,0,0,0.170948,0.576745082,0.151675335
1/23/2016 18:00,0,0,0.144134,0.624373789,0.152049346
1/23/2016 19:00,0,0,0.133695,0.676275269,0.152423356
1/23/2016 20:00,0,0,0.154196,0.713427231,0.152797367
1/23/2016 21:00,0,0,0.189719,0.71523269,0.153171377
1/23/2016 22:00,0,0,0.209826,0.750965452,0.153545388
1/23/2016 23:00,0,0,0.215368,0.786868967,0.153919399
1/24/2016 0:00,0,0,0.216218,0.808819857,0.154293409
1/24/2016 1:00,0,0,0.226843,0.806618935,0.154534946
1/24/2016 2:00,0,0,0.247202,0.802515834,0.154776482
1/24/2016 3:00,0,0,0.227909,0.812730149,0.155018019
1/24/2016 4:00,0,0,0.215866,0.788711373,0.155259556
1/24/2016 5:00,0,0,0.223119,0.758138895,0.155501092
1/24/2016 6:00,0,0,0.232415,0.711129495,0.155742629
1/24/2016 7:00,0,0,0.251549,0.655920859,0.155984166
1/24/2016 8:00,0.012,0,0.262429,0.602042862,0.156225702
1/24/2016 9:00,0.032,0,0.268604,0.579972341,0.156467239
1/24/2016 10:00,0.058,0,0.327104,0.495968158,0.156708776
1/24/2016 11:00,0.066,0,0.317837,0.457803487,0.156950312
1/24/2016 12:00,0.073,0,0.267822,0.467804349,0.157191849
1/24/2016 13:00,0.073,0,0.225352,0.453619418,0.157433386
1/24/2016 14:00,0.043,0,0.241639,0.477795673,0.157674922
1/24/2016 15:00,0.004,0,0.28892,0.494858473,0.157916459
1/24/2016 16:00,0,0,0.297936,0.566329727,0.158157996
1/24/2016 17:00,0,0,0.279059,0.622621961,0.158399532
1/24/2016 18:00,0,0,0.250517,0.625823311,0.158641069
1/24/2016 19:00,0,0,0.230127,0.620742822,0.158882606
1/24/2016 20:00,0,0,0.217476,0.620710565,0.159124142
1/24/2016 21:00,0,0,0.207352,0.647827752,0.159365679
1/24/2016 22:00,0,0,0.203824,0.685456947,0.159607216
1/24/2016 23:00,0,0,0.193698,0.722173262,0.159848753
1/25/2016 0:00,0,0,0.186571,0.752629082,0.160090289
1/25/2016 1:00,0,0,0.17672,0.754865531,0.160208638
1/25/2016 2:00,0,0,0.16837,0.745016927,0.160326987
1/25/2016 3:00,0,0,0.160883,0.730674607,0.160445335
1/25/2016 4:00,0,0,0.153597,0.715846374,0.160563684
1/25/2016 5:00,0,0,0.156484,0.6904598,0.160682033
1/25/2016 6:00,0,0,0.192752,0.647365613,0.160800382
1/25/2016 7:00,0.016,0,0.266069,0.615726441,0.16091873
1/25/2016 8:00,0.164,0,0.279877,0.575944691,0.161037079
1/25/2016 9:00,0.329,0,0.238866,0.503402223,0.161155428
1/25/2016 10:00,0.448,0,0.236911,0.465753428,0.161273777
1/25/2016 11:00,0.51,0,0.252399,0.458151115,0.161392125
1/25/2016 12:00,0.512,0,0.275687,0.462988323,0.161510474
1/25/2016 13:00,0.454,0,0.29307,0.484700832,0.161628823
1/25/2016 14:00,0.318,0,0.360087,0.49513904,0.161747172
1/25/2016 15:00,0.094,0,0.48759,0.536532337,0.16186552
1/25/2016 16:00,0,0,0.574892,0.528826444,0.161983869
1/25/2016 17:00,0,0,0.583603,0.561161152,0.162102218
1/25/2016 18:00,0,0,0.562526,0.637654958,0.162220567
1/25/2016 19:00,0,0,0.529459,0.703027477,0.162338915
1/25/2016 20:00,0,0,0.489198,0.73520538,0.162457264
1/25/2016 21:00,0,0,0.450498,0.764484613,0.162575613
1/25/2016 22:00,0,0,0.410174,0.799592961,0.162693962
1/25/2016 23:00,0,0,0.385823,0.803602231,0.162812311
1/26/2016 0:00,0,0,0.34269,0.803683003,0.162930659
1/26/2016 1:00,0,0,0.309306,0.785782447,0.162967004
1/26/2016 2:00,0,0,0.327182,0.757726409,0.163003348
1/26/2016 3:00,0,0,0.353877,0.712047285,0.163039693
1/26/2016 4:00,0,0,0.259574,0.646472039,0.163076038
1/26/2016 5:00,0,0,0.197759,0.561712396,0.163112382
1/26/2016 6:00,0,0,0.199632,0.439488046,0.163148727
1/26/2016 7:00,0,0,0.183579,0.399961578,0.163185071
1/26/2016 8:00,0.013,0,0.187594,0.457905311,0.163221416
1/26/2016 9:00,0.026,0,0.206619,0.484484047,0.16325776
1/26/2016 10:00,0.043,0,0.255503,0.456902562,0.163294105
1/26/2016 11:00,0.05,0,0.302416,0.430301751,0.16333045
1/26/2016 12:00,0.049,0,0.331797,0.430414894,0.163366794
1/26/2016 13:00,0.037,0,0.390413,0.405660418,0.163403139
1/26/2016 14:00,0.019,0,0.44923,0.380384148,0.163439483
1/26/2016 15:00,0.002,0,0.531826,0.395580389,0.163475828
1/26/2016 16:00,0,0,0.600846,0.471647753,0.163512172
1/26/2016 17:00,0,0,0.618904,0.598747185,0.163548517
1/26/2016 18:00,0,0,0.636842,0.704723005,0.163584862
1/26/2016 19:00,0,0,0.653648,0.767844918,0.163621206
1/26/2016 20:00,0,0,0.683273,0.789057946,0.163657551
1/26/2016 21:00,0,0,0.698592,0.873581934,0.163693895
1/26/2016 22:00,0,0,0.701174,0.944913729,0.16373024
1/26/2016 23:00,0,0,0.72672,0.925653298,0.163766585
1/27/2016 0:00,0,0,0.736949,0.924200232,0.163802929
1/27/2016 1:00,0,0,0.733784,0.911539476,0.163795096
1/27/2016 2:00,0,0,0.695768,0.887619443,0.163787264
1/27/2016 3:00,0,0,0.66988,0.842135952,0.163779431
1/27/2016 4:00,0,0,0.653698,0.773827113,0.163771598
1/27/2016 5:00,0,0,0.651544,0.677764738,0.163763765
1/27/2016 6:00,0,0,0.67502,0.554949336,0.163755933
1/27/2016 7:00,0.001,0,0.698105,0.474636459,0.1637481
1/27/2016 8:00,0.019,0,0.702048,0.472441998,0.163740267
1/27/2016 9:00,0.044,0,0.685672,0.472973444,0.163732434
1/27/2016 10:00,0.08,0,0.67869,0.436190898,0.163724602
1/27/2016 11:00,0.103,0,0.723599,0.423805246,0.163716769
1/27/2016 12:00,0.112,0,0.759321,0.384053879,0.163708936
1/27/2016 13:00,0.094,0,0.78139,0.374814355,0.163701103
1/27/2016 14:00,0.038,0,0.790897,0.340211884,0.16369327
1/27/2016 15:00,0.007,0,0.789532,0.364652156,0.163685438
1/27/2016 16:00,0,0,0.788044,0.440610591,0.163677605
1/27/2016 17:00,0,0,0.785362,0.579251627,0.163669772
1/27/2016 18:00,0,0,0.777918,0.692978039,0.163661939
1/27/2016 19:00,0,0,0.771592,0.747175009,0.163654107
1/27/2016 20:00,0,0,0.768084,0.830493281,0.163646274
1/27/2016 21:00,0,0,0.78306,0.879883613,0.163638441
1/27/2016 22:00,0,0,0.79473,0.95082073,0.163630608
1/27/2016 23:00,0,0,0.783008,0.957031583,0.163622776
1/28/2016 0:00,0,0,0.77115,0.949039475,0.163614943
1/28/2016 1:00,0,0,0.747584,0.928936837,0.163573236
1/28/2016 2:00,0,0,0.669314,0.890641692,0.163531529
1/28/2016 3:00,0,0,0.535513,0.832402109,0.163489822
1/28/2016 4:00,0,0,0.420116,0.751404062,0.163448115
1/28/2016 5:00,0,0,0.307541,0.659509622,0.163406408
1/28/2016 6:00,0,0,0.273971,0.5177746,0.163364702
1/28/2016 7:00,0.003,0,0.250916,0.410229364,0.163322995
1/28/2016 8:00,0.04,0,0.175082,0.434101644,0.163281288
1/28/2016 9:00,0.121,0,0.120028,0.410134241,0.163239581
1/28/2016 10:00,0.2,0,0.067547,0.379732127,0.163197874
1/28/2016 11:00,0.193,0,0.037702,0.388717289,0.163156167
1/28/2016 12:00,0.153,0,0.024309,0.378336218,0.16311446
1/28/2016 13:00,0.111,0,0.014641,0.347504916,0.163072753
1/28/2016 14:00,0.056,0,0.011578,0.316915533,0.163031046
1/28/2016 15:00,0.009,0,0.013946,0.333829251,0.16298934
1/28/2016 16:00,0,0,0.019554,0.417295636,0.162947633
1/28/2016 17:00,0,0,0.028691,0.581397868,0.162905926
1/28/2016 18:00,0,0,0.050869,0.665475603,0.162864219
1/28/2016 19:00,0,0,0.089605,0.745790301,0.162822512
1/28/2016 20:00,0,0,0.145136,0.76404909,0.162780805
1/28/2016 21:00,0,0,0.20461,0.807743946,0.162739098
1/28/2016 22:00,0,0,0.245356,0.863829582,0.162697391
1/28/2016 23:00,0,0,0.25716,0.850150606,0.162655684
1/29/2016 0:00,0,0,0.244803,0.852105184,0.162613978
1/29/2016 1:00,0,0,0.267695,0.842854999,0.162553205
1/29/2016 2:00,0,0,0.303069,0.821227482,0.162492432
1/29/2016 3:00,0,0,0.317174,0.772141562,0.162431659
1/29/2016 4:00,0,0,0.314831,0.687774535,0.162370886
1/29/2016 5:00,0,0,0.34009,0.600454106,0.162310113
1/29/2016 6:00,0,0,0.38089,0.501747162,0.16224934
1/29/2016 7:00,0.007,0,0.48672,0.41763192,0.162188567
1/29/2016 8:00,0.111,0,0.525951,0.414826792,0.162127794
1/29/2016 9:00,0.284,0,0.587855,0.418624574,0.162067021
1/29/2016 10:00,0.435,0,0.686801,0.409752523,0.162006249
1/29/2016 11:00,0.465,0,0.756968,0.399809578,0.161945476
1/29/2016 12:00,0.396,0,0.783472,0.376775514,0.161884703
1/29/2016 13:00,0.233,0,0.769129,0.323539764,0.16182393
1/29/2016 14:00,0.067,0,0.753175,0.290401611,0.161763157
1/29/2016 15:00,0.006,0,0.743938,0.292742996,0.161702384
1/29/2016 16:00,0,0,0.726792,0.303020877,0.161641611
1/29/2016 17:00,0,0,0.717558,0.383531556,0.161580838
1/29/2016 18:00,0,0,0.715945,0.474563692,0.161520065
1/29/2016 19:00,0,0,0.702881,0.516641189,0.161459292
1/29/2016 20:00,0,0,0.722285,0.541190392,0.16139852
1/29/2016 21:00,0,0,0.736849,0.54826781,0.161337747
1/29/2016 22:00,0,0,0.741571,0.558309067,0.161276974
1/29/2016 23:00,0,0,0.749067,0.580272072,0.161216201
1/30/2016 0:00,0,0,0.753804,0.591091122,0.161155428
1/30/2016 1:00,0,0,0.767224,0.583179118,0.161075763
1/30/2016 2:00,0,0,0.781492,0.567782945,0.160996099
1/30/2016 3:00,0,0,0.80487,0.528997734,0.160916434
1/30/2016 4:00,0,0,0.835173,0.471475636,0.16083677
1/30/2016 5:00,0,0,0.8565,0.400565715,0.160757105
1/30/2016 6:00,0,0,0.894135,0.335359758,0.160677441
1/30/2016 7:00,0.001,0,0.902757,0.281757951,0.160597776
1/30/2016 8:00,0.006,0,0.907856,0.339598389,0.160518112
1/30/2016 9:00,0.023,0,0.916873,0.378040756,0.160438447
1/30/2016 10:00,0.054,0,0.929427,0.374728292,0.160358783
1/30/2016 11:00,0.05,0,0.937118,0.358415278,0.160279118
1/30/2016 12:00,0.018,0,0.940794,0.36968362,0.160199454
1/30/2016 13:00,0.012,0,0.916558,0.357630572,0.160119789
1/30/2016 14:00,0.005,0,0.800949,0.323237797,0.160040125
1/30/2016 15:00,0,0,0.658332,0.336890145,0.15996046
1/30/2016 16:00,0,0,0.509198,0.337539084,0.159880796
1/30/2016 17:00,0,0,0.454262,0.432650069,0.159801131
1/30/2016 18:00,0,0,0.434418,0.484884045,0.159721467
1/30/2016 19:00,0,0,0.472906,0.521183234,0.159641802
1/30/2016 20:00,0,0,0.467226,0.570951882,0.159562138
1/30/2016 21:00,0,0,0.468461,0.577036482,0.159482473
1/30/2016 22:00,0,0,0.437626,0.579228518,0.159402808
1/30/2016 23:00,0,0,0.412846,0.594941896,0.159323144
1/31/2016 0:00,0,0,0.428447,0.601633719,0.159243479
1/31/2016 1:00,0,0,0.451522,0.624786752,0.15915434
1/31/2016 2:00,0,0,0.391029,0.631335158,0.159065201
1/31/2016 3:00,0,0,0.376339,0.631055581,0.158976061
1/31/2016 4:00,0,0,0.371066,0.617808233,0.158886922
1/31/2016 5:00,0,0,0.352069,0.596579319,0.158797782
1/31/2016 6:00,0,0,0.316605,0.572066364,0.158708643
1/31/2016 7:00,0,0,0.304149,0.52901577,0.158619504
1/31/2016 8:00,0.008,0,0.29339,0.463962451,0.158530364
1/31/2016 9:00,0.013,0,0.257679,0.436553334,0.158441225
1/31/2016 10:00,0.026,0,0.286857,0.397745386,0.158352085
1/31/2016 11:00,0.041,0,0.328712,0.358647749,0.158262946
1/31/2016 12:00,0.055,0,0.367584,0.302396369,0.158173807
1/31/2016 13:00,0.046,0,0.337881,0.384058904,0.158084667
1/31/2016 14:00,0.012,0,0.277184,0.384058904,0.157995528
1/31/2016 15:00,0.004,0,0.303939,0.384058904,0.157906388
1/31/2016 16:00,0,0,0.431094,0.384058904,0.157817249
1/31/2016 17:00,0,0,0.731937,0.384058904,0.15772811
1/31/2016 18:00,0,0,0.824122,0.384058904,0.15763897
1/31/2016 19:00,0,0,0.859981,0.384058904,0.157549831
1/31/2016 20:00,0,0,0.885601,0.384058904,0.157460691
1/31/2016 21:00,0,0,0.871254,0.384058904,0.157371552
1/31/2016 22:00,0,0,0.86672,0.384058904,0.157282413
1/31/2016 23:00,0,0,0.87064,0.384058904,0.157193273
2/1/2016 0:00,0,0,0.871831,0.384058904,0.157104134
2/1/2016 1:00,0,0,0.870065,0.384058904,0.157007627
2/1/2016 2:00,0,0,0.851202,0.384058904,0.15691112
2/1/2016 3:00,0,0,0.823433,0.384058904,0.156814612
2/1/2016 4:00,0,0,0.790321,0.384058904,0.156718105
2/1/2016 5:00,0,0,0.766435,0.384058904,0.156621598
2/1/2016 6:00,0,0,0.766622,0.384058904,0.156525091
2/1/2016 7:00,0,0,0.774649,0.384058904,0.156428584
2/1/2016 8:00,0.018,0,0.787649,0.384058904,0.156332077
2/1/2016 9:00,0.078,0,0.816496,0.384058904,0.15623557
2/1/2016 10:00,0.122,0,0.867164,0.384058904,0.156139063
2/1/2016 11:00,0.152,0,0.900956,0.384058904,0.156042555
2/1/2016 12:00,0.117,0,0.907527,0.384058904,0.155946048
2/1/2016 13:00,0.07,0,0.899451,0.289565424,0.155849541
2/1/2016 14:00,0.034,0,0.885572,0.334462163,0.155753034
2/1/2016 15:00,0.01,0,0.869628,0.405544429,0.155656527
2/1/2016 16:00,0,0,0.866519,0.493673488,0.15556002
2/1/2016 17:00,0,0,0.854035,0.567753442,0.155463513
2/1/2016 18:00,0,0,0.83869,0.591821698,0.155367006
2/1/2016 19:00,0,0,0.818757,0.593687535,0.155270498
2/1/2016 20:00,0,0,0.807748,0.570638072,0.155173991
2/1/2016 21:00,0,0,0.804003,0.596152721,0.155077484
2/1/2016 22:00,0,0,0.815822,0.606743164,0.154980977
2/1/2016 23:00,0,0,0.814738,0.600822978,0.15488447
2/2/2016 0:00,0,0,0.817749,0.596194275,0.154787963
2/2/2016 1:00,0,0,0.802794,0.582967485,0.154686369
2/2/2016 2:00,0,0,0.793803,0.577082748,0.154584776
2/2/2016 3:00,0,0,0.776748,0.53647327,0.154483183
2/2/2016 4:00,0,0,0.749962,0.478796408,0.154381589
2/2/2016 5:00,0,0,0.735003,0.42062383,0.154279996
2/2/2016 6:00,0,0,0.70773,0.355505203,0.154178403
2/2/2016 7:00,0.003,0,0.669373,0.327212804,0.154076809
2/2/2016 8:00,0.024,0,0.673016,0.376054726,0.153975216
2/2/2016 9:00,0.035,0,0.675618,0.422312151,0.153873623
2/2/2016 10:00,0.05,0,0.733296,0.4136049,0.153772029
2/2/2016 11:00,0.05,0,0.796369,0.414660354,0.153670436
2/2/2016 12:00,0.034,0,0.834568,0.406672661,0.153568843
2/2/2016 13:00,0.02,0,0.835345,0.401514476,0.153467249
2/2/2016 14:00,0.013,0,0.799317,0.354857907,0.153365656
2/2/2016 15:00,0.002,0,0.729597,0.345928358,0.153264063
2/2/2016 16:00,0,0,0.680358,0.423958759,0.153162469
2/2/2016 17:00,0,0,0.675126,0.551200861,0.153060876
2/2/2016 18:00,0,0,0.666742,0.720221482,0.152959283
2/2/2016 19:00,0,0,0.654667,0.787590625,0.152857689
2/2/2016 20:00,0,0,0.617082,0.839071812,0.152756096
2/2/2016 21:00,0,0,0.584296,0.907618065,0.152654503
2/2/2016 22:00,0,0,0.552829,0.903230043,0.152552909
2/2/2016 23:00,0,0,0.535482,0.903642319,0.152451316
2/3/2016 0:00,0,0,0.521662,0.907984323,0.152349723
2/3/2016 1:00,0,0,0.494651,0.892969914,0.152245397
2/3/2016 2:00,0,0,0.442523,0.86005685,0.152141072
2/3/2016 3:00,0,0,0.397729,0.798318138,0.152036747
2/3/2016 4:00,0,0,0.385845,0.698103617,0.151932421
2/3/2016 5:00,0,0,0.343714,0.594506976,0.151828096
2/3/2016 6:00,0,0,0.316681,0.475686479,0.151723771
2/3/2016 7:00,0.002,0,0.285948,0.393300329,0.151619445
2/3/2016 8:00,0.013,0,0.325838,0.35453285,0.15151512
2/3/2016 9:00,0.083,0,0.464021,0.362078639,0.151410794
2/3/2016 10:00,0.187,0,0.508297,0.379055486,0.151306469
2/3/2016 11:00,0.36,0,0.521079,0.377427297,0.151202144
2/3/2016 12:00,0.419,0,0.557694,0.380031998,0.151097818
2/3/2016 13:00,0.343,0,0.594319,0.408556465,0.150993493
2/3/2016 14:00,0.186,0,0.567822,0.399080892,0.150889168
2/3/2016 15:00,0.051,0,0.476865,0.38714545,0.150784842
2/3/2016 16:00,0,0,0.41454,0.418610552,0.150680517
2/3/2016 17:00,0,0,0.372175,0.481994376,0.150576192
2/3/2016 18:00,0,0,0.372718,0.655305833,0.150471866
2/3/2016 19:00,0,0,0.415788,0.735920713,0.150367541
2/3/2016 20:00,0,0,0.334695,0.74314425,0.150263216
2/3/2016 21:00,0,0,0.314446,0.805041495,0.15015889
2/3/2016 22:00,0,0,0.365525,0.84350774,0.150054565
2/3/2016 23:00,0,0,0.374717,0.885495167,0.149950239
2/4/2016 0:00,0,0,0.354378,0.882563177,0.149845914
2/4/2016 1:00,0,0,0.329648,0.855035338,0.149740746
2/4/2016 2:00,0,0,0.310925,0.815982122,0.149635578
2/4/2016 3:00,0,0,0.279256,0.763478833,0.149530409
2/4/2016 4:00,0,0,0.275122,0.688589481,0.149425241
2/4/2016 5:00,0,0,0.265593,0.594661461,0.149320073
2/4/2016 6:00,0,0,0.283762,0.503205129,0.149214905
2/4/2016 7:00,0,0,0.368479,0.405717971,0.149109737
2/4/2016 8:00,0.005,0,0.41335,0.418550224,0.149004568
2/4/2016 9:00,0.023,0,0.484483,0.429660369,0.1488994
2/4/2016 10:00,0.048,0,0.604234,0.441783043,0.148794232
2/4/2016 11:00,0.051,0,0.792309,0.425752456,0.148689064
2/4/2016 12:00,0.057,0,0.811618,0.408076768,0.148583896
2/4/2016 13:00,0.024,0,0.7728,0.3762262,0.148478727
2/4/2016 14:00,0.016,0,0.777211,0.360258657,0.148373559
2/4/2016 15:00,0.004,0,0.801801,0.34777834,0.148268391
2/4/2016 16:00,0,0,0.801255,0.367975276,0.148163223
2/4/2016 17:00,0,0,0.735783,0.469044773,0.148058054
2/4/2016 18:00,0,0,0.638827,0.578045035,0.147952886
2/4/2016 19:00,0,0,0.509156,0.64049339,0.147847718
2/4/2016 20:00,0,0,0.349624,0.703921152,0.14774255
2/4/2016 21:00,0,0,0.22283,0.798733904,0.147637382
2/4/2016 22:00,0,0,0.146414,0.861320618,0.147532213
2/4/2016 23:00,0,0,0.096006,0.878033814,0.147427045
2/5/2016 0:00,0,0,0.074707,0.865655858,0.147321877
2/5/2016 1:00,0,0,0.074822,0.850698913,0.147216433
2/5/2016 2:00,0,0,0.083093,0.822372088,0.147110988
2/5/2016 3:00,0,0,0.085878,0.772804917,0.147005544
2/5/2016 4:00,0,0,0.102626,0.696272561,0.1469001
2/5/2016 5:00,0,0,0.132837,0.607491061,0.146794655
2/5/2016 6:00,0,0,0.165494,0.512307872,0.146689211
