,AT,BE,BG,CZ,DK,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
15/10/2016 07:00,6.667,8.791,8.027,6.115,8.996,7.384,1.671,8.497,7.495,8.005,12.266,14.384,0.098,-0.591,7.916,7.666,8.021,3.116,11.087,5.251,7.951,5.487,2.257,0.996,-0.958,4.424,8.674,15.323
15/10/2016 08:00,8.346,9.194,10.487,7.68,9.162,8.466,2.641,8.38,9.305,9.072,13.377,15.674,1.374,0.591,8.21,9.092,8.822,4.508,11.694,7.36,9.166,6.503,2.477,1.641,-0.493,5.725,9.081,17.174
15/10/2016 09:00,10.235,9.804,12.505,9.592,9.349,9.901,3.921,8.901,11.919,10.657,14.772,16.899,2.765,1.796,8.726,11.04,9.897,6.252,13.016,9.505,10.714,7.684,2.836,2.402,0.238,7.218,9.873,18.834
15/10/2016 10:00,12.098,10.624,14.16,11.611,9.543,11.389,4.991,9.63,14.808,12.625,16.426,18.214,4.032,3.185,9.442,13.205,11.053,7.755,14.983,11.115,12.347,9.202,3.227,3.155,0.908,8.661,10.609,20.109
15/10/2016 11:00,13.466,11.816,15.473,13.359,9.74,12.531,5.794,10.271,16.78,14.607,17.839,19.313,5.196,4.563,10.356,14.989,12.173,8.799,16.663,12.228,13.743,10.788,3.567,3.803,1.436,9.923,11.338,20.97
15/10/2016 12:00,14.234,13.214,16.418,14.693,9.897,13.374,6.404,10.846,18.238,16.103,18.473,20.026,6.09,5.626,11.333,16.303,13.139,9.397,18.036,12.848,14.729,12.259,3.787,4.282,1.812,10.96,11.982,21.437
15/10/2016 13:00,14.529,14.292,16.896,15.396,9.966,13.905,6.684,11.314,19.271,17.055,18.412,20.303,6.576,6.177,12.039,16.997,13.76,9.554,19.045,13.016,15.167,13.315,3.838,4.481,1.947,11.719,12.39,21.534
15/10/2016 14:00,14.401,14.864,16.728,15.486,9.934,14.104,6.529,11.606,19.886,17.572,17.919,20.202,6.518,6.145,12.543,16.905,14.136,9.282,19.603,12.707,15.18,13.76,3.685,4.269,1.738,12.054,12.572,21.243
15/10/2016 15:00,13.827,14.89,15.702,14.96,9.801,13.934,5.483,11.663,20.04,17.608,17.221,19.717,5.433,5.179,12.682,16.104,14.257,8.563,19.74,11.768,14.868,13.248,3.247,3.616,1.169,11.849,12.48,20.457
15/10/2016 16:00,12.287,14.274,13.154,13.216,9.578,13.106,3.554,11.461,19.665,17.056,16.239,18.707,2.978,2.696,12.338,14.411,13.912,7.37,19.522,9.926,13.935,10.782,2.71,2.772,0.408,10.962,12.093,18.821
15/10/2016 17:00,10.138,12.017,11.386,11.079,9.326,11.4,3.183,10.799,18.509,15.04,15.063,16.678,2.41,1.623,10.583,12.971,12.276,6.334,19.034,8.835,12.367,8.431,2.463,2.341,-0.156,8.99,11.283,17.25
15/10/2016 18:00,9.27,9.996,10.643,10.324,9.129,10.546,3.123,9.418,15.677,12.612,14.456,15.565,2.118,0.976,8.53,12.36,10.931,5.717,17.608,8.318,11.667,7.987,2.267,2.153,-0.333,7.795,10.321,16.573
15/10/2016 19:00,8.921,9.696,10.078,9.624,8.964,10.04,3.174,8.964,14.08,11.686,14.041,14.987,1.859,0.391,7.274,11.797,10.435,5.192,15.581,7.771,11.379,7.789,2.122,2.023,-0.48,7.079,9.962,15.985
15/10/2016 20:00,8.625,9.335,9.607,8.88,8.841,9.586,3.313,9.085,13.353,10.981,13.652,14.431,1.603,-0.065,6.582,11.448,9.964,4.74,14.955,7.362,10.82,7.683,2.061,1.942,-0.616,6.23,9.707,15.509
15/10/2016 21:00,8.322,8.866,9.212,8.334,8.759,9.122,3.297,9.211,12.721,10.471,13.266,13.898,1.484,-0.329,6.12,11.225,9.463,4.366,14.605,7.105,10.032,7.623,2.043,1.863,-0.719,5.59,9.455,15.164
15/10/2016 22:00,8.048,8.433,8.961,8.108,8.698,8.745,3.251,9.42,12.233,10.007,12.938,13.387,1.595,-0.218,5.662,10.997,9.004,4.099,14.257,7.02,9.582,7.556,2.051,1.8,-0.832,5.162,9.211,14.886
15/10/2016 23:00,7.795,8.038,8.955,7.936,8.639,8.418,3.038,9.743,11.846,9.609,12.606,12.944,1.349,-0.311,5.163,10.774,8.575,3.888,13.993,6.99,9.261,7.473,2.046,1.71,-0.967,4.945,8.999,14.708
16/10/2016 00:00,7.595,7.711,9.066,7.828,8.59,8.14,2.786,10.095,11.485,9.284,12.342,12.572,1.137,-0.358,4.742,10.523,8.201,3.672,13.795,6.937,9.059,7.377,2.027,1.635,-1.082,4.774,8.841,14.581
16/10/2016 01:00,7.334,7.408,9.041,7.667,8.559,7.894,2.567,10.385,11.272,9.029,12.121,12.253,0.989,-0.378,4.534,10.373,7.912,3.46,13.68,6.904,8.88,7.3,1.982,1.53,-1.164,4.487,8.754,14.454
16/10/2016 02:00,7.093,7.211,9.045,7.565,8.533,7.676,2.352,10.579,11.112,8.841,11.896,11.945,0.841,-0.489,4.986,10.233,7.759,3.258,13.58,6.904,8.825,7.295,1.915,1.458,-1.216,4.205,8.693,14.341
16/10/2016 03:00,6.948,6.962,9.057,7.471,8.508,7.486,2.142,10.695,10.955,8.695,11.609,11.666,0.623,-0.553,5.635,10.053,7.586,3.071,13.446,6.864,8.881,7.277,1.819,1.397,-1.246,3.917,8.687,14.307
16/10/2016 04:00,6.721,6.855,9.05,7.428,8.505,7.316,1.97,10.744,10.778,8.585,11.262,11.396,0.405,-0.686,6.2,9.821,7.436,2.968,13.22,6.761,8.773,7.181,1.727,1.353,-1.235,3.56,8.739,14.305
16/10/2016 05:00,6.451,6.846,8.917,7.362,8.509,7.128,1.856,10.693,10.626,8.568,10.901,11.105,0.364,-0.862,6.319,9.514,7.301,2.893,12.884,6.578,8.511,7,1.621,1.318,-1.196,3.165,8.807,14.257
16/10/2016 06:00,6.216,6.76,9.503,7.271,8.517,6.929,1.812,10.484,10.483,8.547,10.744,10.921,0.392,-0.779,6.327,9.406,7.257,2.845,12.52,6.67,8.36,6.875,1.559,1.324,-1.188,2.837,8.952,14.707
16/10/2016 07:00,7.051,6.846,10.988,8.06,8.539,7.235,2.858,10.24,10.33,8.673,12.006,12.224,0.959,0.073,6.377,10.421,7.323,3.154,12.285,7.212,9.393,7.707,1.842,1.444,-1.128,3.221,9.137,16.052
16/10/2016 08:00,8.705,8.103,12.786,9.324,8.757,8.755,3.961,10.003,11.437,10.203,13.28,14.45,2.152,1.952,6.871,11.59,8.371,3.866,12.846,7.898,11.028,8.667,2.249,1.999,-0.708,5.735,9.476,17.39
16/10/2016 09:00,10.791,10.016,14.649,11.123,9.066,10.382,5.07,10.313,13.523,12.154,14.81,16.67,3.841,4.144,7.902,13.215,9.979,4.856,14.162,8.608,13.101,10.076,2.686,2.703,-0.082,8.333,10.166,18.832
16/10/2016 10:00,12.981,12.704,16.153,13.328,9.391,12.766,5.929,10.809,15.801,14.379,16.347,18.445,5.365,5.691,9.699,14.777,12.392,5.838,15.507,9.154,15.085,11.271,3.074,3.376,0.614,11.149,10.957,19.999
16/10/2016 11:00,14.865,15.011,17.117,14.561,9.693,14.628,6.538,11.262,17.689,16.356,17.61,19.662,6.306,6.602,12.634,15.838,14.51,6.675,16.855,9.365,17.031,11.99,3.4,3.981,1.265,13.165,11.793,20.806
16/10/2016 12:00,15.95,16.876,17.448,15.024,9.933,15.833,6.849,11.587,19.02,17.648,18.289,20.395,6.8,7.167,15.045,16.376,16.218,7.29,17.826,9.299,18.118,12.186,3.61,4.455,1.738,14.245,12.603,21.323
16/10/2016 13:00,16.328,18.028,17.126,15.099,10.055,16.558,6.875,11.801,19.895,18.318,18.605,20.687,6.93,7.34,16.806,16.502,17.304,7.624,18.481,9.025,18.503,11.997,3.624,4.658,1.937,14.732,13.204,21.489
16/10/2016 14:00,16.076,18.52,16.223,14.86,10.058,16.804,6.572,11.915,20.331,18.513,18.566,20.549,6.621,7.039,17.662,16.252,17.841,7.636,18.967,8.575,18.324,11.481,3.402,4.448,1.81,14.63,13.52,21.242
16/10/2016 15:00,15.24,18.326,14.867,14.206,9.907,16.512,5.433,11.94,20.279,18.257,18.062,19.943,5.084,5.538,17.486,15.569,17.847,7.265,19.264,7.968,17.576,10.661,2.847,3.743,1.396,13.846,13.548,20.538
16/10/2016 16:00,13.419,17.113,13.192,12.553,9.573,15.023,3.938,11.747,19.763,17.363,16.584,18.731,2.562,2.168,16.008,13.996,16.835,6.196,19.147,7.274,15.855,9.357,2.348,2.901,0.911,12.266,13.198,19.075
16/10/2016 17:00,10.823,14.301,12.109,10.115,9.12,12.198,3.429,11.287,18.642,15.551,14.515,16.301,1.628,1.199,13.025,12.289,14.203,5.278,18.485,6.756,13.049,7.894,2.209,2.492,0.582,10.157,12.295,17.931
16/10/2016 18:00,9.557,12.702,11.478,8.958,8.871,10.783,3.008,10.518,16.405,13.822,13.742,14.983,1.045,0.738,11.427,11.618,12.898,4.848,16.975,6.353,11.997,7.198,2.101,2.374,0.473,8.934,11.006,17.442
16/10/2016 19:00,8.547,12.6,10.979,8.008,8.738,9.969,2.593,10.136,15.122,13.271,13.2,14.305,0.494,0.152,10.952,11.029,12.784,4.408,15.612,6.011,11.531,6.615,1.996,2.267,0.391,8.227,10.598,17.048
16/10/2016 20:00,7.641,12.402,10.586,7.17,8.653,9.309,2.205,10.083,14.624,12.879,12.651,13.771,-0.029,-0.394,10.583,10.393,12.582,3.994,15.124,5.703,11.171,6.135,1.926,2.152,0.31,7.747,10.366,16.621
16/10/2016 21:00,6.838,12.016,10.25,6.471,8.62,8.768,1.889,10.061,14.187,12.529,12.075,13.376,-0.51,-0.864,10.271,9.785,12.215,3.58,14.717,5.413,10.73,5.775,1.881,2.017,0.257,7.401,10.146,16.152
16/10/2016 22:00,6.233,11.57,9.951,5.911,8.65,8.402,1.631,10.06,13.759,12.229,11.601,13.173,-0.931,-1.425,9.991,9.266,11.757,3.162,14.333,5.079,10.354,5.505,1.835,1.891,0.196,7.12,9.999,15.789
16/10/2016 23:00,5.831,11.149,9.669,5.526,8.711,8.117,1.447,10.044,13.356,11.941,11.254,13.034,-1.3,-1.926,9.755,8.821,11.303,2.713,14.043,4.667,9.963,5.284,1.769,1.795,0.126,6.973,9.89,15.471
17/10/2016 00:00,5.535,10.62,9.381,5.293,8.787,7.913,1.261,10.083,13.007,11.671,10.962,12.899,-1.438,-2.047,9.411,8.453,10.886,2.308,13.8,4.288,9.549,5.138,1.69,1.716,0.088,6.916,9.818,15.138
17/10/2016 01:00,5.338,10.035,9.076,5.18,8.892,7.725,1.099,10.107,12.752,11.422,10.686,12.725,-1.482,-1.962,8.967,8.153,10.45,1.95,13.574,3.944,9.143,5.02,1.583,1.648,0.055,6.953,9.775,14.772
17/10/2016 02:00,5.21,9.522,8.772,5.142,9.006,7.576,0.923,10.098,12.55,11.194,10.427,12.531,-1.459,-1.788,8.3,7.959,9.99,1.661,13.339,3.65,8.679,4.937,1.484,1.592,0.016,7.011,9.747,14.411
17/10/2016 03:00,5.182,9.17,8.454,5.177,9.115,7.476,0.815,10.072,12.379,11.021,10.078,12.342,-1.446,-1.858,7.798,7.826,9.516,1.433,13.14,3.368,8.103,4.917,1.384,1.549,-0.018,7.085,9.731,14.135
17/10/2016 04:00,5.174,8.97,8.168,5.193,9.212,7.391,0.692,10.02,12.233,10.856,9.57,12.14,-1.579,-1.909,7.537,7.703,9.183,1.284,12.984,3.117,7.616,4.878,1.296,1.526,-0.025,7.016,9.726,13.964
17/10/2016 05:00,5.172,9.045,7.925,5.277,9.266,7.353,0.542,10.008,12.066,10.737,9.197,11.913,-1.709,-2.046,7.729,7.565,9.042,1.1,12.739,2.894,7.447,4.776,1.212,1.476,-0.025,6.885,9.73,13.878
17/10/2016 06:00,5.202,9.113,7.954,5.36,9.296,7.299,0.601,10.006,11.912,10.598,8.877,11.774,-1.461,-1.84,7.934,7.546,9.083,1.031,12.439,3.025,7.518,4.723,1.155,1.442,-0.024,6.785,9.72,14.452
17/10/2016 07:00,5.842,9.042,8.557,5.725,9.32,7.552,1.67,9.968,11.787,10.539,10.541,12.732,-0.168,-0.607,8.146,8.346,9.383,1.907,12.184,3.944,8.479,5.084,1.389,1.546,0.013,6.797,9.69,15.753
17/10/2016 08:00,7.204,9.976,9.528,6.52,9.511,8.728,2.878,9.983,12.711,11.595,12.653,14.373,1.578,1.386,8.884,9.336,10.449,3.624,12.727,5.281,10.097,5.784,1.776,2.012,0.421,7.391,9.907,16.661
17/10/2016 09:00,8.907,11.476,10.656,7.666,9.827,10.155,4.65,10.442,14.55,13.044,15.2,16.047,3.608,3.773,9.751,10.638,11.821,5.706,14.428,6.728,12.382,6.728,2.233,2.611,1.037,8.559,10.647,17.634
17/10/2016 10:00,10.493,13.38,11.635,8.869,10.134,11.699,6.186,11.199,16.634,14.314,17.159,17.473,5.356,5.961,11.33,11.735,13.56,7.322,16.368,7.857,14.271,7.657,2.7,3.199,1.637,9.662,11.552,18.438
17/10/2016 11:00,11.577,14.851,12.317,10.042,10.409,13.06,6.924,12.005,18.238,15.516,18.297,18.438,6.679,7.41,13.176,12.587,14.984,8.497,18.202,8.589,15.297,8.474,3.103,3.67,2.13,10.609,12.389,18.959
17/10/2016 12:00,12.217,15.712,12.737,10.987,10.623,14.004,7.299,12.613,19.407,16.376,18.88,19.065,7.377,8.1,13.526,13.278,15.843,9.327,19.363,9.044,15.525,8.996,3.35,4.008,2.438,11.054,13.02,19.156
17/10/2016 13:00,12.442,16.167,12.737,11.54,10.748,14.422,7.376,13.028,20.216,16.879,18.894,19.308,7.529,8.271,13.596,13.663,16.298,9.764,19.958,9.148,15.093,9.181,3.354,4.161,2.516,11.039,13.367,19.074
17/10/2016 14:00,12.265,16.352,12.234,11.586,10.7,14.391,7.064,13.187,20.597,17.007,18.328,19.146,7.127,7.899,14.016,13.667,16.429,9.763,20.163,8.854,14.457,8.998,3.02,4.079,2.303,10.631,13.453,18.666
17/10/2016 15:00,11.591,16.148,11.227,11.081,10.484,13.9,5.249,12.986,20.517,16.781,17.147,18.585,4.945,6.077,14.377,13.208,16.216,9.202,20.04,8.039,13.596,8.517,2.235,3.69,1.861,9.892,13.306,17.856
17/10/2016 16:00,10.383,15.324,9.498,9.898,10.14,12.682,3.103,12.49,19.967,16.155,15.472,17.477,2.03,2.907,13.94,12.083,15.413,7.602,19.586,6.132,12.148,7.725,1.671,3.145,1.403,8.931,12.837,16.525
17/10/2016 17:00,9.19,12.621,7.945,8.559,9.835,11.209,2.291,11.724,18.917,14.712,14.047,15.746,1.32,2.132,11.56,10.916,13.05,6.359,18.874,4.779,10.774,6.956,1.582,2.843,1.063,7.933,11.864,15.149
17/10/2016 18:00,8.702,10.71,7.111,8.176,9.688,10.538,1.758,10.895,16.981,12.995,13.409,14.908,0.81,1.316,10.333,10.455,11.526,5.902,17.627,4.141,10.293,6.548,1.501,2.679,0.893,7.479,10.471,14.463
17/10/2016 19:00,8.393,10.059,6.336,7.863,9.589,10.032,1.364,10.561,15.79,12.336,12.868,14.475,0.185,0.635,9.71,9.888,10.733,5.43,16.428,3.512,10.015,6.313,1.405,2.554,0.799,7.172,9.942,13.873
17/10/2016 20:00,8.135,9.497,5.627,7.594,9.51,9.541,0.992,10.494,15.188,11.757,12.327,14.093,-0.367,0.026,9.025,9.269,10.124,5.015,15.957,2.957,9.784,6.207,1.341,2.473,0.751,6.825,9.594,13.355
17/10/2016 21:00,7.937,9.001,4.985,7.407,9.459,9.121,0.555,10.41,14.674,11.183,11.799,13.748,-0.852,-0.462,8.424,8.669,9.686,4.677,15.566,2.47,9.504,6.201,1.292,2.403,0.749,6.447,9.365,12.891
17/10/2016 22:00,7.791,8.602,4.494,7.459,9.453,8.811,0.053,10.165,14.273,10.672,11.39,13.488,-1.221,-0.915,8.047,8.176,9.374,4.461,15.26,2.089,9.243,6.291,1.245,2.364,0.737,6.146,9.257,12.499
17/10/2016 23:00,7.634,8.239,4.14,7.579,9.433,8.558,-0.262,9.766,13.967,10.21,11.082,13.241,-1.477,-1.292,7.716,7.82,9.15,4.343,15.011,1.784,9.015,6.354,1.224,2.361,0.732,5.875,9.147,12.152
18/10/2016 00:00,7.417,7.917,3.807,7.675,9.356,8.331,-0.417,9.241,13.683,9.794,10.84,13.011,-1.609,-1.597,7.326,7.522,8.956,4.293,14.79,1.468,8.773,6.318,1.211,2.355,0.721,5.557,8.992,11.805
18/10/2016 01:00,7.2,7.674,3.486,7.715,9.267,8.123,-0.47,8.719,13.426,9.422,10.576,12.778,-1.74,-1.695,6.885,7.269,8.875,4.296,14.633,1.119,8.53,6.189,1.183,2.351,0.686,5.314,8.842,11.479
18/10/2016 02:00,6.926,7.474,3.154,7.685,9.167,7.958,-0.586,8.259,13.193,9.072,10.262,12.549,-1.731,-1.654,6.441,7.04,8.906,4.341,14.541,0.77,8.26,6,1.148,2.364,0.678,5.123,8.691,11.147
18/10/2016 03:00,6.667,7.301,2.903,7.579,9.071,7.816,-0.703,7.95,12.979,8.76,9.967,12.362,-1.743,-1.708,6.153,6.818,8.906,4.392,14.466,0.495,8.045,5.767,1.117,2.402,0.684,4.964,8.541,10.826
18/10/2016 04:00,6.465,7.211,2.688,7.454,8.986,7.683,-0.68,7.722,12.754,8.479,9.758,12.187,-1.857,-1.802,6.051,6.596,8.806,4.395,14.339,0.296,7.895,5.547,1.092,2.467,0.72,4.858,8.4,10.484
18/10/2016 05:00,6.293,7.223,2.491,7.315,8.87,7.554,-0.729,7.483,12.535,8.225,9.58,12.05,-1.773,-1.874,5.883,6.398,8.689,4.383,14.157,0.138,7.77,5.326,1.07,2.548,0.765,4.788,8.29,10.196
18/10/2016 06:00,6.138,7.23,3.513,7.183,8.792,7.446,-0.67,7.235,12.374,7.997,9.414,11.969,-1.657,-1.867,5.612,6.297,8.565,4.42,13.98,0.961,7.648,5.148,1.065,2.624,0.801,4.735,8.167,10.602
18/10/2016 07:00,6.301,7.324,5.914,7.278,8.882,7.699,0.261,7.002,12.267,7.957,9.782,12.746,-0.628,-0.78,5.731,6.8,8.5,4.973,13.838,3.001,7.931,5.309,1.506,2.765,0.844,4.959,7.966,12.056
18/10/2016 08:00,6.921,8.502,8.444,7.64,9.832,8.952,1.435,6.905,13.095,9.365,10.66,14.343,0.922,1.036,7.642,7.672,9.258,5.88,14.177,5.247,8.429,5.749,2.133,3.17,1.17,6.039,7.858,13.401
18/10/2016 09:00,7.613,9.886,10.427,8.287,10.621,10.123,2.88,7.739,14.442,10.905,11.656,15.792,2.711,3.189,8.92,8.826,10.326,6.981,15.305,7.116,9.157,6.432,2.867,3.711,1.725,6.87,8.239,14.705
18/10/2016 10:00,8.295,11.431,11.791,9.001,11.504,11.55,4.358,8.884,16.02,12.967,12.528,16.933,4.611,5.263,10.618,10.028,11.621,8.117,16.992,8.319,9.946,7.204,3.548,4.258,2.278,7.819,8.809,15.729
18/10/2016 11:00,8.771,12.761,12.723,9.646,12.261,12.765,5.668,10.033,17.629,14.589,13.132,17.647,6.198,6.855,12.439,11.128,12.56,9.095,19.139,9.162,10.643,7.963,3.993,4.706,2.718,8.695,9.453,16.438
18/10/2016 12:00,9.086,13.322,13.253,10.109,12.725,13.629,6.448,10.753,18.867,15.58,13.471,18.051,7.151,7.843,13.5,11.963,13.022,9.79,20.818,9.649,11.14,8.618,4.209,5.004,3.009,9.349,10.104,16.875
18/10/2016 13:00,9.216,13.49,13.271,10.405,12.904,14.067,6.76,11.157,19.611,16.036,13.516,18.182,7.502,8.277,13.745,12.415,13.087,10.135,22.008,9.747,11.279,9.04,4.172,5.131,3.101,9.753,10.575,16.998
18/10/2016 14:00,9.134,13.348,12.76,10.448,12.799,14.09,6.453,11.269,19.915,16.063,13.23,18.056,7.126,8.038,13.517,12.392,12.971,10.106,22.655,9.433,11.099,9.1,3.829,5.082,2.977,9.797,10.79,16.759
18/10/2016 15:00,8.781,12.966,11.674,10.216,12.386,13.701,4.566,11.124,19.852,15.732,12.633,17.597,4.992,6.468,13.069,11.9,12.595,9.631,22.804,8.492,10.595,8.728,3.063,4.834,2.632,9.481,10.765,16.114
18/10/2016 16:00,8.112,12.216,8.908,9.488,11.711,12.526,2.719,10.788,19.427,14.966,11.793,16.749,2.327,3.709,12.447,10.51,11.97,8.681,22.477,6.331,9.851,7.51,2.432,4.392,2.146,8.617,10.493,14.63
18/10/2016 17:00,6.961,11,6.792,8.301,11.018,10.775,2.313,10.178,18.531,13.2,10.975,15.102,1.922,3.141,10.846,9.13,11.098,8.038,21.751,5.044,8.891,6.33,2.226,4.184,1.826,6.819,9.876,12.899
18/10/2016 18:00,6.388,9.723,5.968,7.736,10.748,10.048,1.876,8.846,16.763,10.909,10.602,14.131,1.35,2.632,9.678,8.665,9.98,7.684,20.227,4.469,8.332,5.958,1.963,4.099,1.755,5.837,8.979,12.223
18/10/2016 19:00,6.066,8.769,5.295,7.389,10.569,9.686,1.312,8.103,15.675,10.178,10.244,13.603,0.772,2.199,9.291,8.218,8.91,7.339,18.903,3.884,7.982,5.647,1.713,3.987,1.691,5.487,8.669,11.603
18/10/2016 20:00,5.81,7.972,4.795,7.124,10.447,9.331,0.81,7.797,15.094,9.66,9.91,13.158,0.274,1.734,8.924,7.779,8.246,7.028,18.273,3.299,7.614,5.366,1.501,3.903,1.614,5.131,8.492,11.085
18/10/2016 21:00,5.602,7.69,4.358,6.922,10.337,8.929,0.484,7.345,14.591,9.172,9.557,12.742,-0.062,1.271,8.429,7.463,8.057,6.741,17.71,2.819,7.286,5.088,1.337,3.851,1.548,4.89,8.396,10.669
18/10/2016 22:00,5.435,7.512,4.112,6.813,10.192,8.566,0.367,6.942,14.179,8.722,9.221,12.402,-0.229,0.891,7.909,7.275,8.142,6.5,17.191,2.515,6.978,4.823,1.19,3.809,1.48,4.825,8.301,10.393
18/10/2016 23:00,5.317,7.333,4.051,6.775,10.044,8.272,0.228,6.659,13.854,8.325,8.895,12.149,-0.292,0.61,7.385,7.14,8.218,6.303,16.725,2.322,6.756,4.724,1.118,3.759,1.414,4.723,8.158,10.226
19/10/2016 00:00,5.236,7.201,4.074,6.753,9.886,8.026,0.157,6.487,13.562,7.991,8.623,11.906,-0.363,0.471,6.962,6.919,8.325,6.159,16.3,2.234,6.598,4.609,1.016,3.724,1.334,4.562,8.015,10.136
19/10/2016 01:00,5.142,7.173,4.207,6.763,9.736,7.76,-0.019,6.446,13.302,7.73,8.398,11.628,-0.517,0.245,6.709,6.681,8.393,6.074,15.935,2.201,6.45,4.502,0.951,3.687,1.256,4.377,7.87,10.076
19/10/2016 02:00,5.093,7.084,4.338,6.748,9.596,7.514,-0.176,6.487,13.061,7.486,8.199,11.367,-0.562,0.024,6.461,6.451,8.199,5.992,15.607,2.155,6.278,4.277,0.849,3.651,1.189,4.207,7.771,10.063
19/10/2016 03:00,5.078,6.941,4.384,6.726,9.44,7.295,-0.405,6.682,12.831,7.288,8.002,11.152,-0.696,-0.125,6.116,6.247,7.939,5.892,15.291,2.129,6.168,4.015,0.751,3.62,1.139,4.019,7.654,10.055
19/10/2016 04:00,5.061,6.832,4.338,6.707,9.304,7.113,-0.486,6.909,12.598,7.12,7.782,10.932,-0.85,-0.355,5.788,6.078,7.875,5.765,14.963,2.13,6.08,3.756,0.673,3.599,1.125,3.804,7.556,10.052
19/10/2016 05:00,5.053,6.799,4.276,6.678,9.252,6.914,-0.676,7.053,12.372,6.956,7.618,10.694,-1.006,-0.607,5.649,5.969,7.864,5.612,14.705,2.144,6.027,3.614,0.588,3.587,1.097,3.519,7.473,10.04
19/10/2016 06:00,4.992,6.862,4.685,6.641,9.285,6.723,-0.705,7.179,12.189,6.802,7.539,10.513,-1.092,-0.738,5.619,6.057,8.029,5.518,14.521,2.67,5.958,3.708,0.555,3.563,1.076,3.273,7.445,10.571
19/10/2016 07:00,5.199,6.961,5.602,6.77,9.292,6.728,0.135,7.17,12.052,6.757,8.174,11.417,-0.292,-0.066,5.606,7.282,8.28,5.978,14.378,4.052,6.259,5.039,0.951,3.589,1.076,3.448,7.406,11.948
19/10/2016 08:00,5.739,7.492,6.931,7.178,9.582,7.245,1.452,7.164,12.804,7.965,9.273,13.206,1.211,1.433,5.764,8.658,8.957,6.768,14.78,5.515,7.081,6.275,1.543,3.846,1.414,4.425,7.586,13.22
19/10/2016 09:00,6.177,8.288,8.251,7.748,9.981,7.927,3.031,8.202,14.276,9.639,10.806,14.967,3.018,3.319,6.144,10.339,9.721,7.844,16.085,7.069,8.211,7.733,2.355,4.186,2.112,5.181,8.532,14.431
19/10/2016 10:00,6.589,9.074,9.19,8.421,10.273,8.67,4.564,9.398,16.122,11.471,12.337,16.386,4.856,5.212,6.59,11.505,10.389,8.919,17.883,8.281,9.412,8.949,3.162,4.564,2.8,5.854,9.639,15.39
19/10/2016 11:00,6.844,9.716,9.794,9.093,10.521,9.357,5.969,10.39,17.745,12.785,13.524,17.315,6.368,6.694,7.064,12.16,10.839,9.834,19.798,9.083,10.64,9.723,3.779,4.926,3.413,6.589,10.611,16.187
19/10/2016 12:00,7.109,10.325,10.124,9.643,10.752,9.861,6.868,11.033,18.923,13.59,14.285,17.897,7.264,7.578,7.539,12.455,11.048,10.405,21.176,9.569,11.69,10.048,4.133,5.197,3.868,7.337,11.317,16.745
19/10/2016 13:00,7.207,10.805,10.274,9.976,10.843,10.14,7.173,11.351,19.58,14.012,14.676,18.084,7.515,7.884,8.479,12.463,11.131,10.598,22.063,9.744,12.325,10.008,4.135,5.323,4.069,7.737,11.773,17.029
19/10/2016 14:00,7.066,11.066,10.168,9.975,10.808,10.133,6.779,11.447,19.797,14.052,14.587,17.907,7.062,7.557,9.381,12.149,11.122,10.457,22.485,9.558,12.152,9.65,3.549,5.243,3.979,7.631,11.991,17.004
19/10/2016 15:00,6.611,10.934,9.667,9.541,10.627,9.796,4.666,11.437,19.641,13.716,14.035,17.369,5.249,6.352,9.634,11.495,10.858,9.869,22.563,8.814,11.469,8.911,2.109,4.859,3.591,7.037,11.967,16.595
19/10/2016 16:00,5.807,10.449,8.21,8.369,10.277,8.979,2.742,11.218,19.121,12.938,12.881,16.345,3.056,4.77,9.166,10.392,10.357,8.779,22.27,6.71,10.325,7.649,1.298,4.28,3.032,6.022,11.569,15.41
19/10/2016 17:00,4.833,9.63,7.021,6.618,9.901,7.732,2.344,10.587,18.165,11.412,11.336,14.448,2.333,3.958,8.335,9.474,8.955,7.987,21.653,5.406,9.035,6.616,1.208,4.008,2.555,4.401,10.428,14.209
19/10/2016 18:00,4.389,8.858,6.369,6.075,9.754,7.155,1.737,9.318,16.312,9.463,10.716,13.408,1.677,3.525,7.774,9.042,7.977,7.552,20.05,4.808,8.565,6.189,0.98,3.888,2.358,3.384,8.845,13.607
19/10/2016 19:00,4.097,8.456,5.849,5.768,9.635,6.815,1.043,8.806,15.263,8.812,10.19,12.891,1.103,3.25,7.445,8.682,7.649,7.125,18.672,4.331,8.145,5.913,0.792,3.791,2.202,2.838,8.334,13.059
19/10/2016 20:00,3.777,7.838,5.39,5.561,9.556,6.533,0.456,8.559,14.62,8.297,9.736,12.493,0.596,3.018,7.163,8.358,7.481,6.733,17.991,3.976,7.794,5.718,0.743,3.692,2.031,2.387,7.976,12.611
19/10/2016 21:00,3.465,7.391,4.977,5.515,9.526,6.278,0.05,8.314,14.008,7.749,9.349,12.184,0.1,2.904,6.903,8.03,7.485,6.381,17.453,3.681,7.437,5.566,0.765,3.621,1.86,2.024,7.665,12.271
19/10/2016 22:00,3.211,7.194,4.686,5.552,9.534,6.104,-0.09,8.062,13.486,7.241,9.026,11.895,-0.331,2.744,6.848,7.757,7.598,6.09,17.022,3.467,7.158,5.474,0.777,3.562,1.656,1.747,7.462,12.142
