Scenario,region,id,r,fuel_class,fraction
Connected,NAPP,2002,5,WAT,0.026124806
Connected,NAPP,2002,5,WIN,0.026642994
Connected,NAPP,1983,6,BIO,7.20761E-09
Connected,NAPP,1983,6,GAS,0.6952998
Connected,NAPP,1983,6,GEO,0.00E+00
Connected,NAPP,1983,6,HRD,0.239616117
Connected,NAPP,1983,6,NUC,0
Connected,NAPP,1983,6,OIL,0.001753334
Connected,NAPP,1983,6,PEA,0
Connected,NAPP,1983,6,SUN,0.009755764
Connected,NAPP,1983,6,WAT,0.026517755
Connected,NAPP,1983,6,WIN,0.027057224
Connected,NAPP,2008,7,BIO,2.63622E-08
Connected,NAPP,2008,7,GAS,0.698393897
Connected,NAPP,2008,7,GEO,0
Connected,NAPP,2008,7,HRD,0.237854202
Connected,NAPP,2008,7,NUC,0
Connected,NAPP,2008,7,OIL,0.001182657
Connected,NAPP,2008,7,PEA,0
Connected,NAPP,2008,7,SUN,0.009683398
Connected,NAPP,2008,7,WAT,0.026365967
Connected,NAPP,2008,7,WIN,0.026519853
Connected,NAPP,2004,8,BIO,0
Connected,NAPP,2004,8,GAS,0.697851044
Connected,NAPP,2004,8,GEO,0
Connected,NAPP,2004,8,HRD,0.237836805
Connected,NAPP,2004,8,NUC,0
Connected,NAPP,2004,8,OIL,0.001201413
Connected,NAPP,2004,8,PEA,0
Connected,NAPP,2004,8,SUN,0.009682671
Connected,NAPP,2004,8,WAT,0.026628907
Connected,NAPP,2004,8,WIN,0.026799161
Connected,NAPP,2005,9,BIO,0
Connected,NAPP,2005,9,GAS,0.698147395
Connected,NAPP,2005,9,GEO,0
Connected,NAPP,2005,9,HRD,0.237805492
Connected,NAPP,2005,9,NUC,0
Connected,NAPP,2005,9,OIL,0.001107583
Connected,NAPP,2005,9,PEA,0
Connected,NAPP,2005,9,SUN,0.009682046
Connected,NAPP,2005,9,WAT,0.026867396
Connected,NAPP,2005,9,WIN,0.026390088
Connected,NAPP,2016,10,BIO,1.03117E-08
Connected,NAPP,2016,10,GAS,0.698010945
Connected,NAPP,2016,10,GEO,0
Connected,NAPP,2016,10,HRD,0.237762539
Connected,NAPP,2016,10,NUC,0
Connected,NAPP,2016,10,OIL,0.000956335
Connected,NAPP,2016,10,PEA,0
Connected,NAPP,2016,10,SUN,0.009679564
Connected,NAPP,2016,10,WAT,0.026957003
Connected,NAPP,2016,10,WIN,0.026633604
Connected,NAPP,1990,11,BIO,1.04848E-08
Connected,NAPP,1990,11,GAS,0.692145566
Connected,NAPP,1990,11,GEO,0
Connected,NAPP,1990,11,HRD,0.24109325
Connected,NAPP,1990,11,NUC,0
Connected,NAPP,1990,11,OIL,0.00225978
Connected,NAPP,1990,11,PEA,0
Connected,NAPP,1990,11,SUN,0.009815904
Connected,NAPP,1990,11,WAT,0.027453115
Connected,NAPP,1990,11,WIN,0.027232374
Connected,NAPP,2006,12,BIO,0
Connected,NAPP,2006,12,GAS,0.697432176
Connected,NAPP,2006,12,GEO,0
Connected,NAPP,2006,12,HRD,0.23770255
Connected,NAPP,2006,12,NUC,0
Connected,NAPP,2006,12,OIL,0.001241283
Connected,NAPP,2006,12,PEA,0
Connected,NAPP,2006,12,SUN,9.68E-03
Connected,NAPP,2006,12,WAT,0.027117443
Connected,NAPP,2006,12,WIN,0.026828693
Connected,NAPP,1995,13,BIO,2.09653E-08
Connected,NAPP,1995,13,GAS,0.692312647
Connected,NAPP,1995,13,GEO,0
Connected,NAPP,1995,13,HRD,0.241044681
Connected,NAPP,1995,13,NUC,0
Connected,NAPP,1995,13,OIL,0.002054497
Connected,NAPP,1995,13,PEA,0
Connected,NAPP,1995,13,SUN,0.009813764
Connected,NAPP,1995,13,WAT,0.027502047
Connected,NAPP,1995,13,WIN,0.027272344
Connected,NAPP,1999,14,BIO,2.08749E-08
Connected,NAPP,1999,14,GAS,0.693653507
Connected,NAPP,1999,14,GEO,0
Connected,NAPP,1999,14,HRD,0.240005877
Connected,NAPP,1999,14,NUC,0
Connected,NAPP,1999,14,OIL,0.002027462
Connected,NAPP,1999,14,PEA,0
Connected,NAPP,1999,14,SUN,0.009771127
Connected,NAPP,1999,14,WAT,0.027459916
Connected,NAPP,1999,14,WIN,0.027082089
Connected,NAPP,2009,15,BIO,1.0334E-08
Connected,NAPP,2009,15,GAS,0.697307111
Connected,NAPP,2009,15,GEO,0
Connected,NAPP,2009,15,HRD,0.237627262
Connected,NAPP,2009,15,NUC,0
Connected,NAPP,2009,15,OIL,0.001157974
Connected,NAPP,2009,15,PEA,0
Connected,NAPP,2009,15,SUN,0.009674842
Connected,NAPP,2009,15,WAT,0.027579814
Connected,NAPP,2009,15,WIN,0.026652988
Connected,NAPP,2001,16,BIO,0
Connected,NAPP,2001,16,GAS,0.696037478
Connected,NAPP,2001,16,GEO,0
Connected,NAPP,2001,16,HRD,0.238358802
Connected,NAPP,2001,16,NUC,0
Connected,NAPP,2001,16,OIL,0.00135524
Connected,NAPP,2001,16,PEA,0
Connected,NAPP,2001,16,SUN,0.009704543
Connected,NAPP,2001,16,WAT,0.027667312
Connected,NAPP,2001,16,WIN,0.026876625
Connected,NAPP,1984,17,BIO,0
Connected,NAPP,1984,17,GAS,0.693477678
Connected,NAPP,1984,17,GEO,0
Connected,NAPP,1984,17,HRD,0.239717339
Connected,NAPP,1984,17,NUC,0
Connected,NAPP,1984,17,OIL,0.001427828
Connected,NAPP,1984,17,PEA,0
Connected,NAPP,1984,17,SUN,0.009758892
Connected,NAPP,1984,17,WAT,0.028310102
Connected,NAPP,1984,17,WIN,0.027308161
Connected,NAPP,2014,18,BIO,2.06984E-08
Connected,NAPP,2014,18,GAS,0.696061891
Connected,NAPP,2014,18,GEO,0
Connected,NAPP,2014,18,HRD,0.237976566
Connected,NAPP,2014,18,NUC,0
Connected,NAPP,2014,18,OIL,0.001315608
Connected,NAPP,2014,18,PEA,0
Connected,NAPP,2014,18,SUN,0.009689011
Connected,NAPP,2014,18,WAT,0.02829821
Connected,NAPP,2014,18,WIN,0.026658693
Connected,NAPP,2003,19,BIO,0
Connected,NAPP,2003,19,GAS,0.696420575
Connected,NAPP,2003,19,GEO,0
Connected,NAPP,2003,19,HRD,0.237713246
Connected,NAPP,2003,19,NUC,0
Connected,NAPP,2003,19,OIL,0.001126952
Connected,NAPP,2003,19,PEA,0
Connected,NAPP,2003,19,SUN,0.009678177
Connected,NAPP,2003,19,WAT,0.028412208
Connected,NAPP,2003,19,WIN,0.026648842
Connected,NAPP,1992,20,BIO,1.04041E-08
Connected,NAPP,1992,20,GAS,0.6928419
Connected,NAPP,1992,20,GEO,0
Connected,NAPP,1992,20,HRD,0.239893543
Connected,NAPP,1992,20,NUC,0
Connected,NAPP,1992,20,OIL,0.001867665
Connected,NAPP,1992,20,PEA,0
Connected,NAPP,1992,20,SUN,0.009766296
Connected,NAPP,1992,20,WAT,0.028643314
Connected,NAPP,1992,20,WIN,0.026987273
Connected,NAPP,2007,21,BIO,1.04097E-08
Connected,NAPP,2007,21,GAS,0.693098787
Connected,NAPP,2007,21,GEO,0
Connected,NAPP,2007,21,HRD,0.239367466
Connected,NAPP,2007,21,NUC,0
Connected,NAPP,2007,21,OIL,0.001574652
Connected,NAPP,2007,21,PEA,0
Connected,NAPP,2007,21,SUN,0.009745552
Connected,NAPP,2007,21,WAT,0.029218965
Connected,NAPP,2007,21,WIN,0.026994568
Connected,NAPP,2011,22,BIO,0
Connected,NAPP,2011,22,GAS,0.695048508
Connected,NAPP,2011,22,GEO,0
Connected,NAPP,2011,22,HRD,0.237961198
Connected,NAPP,2011,22,NUC,0
Connected,NAPP,2011,22,OIL,0.001288187
Connected,NAPP,2011,22,PEA,0
Connected,NAPP,2011,22,SUN,0.009688277
Connected,NAPP,2011,22,WAT,0.029310747
Connected,NAPP,2011,22,WIN,0.026703083
Connected,NAPP,2018,23,BIO,0
Connected,NAPP,2018,23,GAS,0.695161147
Connected,NAPP,2018,23,GEO,0
Connected,NAPP,2018,23,HRD,0.237783257
Connected,NAPP,2018,23,NUC,0
Connected,NAPP,2018,23,OIL,0.001039884
Connected,NAPP,2018,23,PEA,0
Connected,NAPP,2018,23,SUN,0.009681124
Connected,NAPP,2018,23,WAT,0.029475963
Connected,NAPP,2018,23,WIN,0.026858624
Connected,NAPP,1996,24,BIO,5.81254E-09
Connected,NAPP,1996,24,GAS,0.689072751
Connected,NAPP,1996,24,GEO,0
Connected,NAPP,1996,24,HRD,0.241241985
Connected,NAPP,1996,24,NUC,0
Connected,NAPP,1996,24,OIL,0.002675468
Connected,NAPP,1996,24,PEA,0
Connected,NAPP,1996,24,SUN,0.009821132
Connected,NAPP,1996,24,WAT,0.029917092
Connected,NAPP,1996,24,WIN,0.027271566
Connected,NAPP,1987,25,BIO,1.05008E-08
Connected,NAPP,1987,25,GAS,0.689659865
Connected,NAPP,1987,25,GEO,0
Connected,NAPP,1987,25,HRD,0.241462174
Connected,NAPP,1987,25,NUC,0
Connected,NAPP,1987,25,OIL,0.001621296
Connected,NAPP,1987,25,PEA,0
Connected,NAPP,1987,25,SUN,0.009830912
Connected,NAPP,1987,25,WAT,0.030388494
Connected,NAPP,1987,25,WIN,0.027037249
Connected,NAPP,1989,26,BIO,1.04344E-08
Connected,NAPP,1989,26,GAS,0.691092412
Connected,NAPP,1989,26,GEO,0
Connected,NAPP,1989,26,HRD,0.239934345
Connected,NAPP,1989,26,NUC,0
Connected,NAPP,1989,26,OIL,0.001549176
Connected,NAPP,1989,26,PEA,0
Connected,NAPP,1989,26,SUN,0.009768974
Connected,NAPP,1989,26,WAT,3.05E-02
Connected,NAPP,1989,26,WIN,0.027124966
Connected,NAPP,2013,27,BIO,3.11855E-08
Connected,NAPP,2013,27,GAS,0.691705475
Connected,NAPP,2013,27,GEO,0
Connected,NAPP,2013,27,HRD,0.23903293
Connected,NAPP,2013,27,NUC,0
Connected,NAPP,2013,27,OIL,0.001750733
Connected,NAPP,2013,27,PEA,0
Connected,NAPP,2013,27,SUN,0.00973202
Connected,NAPP,2013,27,WAT,0.030485078
Connected,NAPP,2013,27,WIN,0.027293733
Connected,NAPP,1982,28,BIO,3.14049E-08
Connected,NAPP,1982,28,GAS,0.689249118
Connected,NAPP,1982,28,GEO,0
Connected,NAPP,1982,28,HRD,2.41E-01
Connected,NAPP,1982,28,NUC,0
Connected,NAPP,1982,28,OIL,0.002293161
Connected,NAPP,1982,28,PEA,0
Connected,NAPP,1982,28,SUN,0.009800536
Connected,NAPP,1982,28,WAT,0.030718003
Connected,NAPP,1982,28,WIN,0.027225903
Connected,NAPP,2012,29,BIO,1.03192E-08
Connected,NAPP,2012,29,GAS,0.693494883
Connected,NAPP,2012,29,GEO,0
Connected,NAPP,2012,29,HRD,0.237935799
Connected,NAPP,2012,29,NUC,0
Connected,NAPP,2012,29,OIL,0.001222596
Connected,NAPP,2012,29,PEA,0
Connected,NAPP,2012,29,SUN,0.009686626
Connected,NAPP,2012,29,WAT,0.030772377
Connected,NAPP,2012,29,WIN,0.026887709
Connected,NAPP,1985,30,BIO,0
Connected,NAPP,1985,30,GAS,0.684626392
Connected,NAPP,1985,30,GEO,0
Connected,NAPP,1985,30,HRD,0.243971655
Connected,NAPP,1985,30,NUC,0
Connected,NAPP,1985,30,OIL,0.002233686
Connected,NAPP,1985,30,PEA,0
Connected,NAPP,1985,30,SUN,0.009933257
Connected,NAPP,1985,30,WAT,0.031693976
Connected,NAPP,1985,30,WIN,0.027541035
Connected,NAPP,1980,31,BIO,1.04711E-08
Connected,NAPP,1980,31,GAS,0.688061297
Connected,NAPP,1980,31,GEO,0
Connected,NAPP,1980,31,HRD,0.241438978
Connected,NAPP,1980,31,NUC,0
Connected,NAPP,1980,31,OIL,2.18E-03
Connected,NAPP,1980,31,PEA,0
Connected,NAPP,1980,31,SUN,0.009829267
Connected,NAPP,1980,31,WAT,0.031386935
Connected,NAPP,1980,31,WIN,0.027098978
Connected,NAPP,1988,32,BIO,2.10472E-08
Connected,NAPP,1988,32,GAS,0.685402761
Connected,NAPP,1988,32,GEO,0
Connected,NAPP,1988,32,HRD,0.242648708
Connected,NAPP,1988,32,NUC,0
Connected,NAPP,1988,32,OIL,0.002843047
Connected,NAPP,1988,32,PEA,0
Connected,NAPP,1988,32,SUN,0.009878409
Connected,NAPP,1988,32,WAT,0.031768914
Connected,NAPP,1988,32,WIN,0.02745814
Connected,NAPP,2015,33,BIO,0
Connected,NAPP,2015,33,GAS,0.693484972
Connected,NAPP,2015,33,GEO,0
Connected,NAPP,2015,33,HRD,0.237603943
Connected,NAPP,2015,33,NUC,0
Connected,NAPP,2015,33,OIL,0.001300707
Connected,NAPP,2015,33,PEA,0
Connected,NAPP,2015,33,SUN,0.009673853
Connected,NAPP,2015,33,WAT,0.031470954
Connected,NAPP,2015,33,WIN,0.026465571
Connected,NAPP,2010,34,BIO,1.04E-08
Connected,NAPP,2010,34,GAS,0.690795933
Connected,NAPP,2010,34,GEO,0
Connected,NAPP,2010,34,HRD,0.239143631
Connected,NAPP,2010,34,NUC,0
Connected,NAPP,2010,34,OIL,0.001880694
Connected,NAPP,2010,34,PEA,0
Connected,NAPP,2010,34,SUN,0.009736527
Connected,NAPP,2010,34,WAT,0.031761446
Connected,NAPP,2010,34,WIN,0.02668176
Connected,NAPP,1991,35,BIO,4.19454E-08
Connected,NAPP,1991,35,GAS,0.68729303
Connected,NAPP,1991,35,GEO,0
Connected,NAPP,1991,35,HRD,0.241129636
Connected,NAPP,1991,35,NUC,0
Connected,NAPP,1991,35,OIL,0.00219498
Connected,NAPP,1991,35,PEA,0
Connected,NAPP,1991,35,SUN,0.009817392
Connected,NAPP,1991,35,WAT,0.032436348
Connected,NAPP,1991,35,WIN,0.027128572
Connected,NAPP,1994,36,BIO,3.14608E-08
Connected,NAPP,1994,36,GAS,0.686587597
Connected,NAPP,1994,36,GEO,0
Connected,NAPP,1994,36,HRD,0.241143107
Connected,NAPP,1994,36,NUC,0
Connected,NAPP,1994,36,OIL,0.002497601
Connected,NAPP,1994,36,PEA,0
Connected,NAPP,1994,36,SUN,0.009817952
Connected,NAPP,1994,36,WAT,0.032648402
Connected,NAPP,1994,36,WIN,0.02730531
Connected,NAPP,1998,37,BIO,3.15844E-08
Connected,NAPP,1998,37,GAS,0.686028834
Connected,NAPP,1998,37,GEO,0
Connected,NAPP,1998,37,HRD,0.242090589
Connected,NAPP,1998,37,NUC,0
Connected,NAPP,1998,37,OIL,0.00207791
Connected,NAPP,1998,37,PEA,0
Connected,NAPP,1998,37,SUN,0.009856236
Connected,NAPP,1998,37,WAT,0.032825748
Connected,NAPP,1998,37,WIN,0.027120652
Connected,NAPP,1986,38,BIO,2.69418E-08
Connected,NAPP,1986,38,GAS,6.84E-01
Connected,NAPP,1986,38,GEO,0
Connected,NAPP,1986,38,HRD,0.242419815
Connected,NAPP,1986,38,NUC,0
Connected,NAPP,1986,38,OIL,0.002048618
Connected,NAPP,1986,38,PEA,0
Connected,NAPP,1986,38,SUN,0.009869992
Connected,NAPP,1986,38,WAT,0.034533384
Connected,NAPP,1986,38,WIN,0.027385556
Connected,NAPP,1981,39,BIO,1.05225E-08
Connected,NAPP,1981,39,GAS,0.683215375
Connected,NAPP,1981,39,GEO,0
Connected,NAPP,1981,39,HRD,0.241961254
Connected,NAPP,1981,39,NUC,0
Connected,NAPP,1981,39,OIL,0.002416698
Connected,NAPP,1981,39,PEA,0
Connected,NAPP,1981,39,SUN,0.009851244
Connected,NAPP,1981,39,WAT,0.035363428
Connected,NAPP,1981,39,WIN,0.02719199
Connected,SAPP,2000,1,BIO,0.000857047
Connected,SAPP,2000,1,GAS,5.33341E-08
Connected,SAPP,2000,1,GEO,0
Connected,SAPP,2000,1,HRD,0.828900332
Connected,SAPP,2000,1,NUC,0.050127751
Connected,SAPP,2000,1,OIL,0.000581371
Connected,SAPP,2000,1,PEA,0
Connected,SAPP,2000,1,SUN,0.010147897
Connected,SAPP,2000,1,WAT,0.09395284
Connected,SAPP,2000,1,WIN,0.015432709
Connected,SAPP,2009,2,BIO,0.001170766
Connected,SAPP,2009,2,GAS,8.33061E-08
Connected,SAPP,2009,2,GEO,0
Connected,SAPP,2009,2,HRD,0.820400034
Connected,SAPP,2009,2,NUC,0.049960945
Connected,SAPP,2009,2,OIL,0.000578166
Connected,SAPP,2009,2,PEA,0
Connected,SAPP,2009,2,SUN,0.010103717
Connected,SAPP,2009,2,WAT,0.102650063
Connected,SAPP,2009,2,WIN,0.015136226
Connected,SAPP,2004,3,BIO,0.00068944
Connected,SAPP,2004,3,GAS,0
Connected,SAPP,2004,3,GEO,0
Connected,SAPP,2004,3,HRD,0.816158639
Connected,SAPP,2004,3,NUC,0.050092866
Connected,SAPP,2004,3,OIL,0.000583928
Connected,SAPP,2004,3,PEA,0
Connected,SAPP,2004,3,SUN,0.010133411
Connected,SAPP,2004,3,WAT,0.107056561
Connected,SAPP,2004,3,WIN,0.015285154
Connected,SAPP,2008,4,BIO,0.000784664
Connected,SAPP,2008,4,GAS,5.38386E-08
Connected,SAPP,2008,4,GEO,0
Connected,SAPP,2008,4,HRD,8.16E-01
Connected,SAPP,2008,4,NUC,0.050012719
Connected,SAPP,2008,4,OIL,0.000577896
Connected,SAPP,2008,4,PEA,0
Connected,SAPP,2008,4,SUN,1.01E-02
Connected,SAPP,2008,4,WAT,0.107967566
Connected,SAPP,2008,4,WIN,0.015032875
Connected,SAPP,2006,5,BIO,0.000678287
Connected,SAPP,2006,5,GAS,0
Connected,SAPP,2006,5,GEO,0
Connected,SAPP,2006,5,HRD,0.814552636
Connected,SAPP,2006,5,NUC,0.050045811
Connected,SAPP,2006,5,OIL,0.000590776
Connected,SAPP,2006,5,PEA,0
Connected,SAPP,2006,5,SUN,0.010122735
Connected,SAPP,2006,5,WAT,0.108946314
Connected,SAPP,2006,5,WIN,0.01506344
Connected,SAPP,1997,6,BIO,0.000599722
Connected,SAPP,1997,6,GAS,4.86968E-05
Connected,SAPP,1997,6,GEO,0.00E+00
Connected,SAPP,1997,6,HRD,0.812978334
Connected,SAPP,1997,6,NUC,0.050003805
Connected,SAPP,1997,6,OIL,0.000582387
Connected,SAPP,1997,6,PEA,0
Connected,SAPP,1997,6,SUN,0.010113306
Connected,SAPP,1997,6,WAT,0.110524653
Connected,SAPP,1997,6,WIN,0.015149098
Connected,SAPP,1996,7,BIO,0.000841015
Connected,SAPP,1996,7,GAS,0
Connected,SAPP,1996,7,GEO,0
Connected,SAPP,1996,7,HRD,0.809653071
Connected,SAPP,1996,7,NUC,0.050104058
Connected,SAPP,1996,7,OIL,0.000578674
Connected,SAPP,1996,7,PEA,0
Connected,SAPP,1996,7,SUN,0.010138346
Connected,SAPP,1996,7,WAT,0.113423453
Connected,SAPP,1996,7,WIN,0.015261383
Connected,SAPP,2017,8,BIO,0.000796387
Connected,SAPP,2017,8,GAS,0
Connected,SAPP,2017,8,GEO,0
Connected,SAPP,2017,8,HRD,0.809392803
Connected,SAPP,2017,8,NUC,0.049840973
Connected,SAPP,2017,8,OIL,0.000578729
Connected,SAPP,2017,8,PEA,0
Connected,SAPP,2017,8,SUN,0.01008126
Connected,SAPP,2017,8,WAT,0.114119762
Connected,SAPP,2017,8,WIN,0.015190085
Connected,SAPP,2005,9,BIO,0.000810602
Connected,SAPP,2005,9,GAS,4.9936E-07
Connected,SAPP,2005,9,GEO,0
Connected,SAPP,2005,9,HRD,0.808273722
Connected,SAPP,2005,9,NUC,0.049913282
Connected,SAPP,2005,9,OIL,0.000603059
Connected,SAPP,2005,9,PEA,0
Connected,SAPP,2005,9,SUN,0.010094913
Connected,SAPP,2005,9,WAT,0.115266429
Connected,SAPP,2005,9,WIN,0.015037494
Connected,SAPP,2003,10,BIO,0.000634466
Connected,SAPP,2003,10,GAS,1.89977E-07
Connected,SAPP,2003,10,GEO,0
Connected,SAPP,2003,10,HRD,0.807228472
Connected,SAPP,2003,10,NUC,0.049896093
Connected,SAPP,2003,10,OIL,0.000580426
Connected,SAPP,2003,10,PEA,0
Connected,SAPP,2003,10,SUN,0.010092768
Connected,SAPP,2003,10,WAT,0.116804991
Connected,SAPP,2003,10,WIN,0.014762595
Connected,SAPP,1999,11,BIO,0.00077423
Connected,SAPP,1999,11,GAS,2.13619E-07
Connected,SAPP,1999,11,GEO,0
Connected,SAPP,1999,11,HRD,0.805420705
Connected,SAPP,1999,11,NUC,0.050161311
Connected,SAPP,1999,11,OIL,0.00059775
Connected,SAPP,1999,11,PEA,0
Connected,SAPP,1999,11,SUN,0.010147149
Connected,SAPP,1999,11,WAT,0.117699626
Connected,SAPP,1999,11,WIN,0.015199016
Connected,SAPP,2002,12,BIO,0.000700282
Connected,SAPP,2002,12,GAS,0
Connected,SAPP,2002,12,GEO,0
Connected,SAPP,2002,12,HRD,0.802294023
Connected,SAPP,2002,12,NUC,0.05000069
Connected,SAPP,2002,12,OIL,0.00058725
Connected,SAPP,2002,12,PEA,0
Connected,SAPP,2002,12,SUN,1.01E-02
Connected,SAPP,2002,12,WAT,0.121237948
Connected,SAPP,2002,12,WIN,0.015066018
Connected,SAPP,2012,13,BIO,0.000616419
Connected,SAPP,2012,13,GAS,3.009E-07
Connected,SAPP,2012,13,GEO,0
Connected,SAPP,2012,13,HRD,0.801425345
Connected,SAPP,2012,13,NUC,0.050134595
Connected,SAPP,2012,13,OIL,0.000595792
Connected,SAPP,2012,13,PEA,0
Connected,SAPP,2012,13,SUN,0.010149428
Connected,SAPP,2012,13,WAT,0.121845214
Connected,SAPP,2012,13,WIN,0.015232907
Connected,SAPP,2011,14,BIO,0.000634888
Connected,SAPP,2011,14,GAS,3.39515E-07
Connected,SAPP,2011,14,GEO,0
Connected,SAPP,2011,14,HRD,8.00E-01
Connected,SAPP,2011,14,NUC,0.050202374
Connected,SAPP,2011,14,OIL,0.000580338
Connected,SAPP,2011,14,PEA,0
Connected,SAPP,2011,14,SUN,0.010152364
Connected,SAPP,2011,14,WAT,0.123531539
Connected,SAPP,2011,14,WIN,0.015318868
Connected,SAPP,1993,15,BIO,0.00082038
Connected,SAPP,1993,15,GAS,3.18238E-07
Connected,SAPP,1993,15,GEO,0
Connected,SAPP,1993,15,HRD,0.79997398
Connected,SAPP,1993,15,NUC,0.049818418
Connected,SAPP,1993,15,OIL,0.000585909
Connected,SAPP,1993,15,PEA,0
Connected,SAPP,1993,15,SUN,0.010073855
Connected,SAPP,1993,15,WAT,0.123706957
Connected,SAPP,1993,15,WIN,0.015020184
Connected,SAPP,2014,16,BIO,0.000687402
Connected,SAPP,2014,16,GAS,0
Connected,SAPP,2014,16,GEO,0
Connected,SAPP,2014,16,HRD,0.798690551
Connected,SAPP,2014,16,NUC,0.05006499
Connected,SAPP,2014,16,OIL,6.18E-04
Connected,SAPP,2014,16,PEA,0
Connected,SAPP,2014,16,SUN,0.010126486
Connected,SAPP,2014,16,WAT,0.124628348
Connected,SAPP,2014,16,WIN,0.015183768
Connected,SAPP,1992,17,BIO,0.000656421
Connected,SAPP,1992,17,GAS,0
Connected,SAPP,1992,17,GEO,0
Connected,SAPP,1992,17,HRD,0.799213477
Connected,SAPP,1992,17,NUC,0.049955659
Connected,SAPP,1992,17,OIL,0.000577605
Connected,SAPP,1992,17,PEA,0
Connected,SAPP,1992,17,SUN,0.010112943
Connected,SAPP,1992,17,WAT,0.124436106
Connected,SAPP,1992,17,WIN,0.01504779
Connected,SAPP,2015,18,BIO,0.000529916
Connected,SAPP,2015,18,GAS,0
Connected,SAPP,2015,18,GEO,0
Connected,SAPP,2015,18,HRD,0.798766534
Connected,SAPP,2015,18,NUC,0.049848469
Connected,SAPP,2015,18,OIL,0.000586539
Connected,SAPP,2015,18,PEA,0
Connected,SAPP,2015,18,SUN,0.010083031
Connected,SAPP,2015,18,WAT,0.125102339
Connected,SAPP,2015,18,WIN,0.015083172
Connected,SAPP,1994,19,BIO,0.00049594
Connected,SAPP,1994,19,GAS,2.66027E-07
Connected,SAPP,1994,19,GEO,0
Connected,SAPP,1994,19,HRD,0.795122922
Connected,SAPP,1994,19,NUC,0.049974116
Connected,SAPP,1994,19,OIL,0.00059036
Connected,SAPP,1994,19,PEA,0
Connected,SAPP,1994,19,SUN,0.010109022
Connected,SAPP,1994,19,WAT,0.1285645
Connected,SAPP,1994,19,WIN,0.015142874
Connected,SAPP,2013,20,BIO,0.000473204
Connected,SAPP,2013,20,GAS,3.19851E-07
Connected,SAPP,2013,20,GEO,0
Connected,SAPP,2013,20,HRD,0.79364533
Connected,SAPP,2013,20,NUC,0.050070894
Connected,SAPP,2013,20,OIL,0.000615586
Connected,SAPP,2013,20,PEA,0
Connected,SAPP,2013,20,SUN,0.010129397
Connected,SAPP,2013,20,WAT,0.129768455
Connected,SAPP,2013,20,WIN,0.015296814
Connected,SAPP,1981,21,BIO,0.000822162
Connected,SAPP,1981,21,GAS,3.18792E-07
Connected,SAPP,1981,21,GEO,0
Connected,SAPP,1981,21,HRD,0.792947076
Connected,SAPP,1981,21,NUC,0.049905121
Connected,SAPP,1981,21,OIL,0.000588396
Connected,SAPP,1981,21,PEA,0
Connected,SAPP,1981,21,SUN,0.010095861
Connected,SAPP,1981,21,WAT,0.130539463
Connected,SAPP,1981,21,WIN,0.015101603
Connected,SAPP,1982,22,BIO,0.000483723
Connected,SAPP,1982,22,GAS,0
Connected,SAPP,1982,22,GEO,0
Connected,SAPP,1982,22,HRD,0.792880479
Connected,SAPP,1982,22,NUC,0.049804703
Connected,SAPP,1982,22,OIL,0.00057843
Connected,SAPP,1982,22,PEA,0
Connected,SAPP,1982,22,SUN,0.010072415
Connected,SAPP,1982,22,WAT,0.131430114
Connected,SAPP,1982,22,WIN,0.014750137
Connected,SAPP,2007,23,BIO,0.000723068
Connected,SAPP,2007,23,GAS,0
Connected,SAPP,2007,23,GEO,0
Connected,SAPP,2007,23,HRD,0.789956452
Connected,SAPP,2007,23,NUC,0.050005112
Connected,SAPP,2007,23,OIL,0.00060138
Connected,SAPP,2007,23,PEA,0
Connected,SAPP,2007,23,SUN,0.010116089
Connected,SAPP,2007,23,WAT,0.133580565
Connected,SAPP,2007,23,WIN,0.015017334
Connected,SAPP,2001,24,BIO,0.000425335
Connected,SAPP,2001,24,GAS,1.06683E-07
Connected,SAPP,2001,24,GEO,0
Connected,SAPP,2001,24,HRD,0.78949148
Connected,SAPP,2001,24,NUC,0.05010168
Connected,SAPP,2001,24,OIL,0.000601466
Connected,SAPP,2001,24,PEA,0
Connected,SAPP,2001,24,SUN,0.010135625
Connected,SAPP,2001,24,WAT,0.13391994
Connected,SAPP,2001,24,WIN,0.015324368
Connected,SAPP,1988,25,BIO,0.000458239
Connected,SAPP,1988,25,GAS,1.59808E-07
Connected,SAPP,1988,25,GEO,0
Connected,SAPP,1988,25,HRD,0.788628851
Connected,SAPP,1988,25,NUC,0.050171299
Connected,SAPP,1988,25,OIL,0.000585594
Connected,SAPP,1988,25,PEA,0
Connected,SAPP,1988,25,SUN,0.010157448
Connected,SAPP,1988,25,WAT,0.134717977
Connected,SAPP,1988,25,WIN,0.015280434
Connected,SAPP,1991,26,BIO,0.000431038
Connected,SAPP,1991,26,GAS,5.33862E-08
Connected,SAPP,1991,26,GEO,0
Connected,SAPP,1991,26,HRD,0.787464213
Connected,SAPP,1991,26,NUC,0.050143839
Connected,SAPP,1991,26,OIL,0.00057917
Connected,SAPP,1991,26,PEA,0
Connected,SAPP,1991,26,SUN,0.010144096
Connected,SAPP,1991,26,WAT,0.136209322
Connected,SAPP,1991,26,WIN,0.015028269
Connected,SAPP,1989,27,BIO,0.000456359
Connected,SAPP,1989,27,GAS,1.06675E-07
Connected,SAPP,1989,27,GEO,0
Connected,SAPP,1989,27,HRD,0.785915582
Connected,SAPP,1989,27,NUC,0.050098065
