Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLCapitalf_STO	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLCapitalf_STO_in	SLCapitalf_STO_out	
 2360	0.161692	0.000000	0.000000	0.000000	0.000000	0.008006	0.000000	458.707585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	0.000000	0.869484	
 2361	0.161692	0.000000	0.000000	0.000000	0.000000	0.717579	0.000000	457.902505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.709573	0.000000	0.000000	0.000000	0.000000	0.805080	
 2362	0.161692	3.366449	0.000000	0.000000	0.000000	1.427152	0.000000	457.000814	0.000000	0.000000	-3.366449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.709573	0.000000	0.000000	0.000000	0.000000	0.901691	
 2363	0.161692	13.452182	0.000000	0.000000	0.000000	1.852905	0.000000	455.970314	0.000000	0.000000	-10.086407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425753	0.000000	0.000000	0.000000	0.000000	1.030500	
 2364	0.214784	26.166427	0.000000	0.000000	0.000000	2.051588	0.000000	454.836761	-0.053093	0.000000	-12.716935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.198683	0.000000	0.000000	0.000000	0.000000	1.133553	
 2365	0.323383	38.878128	0.000000	0.000000	0.000000	2.477342	0.000000	453.806261	-0.108599	0.000000	-12.716935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425753	0.000000	0.000000	0.000000	0.000000	1.030500	
 2366	0.323383	50.670867	0.000000	0.000000	0.000000	2.874708	0.000000	452.762879	0.000000	0.000000	-11.800514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.397367	0.000000	0.000000	0.000000	0.000000	1.043383	
 2367	0.323383	53.544990	0.000000	0.000000	0.000000	2.988244	0.000000	451.590682	0.000000	0.000000	-2.884257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.113535	0.000000	0.000000	0.000000	0.000000	1.172197	
 2368	0.323383	53.544990	0.000000	0.000000	0.000000	2.988244	0.000000	450.366959	0.000000	0.000000	-0.010709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 2369	0.323383	53.544990	0.000000	0.000000	0.000000	2.988244	0.000000	449.143236	0.000000	0.000000	-0.010709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 2370	0.323383	53.534281	0.000000	0.000000	0.000000	2.183739	0.000000	448.241544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	0.000000	0.901691	
 2371	0.323383	51.092179	0.000000	0.000000	0.000000	2.183739	0.000000	448.333734	0.000000	0.000000	0.000000	2.431395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 2372	0.323383	46.535870	0.000000	0.000000	0.000000	1.379235	0.000000	448.586939	0.000000	0.000000	0.000000	4.546090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	-0.253206	0.000000	
 2373	0.323383	43.773151	0.000000	0.000000	0.000000	1.379235	0.000000	449.001161	0.000000	0.000000	0.000000	2.753412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 2374	0.323383	41.653234	0.000000	0.000000	0.000000	1.379235	0.000000	449.531314	0.000000	0.000000	0.000000	2.111162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 2375	0.323383	40.249481	0.000000	0.000000	0.000000	1.379235	0.000000	450.138754	0.000000	0.000000	0.000000	1.395422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 2376	0.323383	39.395945	0.000000	0.000000	0.000000	1.379235	0.000000	450.823482	0.000000	0.000000	0.000000	0.845486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 2377	0.323383	31.563671	0.000000	0.000000	0.000000	1.379235	0.000000	451.527533	0.000000	0.000000	0.000000	7.824395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 2378	0.323383	22.081803	0.000000	0.000000	0.000000	1.379235	0.000000	452.250905	0.000000	0.000000	0.000000	9.475555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 2379	0.323383	11.618816	0.000000	0.000000	0.000000	1.379235	0.000000	452.980717	0.000000	0.000000	0.000000	10.458571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 2380	0.323383	5.448037	0.000000	0.000000	0.000000	1.379235	0.000000	453.639683	0.000000	0.000000	0.000000	6.168455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 2381	0.323383	2.669094	0.000000	0.000000	0.000000	1.379235	0.000000	454.169836	0.000000	0.000000	0.000000	2.777853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 2382	0.323383	0.000000	0.000000	0.000000	0.000000	1.379235	0.000000	454.390838	0.000000	0.000000	0.000000	2.668560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221002	0.000000	
 2383	0.323383	0.000000	0.000000	0.000000	0.000000	0.817231	0.000000	454.128794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.562004	0.000000	0.000000	0.000000	0.262044	
 2384	0.323383	0.000000	0.000000	0.000000	0.000000	0.012726	0.000000	453.259310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	0.000000	0.869484	
 2385	0.323383	0.000000	0.000000	0.000000	0.000000	0.722299	0.000000	452.454230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.709573	0.000000	0.000000	0.000000	0.000000	0.805080	
 2386	0.323383	3.366449	0.000000	0.000000	0.000000	1.431872	0.000000	451.552539	0.000000	0.000000	-3.366449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.709573	0.000000	0.000000	0.000000	0.000000	0.901691	
 2387	0.323383	13.452182	0.000000	0.000000	0.000000	1.857626	0.000000	450.522039	0.000000	0.000000	-10.086407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425753	0.000000	0.000000	0.000000	0.000000	1.030500	
 2388	0.376476	26.166427	0.000000	0.000000	0.000000	2.056309	0.000000	449.388486	-0.053093	0.000000	-12.716935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.198683	0.000000	0.000000	0.000000	0.000000	1.133553	
 2389	0.485075	38.878128	0.000000	0.000000	0.000000	2.482062	0.000000	448.357987	-0.108599	0.000000	-12.716935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425753	0.000000	0.000000	0.000000	0.000000	1.030500	
 2390	0.485075	50.670867	0.000000	0.000000	0.000000	2.879429	0.000000	447.314604	0.000000	0.000000	-11.800514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.397367	0.000000	0.000000	0.000000	0.000000	1.043383	
 2391	0.485075	53.544990	0.000000	0.000000	0.000000	2.992964	0.000000	446.142407	0.000000	0.000000	-2.884257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.113535	0.000000	0.000000	0.000000	0.000000	1.172197	
 2392	0.485075	53.544990	0.000000	0.000000	0.000000	2.992964	0.000000	444.918684	0.000000	0.000000	-0.010709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 2393	0.485075	53.544990	0.000000	0.000000	0.000000	2.992964	0.000000	443.694961	0.000000	0.000000	-0.010709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 2394	0.485075	53.534281	0.000000	0.000000	0.000000	2.188460	0.000000	442.793270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	0.000000	0.901691	
 2395	0.485075	51.092179	0.000000	0.000000	0.000000	2.188460	0.000000	442.885459	0.000000	0.000000	0.000000	2.431395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 2396	0.485075	46.535870	0.000000	0.000000	0.000000	1.383955	0.000000	443.138665	0.000000	0.000000	0.000000	4.546090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	-0.253206	0.000000	
 2397	0.485075	43.773151	0.000000	0.000000	0.000000	1.383955	0.000000	443.552886	0.000000	0.000000	0.000000	2.753412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 2398	0.485075	41.653234	0.000000	0.000000	0.000000	1.383955	0.000000	444.083039	0.000000	0.000000	0.000000	2.111162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 2399	0.485075	40.249481	0.000000	0.000000	0.000000	1.383955	0.000000	444.690480	0.000000	0.000000	0.000000	1.395422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 2400	0.485075	39.395945	0.000000	0.000000	0.000000	1.383955	0.000000	445.375208	0.000000	0.000000	0.000000	0.845486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 2401	0.485075	39.388066	0.000000	0.000000	0.000000	1.383955	0.000000	446.079258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 2402	0.485075	39.380188	0.000000	0.000000	0.000000	1.383955	0.000000	446.802630	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 2403	0.485075	39.372312	0.000000	0.000000	0.000000	1.383955	0.000000	447.532443	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 2404	0.485075	39.117898	0.000000	0.000000	0.000000	1.383955	0.000000	448.191408	0.000000	0.000000	0.000000	0.246540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 2405	0.485075	39.047570	0.000000	0.000000	0.000000	1.383955	0.000000	448.721561	0.000000	0.000000	0.000000	0.062505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 2406	0.485075	39.039760	0.000000	0.000000	0.000000	1.383955	0.000000	448.942564	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221002	0.000000	
 2407	0.485075	39.031952	0.000000	0.000000	0.000000	1.383955	0.000000	448.680519	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262044	
 2408	0.485075	39.024146	0.000000	0.000000	0.000000	1.383955	0.000000	447.811035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.869484	
 2409	0.485075	39.016341	0.000000	0.000000	0.000000	1.383955	0.000000	447.005956	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.805080	
 2410	0.485075	40.036278	0.000000	0.000000	0.000000	1.383955	0.000000	446.104264	0.000000	0.000000	-1.027740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.901691	
 2411	0.485075	41.764146	0.000000	0.000000	0.000000	1.383955	0.000000	445.073765	0.000000	0.000000	-1.735875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.030500	
 2412	0.485075	42.657439	0.000000	0.000000	0.000000	1.383955	0.000000	443.940212	0.000000	0.000000	-0.901646	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.133553	
 2413	0.485075	47.879321	0.000000	0.000000	0.000000	1.383955	0.000000	442.909712	0.000000	0.000000	-5.230413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.030500	
 2414	0.485075	50.464658	0.000000	0.000000	0.000000	1.383955	0.000000	441.866329	0.000000	0.000000	-2.594914	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.043383	
 2415	0.485075	50.454565	0.000000	0.000000	0.000000	1.383955	0.000000	440.694133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.172197	
 2416	0.485075	50.444475	0.000000	0.000000	0.000000	1.383955	0.000000	439.470409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 2417	0.485075	50.434386	0.000000	0.000000	0.000000	1.383477	0.000000	438.246686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	1.223723	
 2418	0.485075	50.424299	0.000000	0.000000	0.000000	1.383477	0.000000	438.081248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 2419	0.485075	50.414214	0.000000	0.000000	0.000000	1.383477	0.000000	438.173438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 2420	0.485075	50.266254	0.000000	0.000000	0.000000	1.383477	0.000000	438.426643	0.000000	0.000000	0.000000	0.137877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.253206	0.000000	
 2421	0.485075	48.448966	0.000000	0.000000	0.000000	1.383477	0.000000	438.840865	0.000000	0.000000	0.000000	1.807236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 2422	0.485075	45.814158	0.000000	0.000000	0.000000	1.383477	0.000000	439.371018	0.000000	0.000000	0.000000	2.625118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 2423	0.485075	42.607005	0.000000	0.000000	0.000000	1.383477	0.000000	439.978458	0.000000	0.000000	0.000000	3.197989	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 2424	0.485075	39.395945	0.000000	0.000000	0.000000	1.383477	0.000000	440.663187	0.000000	0.000000	0.000000	3.202539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 2425	0.485075	31.563671	0.000000	0.000000	0.000000	1.383477	0.000000	441.367237	0.000000	0.000000	0.000000	7.824395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 2426	0.485075	22.081803	0.000000	0.000000	0.000000	1.383477	0.000000	442.090609	0.000000	0.000000	0.000000	9.475555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 2427	0.485075	11.618816	0.000000	0.000000	0.000000	1.383477	0.000000	442.820421	0.000000	0.000000	0.000000	10.458571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 2428	0.485075	5.448037	0.000000	0.000000	0.000000	1.383477	0.000000	443.479387	0.000000	0.000000	0.000000	6.168455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 2429	0.485075	2.669094	0.000000	0.000000	0.000000	1.383477	0.000000	444.009540	0.000000	0.000000	0.000000	2.777853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 2430	0.485075	0.000000	0.000000	0.000000	0.000000	1.383477	0.000000	444.230542	0.000000	0.000000	0.000000	2.668560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221002	0.000000	
 2431	0.485075	0.000000	0.000000	0.000000	0.000000	0.821473	0.000000	443.968498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.562004	0.000000	0.000000	0.000000	0.262044	
 2432	0.485075	0.000000	0.000000	0.000000	0.000000	0.016968	0.000000	443.099014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	0.000000	0.869484	
 2433	0.485075	0.000000	0.000000	0.000000	0.000000	0.726541	0.000000	442.293935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.709573	0.000000	0.000000	0.000000	0.000000	0.805080	
 2434	0.485075	3.366449	0.000000	0.000000	0.000000	1.436114	0.000000	441.392243	0.000000	0.000000	-3.366449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.709573	0.000000	0.000000	0.000000	0.000000	0.901691	
 2435	0.485075	13.452182	0.000000	0.000000	0.000000	1.861868	0.000000	440.361743	0.000000	0.000000	-10.086407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425753	0.000000	0.000000	0.000000	0.000000	1.030500	
 2436	0.538168	26.166427	0.000000	0.000000	0.000000	2.060551	0.000000	439.228190	-0.053093	0.000000	-12.716935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.198683	0.000000	0.000000	0.000000	0.000000	1.133553	
 2437	0.646766	38.878128	0.000000	0.000000	0.000000	2.486304	0.000000	438.197691	-0.108599	0.000000	-12.716935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425753	0.000000	0.000000	0.000000	0.000000	1.030500	
 2438	0.646766	50.670867	0.000000	0.000000	0.000000	2.883671	0.000000	437.154308	0.000000	0.000000	-11.800514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.397367	0.000000	0.000000	0.000000	0.000000	1.043383	
 2439	0.646766	53.544990	0.000000	0.000000	0.000000	2.997206	0.000000	435.982111	0.000000	0.000000	-2.884257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.113535	0.000000	0.000000	0.000000	0.000000	1.172197	
 2440	0.646766	53.544990	0.000000	0.000000	0.000000	2.997206	0.000000	434.758388	0.000000	0.000000	-0.010709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 2441	0.646766	53.544990	0.000000	0.000000	0.000000	2.997206	0.000000	433.534665	0.000000	0.000000	-0.010709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.223723	
 2442	0.646766	53.534281	0.000000	0.000000	0.000000	2.192702	0.000000	432.632974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	0.000000	0.901691	
 2443	0.646766	51.092179	0.000000	0.000000	0.000000	2.192702	0.000000	432.725163	0.000000	0.000000	0.000000	2.431395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 2444	0.646766	46.535870	0.000000	0.000000	0.000000	1.388197	0.000000	432.978369	0.000000	0.000000	0.000000	4.546090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804504	0.000000	0.000000	-0.253206	0.000000	
 2445	0.646766	43.773151	0.000000	0.000000	0.000000	1.388197	0.000000	433.392590	0.000000	0.000000	0.000000	2.753412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 2446	0.646766	41.653234	0.000000	0.000000	0.000000	1.388197	0.000000	433.922743	0.000000	0.000000	0.000000	2.111162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 2447	0.646766	40.249481	0.000000	0.000000	0.000000	1.388197	0.000000	434.530184	0.000000	0.000000	0.000000	1.395422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 2448	0.646766	39.395945	0.000000	0.000000	0.000000	1.388197	0.000000	435.214912	0.000000	0.000000	0.000000	0.845486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 2449	0.646766	31.324116	0.000000	0.000000	0.000000	1.388197	0.000000	435.918962	0.000000	0.000000	0.000000	8.063950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
