Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out
5238	4.676617	0	0	0	0	1.52685	0	133.968131	0	0	0	2.66856	0	0	0	0	0	0	0	0	0	0	-0.221002	0
5239	4.676617	0	0	0	0	0.964846	0	133.706086	0	0	0	0	0	0	0	0	0	0	0	0.562004	0	0	0	0.262044
5240	4.676617	0	0	0	0	0.160342	0	132.836603	0	0	0	0	0	0	0	0	0	0	0	0.804504	0	0	0	0.869484
5241	4.676617	0	0	0	0	0.869914	0	132.031523	0	0	0	0	0	0	0	0	0	0	-0.709573	0	0	0	0	0.80508
5242	4.676617	3.366449	0	0	0	1.579487	0	131.129832	0	0	-3.366449	0	0	0	0	0	0	0	-0.709573	0	0	0	0	0.901691
5243	4.676617	13.452182	0	0	0	2.005241	0	130.099332	0	0	-10.086407	0	0	0	0	0	0	0	-0.425753	0	0	0	0	1.0305
5244	4.72971	26.166427	0	0	0	2.203924	0	128.965779	-0.053093	0	-12.716935	0	0	0	0	0	0	0	-0.198683	0	0	0	0	1.133553
5245	4.838308	38.878128	0	0	0	2.629678	0	127.935279	-0.108599	0	-12.716935	0	0	0	0	0	0	0	-0.425753	0	0	0	0	1.0305
5246	4.838308	50.670867	0	0	0	3.027044	0	126.891896	0	0	-11.800514	0	0	0	0	0	0	0	-0.397367	0	0	0	0	1.043383
5247	4.838308	53.54499	0	0	0	3.140579	0	125.7197	0	0	-2.884257	0	0	0	0	0	0	0	-0.113535	0	0	0	0	1.172197
5248	4.838308	53.54499	0	0	0	3.140579	0	124.495977	0	0	-0.010709	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
5249	4.838308	53.54499	0	0	0	3.140579	0	123.272253	0	0	-0.010709	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
5250	4.838308	53.534281	0	0	0	2.336075	0	122.370562	0	0	0	0	0	0	0	0	0	0	0	0.804504	0	0	0	0.901691
5251	4.838308	51.092179	0	0	0	2.336075	0	122.462752	0	0	0	2.431395	0	0	0	0	0	0	0	0	0	0	-0.09219	0
5252	4.838308	46.53587	0	0	0	1.53157	0	122.715957	0	0	0	4.54609	0	0	0	0	0	0	0	0.804504	0	0	-0.253206	0
5253	4.838308	43.773151	0	0	0	1.53157	0	123.130179	0	0	0	2.753412	0	0	0	0	0	0	0	0	0	0	-0.414221	0
5254	4.838308	41.653234	0	0	0	1.53157	0	123.660332	0	0	0	2.111162	0	0	0	0	0	0	0	0	0	0	-0.530153	0
5255	4.838308	40.249481	0	0	0	1.53157	0	124.267772	0	0	0	1.395422	0	0	0	0	0	0	0	0	0	0	-0.607441	0
5256	4.838308	39.395945	0	0	0	1.53157	0	124.9525	0	0	0	0.845486	0	0	0	0	0	0	0	0	0	0	-0.684728	0
5257	4.838308	31.563671	0	0	0	1.53157	0	125.656551	0	0	0	7.824395	0	0	0	0	0	0	0	0	0	0	-0.70405	0
5258	4.838308	22.081803	0	0	0	1.53157	0	126.379923	0	0	0	9.475555	0	0	0	0	0	0	0	0	0	0	-0.723372	0
5259	4.838308	11.618816	0	0	0	1.53157	0	127.109735	0	0	0	10.458571	0	0	0	0	0	0	0	0	0	0	-0.729813	0
5260	4.838308	5.448037	0	0	0	1.53157	0	127.768701	0	0	0	6.168455	0	0	0	0	0	0	0	0	0	0	-0.658966	0
5261	4.838308	2.669094	0	0	0	1.53157	0	128.298854	0	0	0	2.777853	0	0	0	0	0	0	0	0	0	0	-0.530153	0
5262	4.838308	0	0	0	0	1.53157	0	128.519856	0	0	0	2.66856	0	0	0	0	0	0	0	0	0	0	-0.221002	0
5263	4.838308	0	0	0	0	0.969566	0	128.257812	0	0	0	0	0	0	0	0	0	0	0	0.562004	0	0	0	0.262044
5264	4.838308	0	0	0	0	0.165062	0	127.388328	0	0	0	0	0	0	0	0	0	0	0	0.804504	0	0	0	0.869484
5265	4.838308	0	0	0	0	0.874635	0	126.583248	0	0	0	0	0	0	0	0	0	0	-0.709573	0	0	0	0	0.80508
5266	4.838308	3.366449	0	0	0	1.584208	0	125.681557	0	0	-3.366449	0	0	0	0	0	0	0	-0.709573	0	0	0	0	0.901691
5267	4.838308	13.452182	0	0	0	2.009961	0	124.651057	0	0	-10.086407	0	0	0	0	0	0	0	-0.425753	0	0	0	0	1.0305
5268	4.891401	26.166427	0	0	0	2.208645	0	123.517504	-0.053093	0	-12.716935	0	0	0	0	0	0	0	-0.198683	0	0	0	0	1.133553
5269	5	38.878128	0	0	0	2.634398	0	122.487005	-0.108599	0	-12.716935	0	0	0	0	0	0	0	-0.425753	0	0	0	0	1.0305
5270	5	50.670867	0	0	0	3.031765	0	121.443622	0	0	-11.800514	0	0	0	0	0	0	0	-0.397367	0	0	0	0	1.043383
5271	5	53.54499	0	0	0	3.1453	0	120.271425	0	0	-2.884257	0	0	0	0	0	0	0	-0.113535	0	0	0	0	1.172197
5272	5	53.54499	0	0	0	3.1453	0	119.047702	0	0	-0.010709	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
5273	5	53.54499	0	0	0	3.1453	0	117.823979	0	0	-0.010709	0	0	0	0	0	0	0	0	0	0	0	0	1.223723
5274	5	53.534281	0	0	0	2.340795	0	116.922287	0	0	0	0	0	0	0	0	0	0	0	0.804504	0	0	0	0.901691
5275	5	51.092179	0	0	0	2.340795	0	117.014477	0	0	0	2.431395	0	0	0	0	0	0	0	0	0	0	-0.09219	0
5276	5	46.53587	0	0	0	1.536291	0	117.267683	0	0	0	4.54609	0	0	0	0	0	0	0	0.804504	0	0	-0.253206	0
5277	5	43.773151	0	0	0	1.536291	0	117.681904	0	0	0	2.753412	0	0	0	0	0	0	0	0	0	0	-0.414221	0
5278	5	41.653234	0	0	0	1.536291	0	118.212057	0	0	0	2.111162	0	0	0	0	0	0	0	0	0	0	-0.530153	0
5279	5	40.249481	0	0	0	1.536291	0	118.819498	0	0	0	1.395422	0	0	0	0	0	0	0	0	0	0	-0.607441	0
5280	5	39.395945	0	0	0	1.536291	0	119.504226	0	0	0	0.845486	0	0	0	0	0	0	0	0	0	0	-0.684728	0
5281	5	38.454966	0	0	0	1.536291	0	120.208276	0	0	0	0.9331	0	0	0	0	0	0	0	0	0	0	-0.70405	0
5282	5	38.168919	0	0	0	1.536291	0	120.931648	0	0	0	0.278356	0	0	0	0	0	0	0	0	0	0	-0.723372	0
5283	5	36.309663	0	0	0	1.536291	0	121.661461	0	0	0	1.851622	0	0	0	0	0	0	0	0	0	0	-0.729813	0
5284	5	34.413389	0	0	0	1.536291	0	122.320426	0	0	0	1.889012	0	0	0	0	0	0	0	0	0	0	-0.658966	0
5285	5	32.82279	0	0	0	1.536291	0	122.850579	0	0	0	1.583717	0	0	0	0	0	0	0	0	0	0	-0.530153	0
5286	5	31.541493	0	0	0	1.536291	0	123.071581	0	0	0	1.274733	0	0	0	0	0	0	0	0	0	0	-0.221002	0
5287	5	29.892733	0	0	0	1.536291	0	122.809537	0	0	0	1.642451	0	0	0	0	0	0	0	0	0	0	0	0.262044
5288	5	29.401108	0	0	0	1.536291	0	122.676307	0	0	0	0.485646	0	0	0	0	0	0	0	0	0	0	0	0.13323
5289	5	29.395228	0	0	0	1.536291	0	122.60748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
5290	5	29.389349	0	0	0	1.536291	0	122.442042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
5291	5	32.361525	0	0	0	1.536291	0	122.147796	0	0	-2.978055	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
5292	5	37.453003	0	0	0	1.536291	0	121.750496	0	0	-5.09795	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
5293	5	41.887366	0	0	0	1.536291	0	121.45625	0	0	-4.441853	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
5294	5	45.986382	0	0	0	1.536291	0	121.149121	0	0	-4.107394	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
5295	5	49.789595	0	0	0	1.536291	0	120.713177	0	0	-3.812411	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
5296	5	50.125479	0	0	0	1.535812	0	120.225707	0	0	-0.345842	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
5297	5	50.115454	0	0	0	1.535334	0	119.738238	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
5298	5	50.105431	0	0	0	1.535334	0	119.572799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
5299	5	48.92358	0	0	0	1.535334	0	119.664989	0	0	0	1.17183	0	0	0	0	0	0	0	0	0	0	-0.09219	0
5300	5	47.013316	0	0	0	1.535334	0	119.918195	0	0	0	1.90048	0	0	0	0	0	0	0	0	0	0	-0.253206	0
5301	5	45.163177	0	0	0	1.535334	0	120.332416	0	0	0	1.840736	0	0	0	0	0	0	0	0	0	0	-0.414221	0
5302	5	43.272187	0	0	0	1.535334	0	120.862569	0	0	0	1.881957	0	0	0	0	0	0	0	0	0	0	-0.530153	0
5303	5	41.084249	0	0	0	1.535334	0	121.47001	0	0	0	2.179284	0	0	0	0	0	0	0	0	0	0	-0.607441	0
5304	4.838308	39.395945	0	0	0	1.535334	0	122.154738	0	0.161692	0	1.680087	0	0	0	0	0	0	0	0	0	0	-0.684728	0
5305	4.838308	35.316569	0	0	0	1.535334	0	122.858788	0	0	0	4.071497	0	0	0	0	0	0	0	0	0	0	-0.70405	0
5306	4.838308	33.662306	0	0	0	1.535334	0	123.58216	0	0	0	1.6472	0	0	0	0	0	0	0	0	0	0	-0.723372	0
